"channel","reference","start","end","identity"
"4","ref1","3223","3291","82"
"8","ref4","8780","8919","82"
"9","ref4","7352","7642","96"
"3","ref4","7275","7392","95"
"1","ref4","8281","8683","94"
"12","ref1","6456","6618","95"
"2","ref2","3414","3579","96"
"7","ref5","6838","7456","97"
"12","ref2","2534","3533","94"
"12","ref4","6696","7163","97"
"8","ref4","8087","8360","86"
"1","ref4","8302","8907","98"
"12","ref3","1524","1587","88"
"10","ref4","6838","6886","99"
"3","ref2","3218","3897","91"
"4","ref5","8467","8568","96"
"8","ref3","1566","1598","91"
"7","ref3","1607","1828","85"
"8","ref2","3958","4054","91"
"8","ref1","6479","6593","88"
"12","ref4","7868","8231","95"
"2","ref1","4033","4070","97"
"9","ref1","1493","1646","97"
"4","ref2","3034","3344","87"
"6","ref3","1978","1983","84"
"7","ref5","8187","8268","100"
"9","ref4","6613","7179","96"
"4","ref4","7050","7244","90"
"4","ref4","9132","9201","83"
"7","ref5","8005","9004","91"
"7","ref3","1845","1869","83"
"1","ref3","1585","1655","83"
"11","ref2","3804","4119","85"
"4","ref1","769","945","83"
"8","ref4","7075","7598","87"
"1","ref1","2006","2093","99"
"8","ref2","3701","4552","96"
"2","ref4","7214","7367","81"
"8","ref2","3970","4200","98"
"4","ref1","338","470","92"
"5","ref1","3722","3804","89"
"2","ref3","1857","1951","89"
"3","ref2","2735","2796","91"
"11","ref2","3072","3415","100"
"9","ref1","1534","1687","89"
"1","ref4","8024","8169","88"
"8","ref3","1691","1751","96"
"1","ref1","4268","4389","91"
"8","ref2","3620","3789","85"
"12","ref1","2881","2906","91"
"12","ref1","7368","7503","97"
"2","ref1","1975","2137","94"
"4","ref4","8566","8699","87"
"2","ref4","6884","6995","80"
"4","ref3","1718","1819","87"
"1","ref1","3154","3255","91"
"9","ref1","1873","1993","87"
"12","ref5","8112","8480","99"
"4","ref1","4308","4450","82"
"6","ref1","1737","2005","82"
"7","ref3","1954","1994","80"
"11","ref4","9632","10288","98"
"12","ref4","9805","10404","93"
"7","ref2","2123","3122","87"
"9","ref2","3650","4121","84"
"5","ref1","3655","3917","82"
"11","ref2","2677","3185","94"
"1","ref4","8684","8933","84"
"7","ref3","1726","1731","81"
"9","ref2","3230","3402","85"
"1","ref2","3786","3797","99"
"12","ref2","2914","3086","100"
"5","ref1","6161","6177","99"
"7","ref1","782","800","99"
"10","ref1","7322","8259","90"
"1","ref4","6557","6975","87"
"11","ref2","3897","4155","80"
"10","ref4","6653","6714","82"
"5","ref4","7736","7944","94"
"9","ref4","7383","7588","81"
"10","ref2","3174","4088","100"
"7","ref1","5396","5613","87"
"6","ref2","2527","3526","86"
"6","ref2","3072","3224","97"
"10","ref1","2354","2446","88"
"11","ref5","7280","7608","82"
"5","ref4","7329","7426","100"
"12","ref4","6266","6355","93"
"9","ref4","6045","6446","95"
"5","ref5","5833","6375","100"
"12","ref3","1613","1724","81"
"2","ref3","1684","1839","86"
"1","ref3","1924","1950","93"
"12","ref2","2964","3124","93"
"10","ref5","6568","7561","82"
"11","ref1","2289","2436","95"
"8","ref1","1062","1146","93"
"7","ref1","7944","8214","86"
"7","ref3","1803","1832","83"
"10","ref5","8645","8878","100"
"5","ref3","1881","1894","91"
"11","ref4","9410","9613","98"
"9","ref1","7579","7626","82"
"8","ref3","1531","1604","99"
"7","ref1","1640","1684","90"
"11","ref3","1800","1844","98"
"3","ref3","1875","2132","88"
"3","ref2","2898","3645","98"
"11","ref2","3169","3601","82"
"3","ref1","760","802","87"
"11","ref4","6215","6321","93"
"5","ref5","6667","7235","84"
"6","ref1","3884","3948","87"
"12","ref3","1819","1847","86"
"7","ref4","7493","7578","94"
"4","ref2","2396","2698","92"
"9","ref2","3853","4058","92"
"2","ref3","1843","1929","87"
"3","ref2","3481","4480","87"
"9","ref1","7011","7072","83"
"3","ref4","7493","7562","80"
"8","ref2","2974","3093","93"
"5","ref1","5118","5132","96"
"10","ref1","6687","6750","82"
"3","ref2","2987","3438","96"
"1","ref4","6473","7472","94"
"11","ref1","756","987","88"
"4","ref4","7523","7629","96"
"7","ref4","7351","7494","86"
"2","ref2","2559","2686","80"
"4","ref1","5824","5877","94"
"12","ref2","2554","2882","98"
"4","ref5","6124","6643","97"
"11","ref4","6779","6835","85"
"6","ref2","3807","3839","83"
"7","ref2","3792","4791","95"
"8","ref4","7717","7856","97"
"11","ref3","1580","1687","92"
"4","ref1","7130","7293","94"
"3","ref4","9945","9972","98"
"12","ref4","9735","9753","88"
"5","ref4","7825","8650","97"
"7","ref1","2070","2160","88"
"9","ref1","5070","5135","87"
"6","ref3","1652","1749","84"
"11","ref3","1941","1981","100"
"12","ref3","1683","2173","81"
"9","ref2","2209","2990","93"
"9","ref2","3678","3748","95"
"2","ref3","1866","1889","97"
"8","ref4","7161","7242","87"
"9","ref2","3616","4190","97"
"12","ref1","6028","6130","92"
"3","ref1","3504","3708","82"
"6","ref3","1573","1609","83"
"10","ref1","4188","4308","95"
"6","ref3","1561","1669","93"
"10","ref1","2609","2624","97"
"1","ref2","2991","3217","85"
"2","ref2","3213","3395","91"
"7","ref2","3203","3685","94"
"4","ref4","7440","7720","84"
"2","ref3","1789","1965","92"
"7","ref4","9698","10039","80"
"11","ref2","3839","4146","98"
"10","ref2","2825","2856","91"
"5","ref4","7949","8150","100"
"9","ref1","4059","4078","100"
"4","ref5","5673","5791","80"
"9","ref1","5106","5201","85"
"11","ref1","7454","7485","94"
"10","ref4","6833","7641","82"
"7","ref1","1487","1816","99"
"5","ref1","2949","3051","85"
"2","ref3","1907","1961","86"
"2","ref1","7956","8044","88"
"2","ref3","1529","1580","88"
"9","ref4","9624","10623","99"
"7","ref2","3087","3293","81"
"7","ref1","433","580","100"
"6","ref5","6920","7273","89"
"8","ref4","8358","8637","89"
"6","ref4","9673","9875","88"
"6","ref4","8879","9016","92"
"1","ref1","7371","7440","95"
"3","ref4","6542","6584","93"
"8","ref2","3859","4463","92"
"12","ref2","3201","3523","83"
"6","ref1","5191","5338","92"
"7","ref1","491","815","88"
"7","ref1","6925","7366","97"
"8","ref4","7288","7381","90"
"3","ref2","3782","3919","84"
"6","ref4","7929","8913","80"
"10","ref4","7244","7316","91"
"4","ref2","2135","2510","98"
"8","ref3","1978","2223","93"
"9","ref1","7763","7824","93"
"4","ref4","9703","10130","96"
"1","ref3","1636","1639","91"
"6","ref3","1968","1996","87"
"7","ref1","1415","2015","96"
"10","ref3","1507","1554","91"
"10","ref4","9861","9907","85"
"6","ref1","4760","4852","91"
"7","ref4","8393","8565","95"
"1","ref1","7576","7898","91"
"9","ref1","6349","6686","98"
"9","ref2","2536","2622","82"
"1","ref5","4431","4939","86"
"7","ref1","1957","2111","92"
"5","ref2","2565","2864","81"
"12","ref1","7094","7193","94"
"5","ref4","9656","10103","89"
"11","ref4","9939","10192","92"
"7","ref3","1914","1954","83"
"4","ref3","1553","1626","83"
"1","ref1","7425","7432","84"
"11","ref3","1557","1820","83"
"2","ref2","2821","3017","84"
"8","ref4","9797","9876","84"
"10","ref3","1791","1833","90"
"3","ref1","3025","3045","86"
"8","ref3","1909","1944","93"
"11","ref1","646","658","87"
"6","ref4","9964","10442","87"
"1","ref2","3564","3796","81"
"10","ref1","4032","4316","90"
"8","ref2","3604","3886","92"
"2","ref1","6473","6578","90"
"1","ref1","5161","5451","82"
"11","ref5","7204","7403","97"
"6","ref5","8779","9261","97"
"9","ref2","2358","2478","82"
"9","ref2","3724","4608","100"
"4","ref2","3720","3961","88"
"12","ref3","1815","1851","92"
"5","ref4","7856","8356","96"
"5","ref4","8545","8757","94"
"3","ref3","1881","1970","88"
"9","ref1","6160","6280","89"
"11","ref1","6735","6816","90"
"1","ref2","3354","3472","84"
"10","ref4","7302","8301","94"
"1","ref1","1986","2048","92"
"7","ref1","7161","7455","85"
"10","ref3","1675","1707","93"
"3","ref3","1780","1801","86"
"8","ref4","7708","8472","91"
"10","ref1","1309","1510","85"
"3","ref4","6568","6723","90"
"12","ref2","2843","3049","92"
"8","ref5","4129","4794","88"
"4","ref2","2099","2916","99"
"3","ref3","1934","2002","83"
"6","ref2","2510","2868","94"
"11","ref4","6459","6736","88"
"2","ref2","3990","4250","99"
"7","ref4","7179","7611","80"
"4","ref1","464","584","98"
"12","ref4","7505","7649","96"
"11","ref4","9969","10135","97"
"5","ref4","8487","8670","97"
"3","ref4","8328","8643","97"
"5","ref4","8742","9329","94"
"8","ref3","1958","1991","93"
"5","ref1","3241","3286","86"
"11","ref1","5062","5147","92"
"11","ref4","8534","8812","96"
"2","ref1","2416","2462","80"
"9","ref2","3208","4207","99"
"7","ref3","1719","1860","91"
"10","ref5","8436","8804","100"
"6","ref1","7881","8108","83"
"11","ref2","3936","4731","82"
"7","ref4","9910","9942","88"
"8","ref1","6303","6691","89"
"3","ref2","2801","2961","100"
"9","ref3","1976","2237","86"
"12","ref1","6593","6708","85"
"1","ref1","5666","5717","86"
"4","ref2","3628","3697","88"
"6","ref3","1891","1983","87"
"8","ref4","6976","7029","84"
"3","ref5","8606","8887","93"
"1","ref3","1670","1725","84"
"8","ref1","1491","1525","97"
"5","ref1","910","1028","82"
"11","ref3","1758","1825","81"
"1","ref4","6391","6615","96"
"6","ref5","6792","7073","92"
"10","ref4","8949","9062","80"
"12","ref2","2559","3495","81"
"9","ref3","1541","1562","97"
"6","ref1","3421","3549","89"
"3","ref1","1164","1278","84"
"1","ref4","6095","6603","96"
"7","ref2","3173","3921","93"
"11","ref5","5765","5829","94"
"11","ref3","1529","1775","84"
"2","ref1","3272","3584","88"
"5","ref1","4932","4986","89"
"2","ref2","2896","3150","90"
"1","ref4","7522","7627","95"
"8","ref2","3335","3750","91"
"2","ref3","1800","1855","80"
"3","ref4","7102","8101","91"
"2","ref3","1934","2041","81"
"2","ref2","2445","3046","80"
"8","ref5","5708","6234","97"
"6","ref4","6623","6932","98"
"11","ref4","7803","8802","81"
"1","ref2","2298","3159","80"
"8","ref3","1714","1785","96"
"10","ref4","9529","9669","80"
"9","ref1","1834","2153","88"
"4","ref1","1927","2250","97"
"3","ref1","1609","1641","88"
"3","ref3","1607","1817","94"
"4","ref1","7031","7108","87"
"2","ref2","3177","3511","97"
"4","ref4","9599","10399","94"
"9","ref2","3598","3805","82"
"11","ref1","1190","1256","81"
"8","ref4","8454","8508","93"
"2","ref5","6834","7308","95"
"6","ref2","3307","3764","91"
"2","ref3","1920","1930","83"
"12","ref3","1996","2060","88"
"4","ref3","1819","1938","85"
"2","ref5","6394","6657","83"
"4","ref4","8392","8437","80"
"2","ref1","588","647","89"
"10","ref2","2036","2132","90"
"5","ref5","6917","7018","81"
"11","ref2","2006","2861","99"
"4","ref4","8888","9434","99"
"10","ref2","3817","4161","88"
"6","ref1","560","643","87"
"10","ref4","6374","6510","80"
"8","ref1","2754","2923","99"
"11","ref4","8209","8345","88"
"7","ref4","9453","9809","89"
"1","ref5","7931","8372","98"
"10","ref4","8170","8627","89"
"12","ref2","2079","3078","85"
"12","ref5","7186","8108","95"
"5","ref2","3802","3867","84"
"9","ref4","8728","8765","97"
"3","ref5","7742","8030","81"
"2","ref4","6041","6305","86"
"3","ref2","2016","2139","80"
"4","ref2","3757","4061","81"
"8","ref1","5409","5510","85"
"10","ref5","5040","6039","99"
"12","ref1","6086","6179","96"
"1","ref4","9010","9928","91"
"7","ref1","4874","5095","80"
"11","ref2","2194","2584","84"
"4","ref4","6729","6840","83"
"5","ref4","9621","9816","91"
"9","ref5","8986","9185","82"
"5","ref1","100","405","89"
"4","ref3","1691","1759","95"
"5","ref3","1830","1837","95"
"6","ref2","2868","3116","98"
"2","ref4","8414","8534","80"
"3","ref4","9925","10017","88"
"4","ref4","6507","6713","82"
"9","ref3","1892","1913","85"
"2","ref1","911","1269","81"
"12","ref4","8843","9842","93"
"5","ref3","1901","1939","94"
"9","ref4","9450","9501","97"
"3","ref4","6231","6401","96"
"3","ref4","9457","9639","82"
"11","ref2","2725","3724","89"
"7","ref1","3384","3537","95"
"4","ref4","9420","9671","96"
"4","ref2","3850","4791","82"
"11","ref1","7324","7383","98"
"12","ref2","3447","3516","88"
"10","ref4","9851","10850","96"
"2","ref1","4088","4392","84"
"6","ref1","6535","6622","94"
"9","ref4","9396","9544","99"
"7","ref4","6477","6581","84"
"4","ref2","3023","3085","81"
"6","ref2","3622","4011","92"
"2","ref5","8812","8922","84"
"8","ref3","1982","2099","86"
"10","ref4","9770","10050","93"
"11","ref3","1635","1758","94"
"8","ref4","9939","10373","96"
"2","ref2","3968","4033","94"
"8","ref4","9598","9865","85"
"1","ref4","9536","10049","90"
"3","ref4","7405","7530","99"
"5","ref2","2516","3291","80"
"12","ref1","3356","3536","88"
"1","ref2","2654","2734","95"
"1","ref1","2602","2822","81"
"2","ref2","3961","4960","80"
"8","ref1","6522","6560","93"
"5","ref2","2859","3065","84"
"1","ref4","6179","6885","82"
"1","ref2","3573","4333","85"
"7","ref4","8683","8709","99"
"10","ref2","3206","3422","96"
"2","ref1","5477","5739","81"
"12","ref4","8415","8464","88"
"8","ref4","7758","7846","99"
"4","ref3","1976","2064","91"
"10","ref4","9178","9555","98"
"10","ref4","9175","9404","93"
"8","ref2","3987","4402","83"
"11","ref3","1765","1791","87"
"7","ref1","6123","6276","87"
"2","ref1","4729","4819","80"
"1","ref2","3443","3570","100"
"12","ref1","4910","5362","92"
"1","ref3","1583","1747","82"
"1","ref4","6207","6496","88"
"10","ref4","7655","7692","82"
"7","ref4","7252","7517","83"
"1","ref2","3788","3848","87"
"4","ref4","8437","8677","83"
"10","ref1","28","143","83"
"6","ref4","8396","8748","90"
"3","ref3","1568","1791","97"
"6","ref4","6941","7048","90"
"8","ref3","1923","1936","91"
"5","ref2","3736","3760","97"
"3","ref1","6521","6694","84"
"7","ref3","1997","2096","81"
"7","ref3","1762","1850","80"
"12","ref4","6499","7498","83"
"8","ref2","3389","4388","91"
"4","ref4","6754","6769","91"
"9","ref2","2694","3693","98"
"8","ref1","4480","4521","84"
"4","ref1","5218","5240","97"
"3","ref3","1650","1677","87"
"12","ref1","7566","7684","99"
"11","ref3","1562","1804","90"
"12","ref3","1511","1539","88"
"12","ref2","2984","3983","82"
"12","ref3","1807","2050","94"
