"channel","reference","start","end","identity"
"7","ref4","8128","8194","98"
"11","ref3","1803","1826","82"
"4","ref3","1551","1618","82"
"1","ref2","2673","2903","98"
"10","ref5","4500","4707","91"
"8","ref5","4771","5425","91"
"12","ref2","3469","3922","91"
"9","ref3","1523","1542","92"
"4","ref3","1529","1902","85"
"2","ref3","1975","2071","86"
"3","ref4","7385","7450","87"
"7","ref2","3995","4704","92"
"2","ref3","1943","1976","83"
"2","ref3","1531","1544","96"
"1","ref3","1510","1632","82"
"8","ref4","6019","6399","92"
"4","ref2","2193","2481","91"
"5","ref1","4847","4935","82"
"7","ref1","6363","7362","99"
"4","ref1","7311","7436","100"
"6","ref3","1676","1885","82"
"4","ref4","7480","7699","85"
"7","ref2","2053","2256","98"
"10","ref1","2041","2184","95"
"2","ref1","4903","5080","100"
"3","ref2","2834","3210","98"
"8","ref5","4819","4932","88"
"8","ref5","7560","7811","99"
"8","ref5","5698","6596","94"
"2","ref4","6382","6669","100"
"5","ref1","5001","5283","92"
"11","ref2","3137","3230","80"
"11","ref3","1981","2100","85"
"2","ref4","6057","7056","92"
"1","ref1","5717","5859","81"
"8","ref4","6753","7069","82"
"1","ref1","6985","7029","85"
"8","ref1","7128","7190","97"
"9","ref3","1862","1887","80"
"7","ref3","1946","2064","90"
"10","ref4","7328","7479","95"
"8","ref3","1928","1965","96"
"6","ref5","8131","8206","92"
"7","ref4","7996","8231","84"
"10","ref1","5566","5642","84"
"7","ref3","1958","2023","88"
"3","ref5","5078","5237","81"
"9","ref1","1892","2317","88"
"1","ref4","8261","9260","93"
"10","ref2","2498","2614","91"
"12","ref4","9317","9431","97"
"8","ref2","2464","2920","98"
"10","ref5","5600","6217","100"
"4","ref5","6935","7071","94"
"2","ref1","7080","7330","96"
"3","ref3","1617","1645","100"
"10","ref4","6189","6752","81"
"5","ref3","1585","1664","96"
"6","ref3","1759","1786","95"
"6","ref4","9384","9402","85"
"11","ref4","7991","8016","88"
"7","ref2","3062","3456","93"
"7","ref5","8481","9257","86"
"4","ref4","6391","6506","90"
"7","ref1","6209","6285","92"
"5","ref3","1673","1722","94"
"12","ref1","5945","5957","91"
"8","ref1","6076","6094","86"
"1","ref3","1730","1806","82"
"4","ref4","8544","8726","85"
"9","ref4","6553","6626","82"
"9","ref3","1870","1954","93"
"2","ref1","2360","2427","99"
"12","ref4","9393","9647","91"
"3","ref5","6533","7532","81"
"3","ref2","3468","3880","83"
"4","ref1","4761","4874","98"
"4","ref3","1607","1665","96"
"7","ref3","1593","1957","90"
"1","ref1","1374","1679","89"
"2","ref3","1716","1759","89"
"7","ref2","3272","3796","85"
"8","ref5","6302","7301","80"
"4","ref2","3751","3848","81"
"5","ref1","5923","5959","82"
"5","ref1","2201","2405","96"
"3","ref4","8120","8194","92"
"7","ref2","2954","3872","89"
"7","ref1","3388","3414","89"
"11","ref4","8666","8967","92"
"9","ref1","6085","6154","90"
"5","ref2","2167","3166","91"
"6","ref4","9028","9943","82"
"3","ref3","1688","1932","89"
"7","ref2","3491","4015","94"
"10","ref4","7085","7340","93"
"12","ref4","9255","9429","98"
"1","ref1","1358","1442","86"
"6","ref1","2188","2267","84"
"12","ref5","8354","9353","88"
"5","ref3","1907","1926","81"
"3","ref1","4885","4942","90"
"7","ref4","9858","10070","80"
"1","ref3","1610","1730","99"
"4","ref3","1808","1885","80"
"2","ref2","2048","2195","87"
"7","ref2","3949","4179","93"
"1","ref2","2397","2496","96"
"5","ref1","2643","2705","94"
"7","ref1","982","1083","93"
"1","ref4","8396","8631","98"
"9","ref4","8918","9226","85"
"5","ref4","6918","6926","99"
"10","ref4","9963","10039","84"
"11","ref1","7752","8047","86"
"1","ref3","1607","1698","82"
"1","ref1","7412","7822","85"
"3","ref4","8232","9231","89"
"5","ref2","3289","3370","89"
"2","ref1","6793","6813","84"
"4","ref1","1747","1882","88"
"5","ref4","8778","8825","85"
"7","ref2","2269","3094","82"
"10","ref2","2340","2961","88"
"2","ref1","2629","2695","91"
"6","ref3","1573","1578","98"
"1","ref3","1717","1740","93"
"7","ref3","1653","1701","86"
"7","ref4","7256","7613","80"
"11","ref4","6069","6138","96"
"12","ref5","6023","6878","86"
"2","ref4","6653","6720","90"
"9","ref4","8726","9458","88"
"5","ref3","1976","2018","100"
"2","ref2","3988","4392","94"
"5","ref1","1119","1258","94"
"8","ref4","7832","8050","91"
"6","ref1","4796","4885","88"
"10","ref4","6022","6339","80"
"9","ref5","7202","7219","94"
"11","ref2","3621","3893","94"
"3","ref1","2191","2334","98"
"7","ref1","3588","3770","96"
"1","ref4","9278","9361","82"
"5","ref3","1505","1641","97"
"3","ref4","7909","7982","97"
"7","ref1","1991","2163","89"
"4","ref5","4257","5078","81"
"9","ref2","3071","3189","90"
"5","ref2","2351","2668","82"
"1","ref4","6609","7608","83"
"7","ref5","7170","7655","82"
"8","ref1","3871","3927","94"
"10","ref1","6548","6564","83"
"9","ref3","1638","1641","88"
