"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10490","10967","0.9364754098360656"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12145","0.9540918163672655"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12852","13336","0.9247967479674797"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9202","0.940625"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4082","4572","0.9216867469879518"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12850","13341","0.9378757515030061"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1702","2166","0.9555084745762712"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5355","0.8822355289421158"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13668","14139","0.8725099601593626"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7329","7785","0.8789808917197452"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14556","0.9083503054989817"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5350","0.885480572597137"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14556","0.9129554655870445"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7792","0.9214876033057852"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7765","0.8984547461368654"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","438","913","0.9074074074074074"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7798","0.888663967611336"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9787","0.9233644859813084"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","449","929","0.9103869653767821"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8910","9368","0.9050632911392406"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13668","14155","0.9533468559837728"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16110","16578","0.941544885177453"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5280","5770","0.9092741935483871"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1251","1752","0.9214145383104125"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5350","0.8782435129740519"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11254","11726","0.9140461215932913"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4887","5355","0.9267782426778243"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13663","14144","0.9141104294478528"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","5153","0.7062043795620438"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14156","0.8801571709233792"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","872","1349","0.8973305954825462"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12145","0.9048543689320389"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3309","3791","0.8985801217038539"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","866","1349","0.91"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13655","14156","0.9408284023668639"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","859","1335","0.9235537190082644"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5354","0.9131313131313131"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9357","0.907563025210084"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16513","16971","0.9402985074626866"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6523","7008","0.896969696969697"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","863","1349","0.924"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12145","0.8938223938223938"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12840","13341","0.8972868217054264"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1349","0.9287128712871288"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6523","7008","0.9166666666666666"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1349","0.8960784313725491"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","15286","15768","0.906187624750499"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","8527","8993","0.9238900634249472"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.9166666666666666"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","869","1328","0.9232409381663113"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9787","0.9211663066954644"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4872","5366","0.9227722772277228"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","1251","1750","0.890625"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4505","4969","0.934322033898305"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6992","0.9456066945606695"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4572","0.9463220675944334"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10499","10967","0.9642105263157895"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4082","4577","0.9017681728880157"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","929","0.9425742574257425"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","872","1349","0.9111111111111111"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14500","14973","0.9253112033195021"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13669","14144","0.8848484848484849"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16100","16578","0.9650924024640657"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3294","3778","0.907258064516129"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","859","1335","0.9158110882956879"
"1","KC242798|1Ikot|Gabon|1996","14076","14566","0.8487229862475442"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16161","16578","0.9095127610208816"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7798","0.9383983572895277"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9368","0.8913480885311871"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6122","6604","0.8464646464646465"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3696","4155","0.8525641025641025"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2571","0.9230769230769231"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16897","17365","0.9433962264150944"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14086","14566","0.886"
"1","KM519951|Boende-Lokolia|DRC|2014","8526","8993","0.9135802469135802"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2580","0.9285714285714286"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12847","13341","0.8884462151394422"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10503","10962","0.9389473684210526"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16892","17366","0.9436325678496869"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4084","4585","0.8976377952755905"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","860","1341","0.8517034068136272"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4874","5366","0.9158316633266533"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13337","0.9390962671905697"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1687","2141","0.9330453563714903"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2520","2997","0.9193548387096774"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7723","7977","0.9227799227799228"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10503","10967","0.9282700421940928"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5354","0.8991935483870968"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","863","1343","0.8594377510040161"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2571","0.9022988505747126"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16959","0.9537815126050421"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13669","14147","0.9153225806451613"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1349","0.9110671936758893"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1687","2153","0.9384288747346072"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11656","12131","0.8938775510204081"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4084","4588","0.8771593090211133"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1335","0.9311740890688259"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14085","14566","0.9186991869918699"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11665","12145","0.8994082840236687"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","17720","18176","0.924892703862661"
