"channel","reference","start","end","identity"
"10","ref1","1640","2205","82"
"8","ref4","6293","6854","98"
"10","ref1","4958","5237","96"
"9","ref3","1675","1705","93"
"12","ref4","7916","7951","90"
"4","ref1","5313","5339","100"
"2","ref1","4639","5047","88"
"7","ref4","9659","10009","94"
"3","ref4","8815","8895","90"
"12","ref4","7135","7325","95"
"1","ref1","5023","5065","94"
"6","ref1","3627","3851","88"
"2","ref3","1858","1954","83"
"11","ref1","7698","7962","91"
"8","ref2","2929","2956","96"
"10","ref4","6456","6500","92"
"6","ref4","7527","8358","97"
"1","ref1","7922","7996","91"
"9","ref4","7717","8202","94"
"6","ref3","1867","1920","87"
"3","ref4","6713","6831","94"
"5","ref2","2725","2808","99"
"1","ref2","2208","3067","86"
"2","ref2","2366","2658","89"
"5","ref4","9855","10044","93"
"4","ref4","6214","6340","84"
"1","ref4","8756","8830","87"
"12","ref1","2727","2793","94"
"1","ref5","7169","8168","95"
"11","ref4","6114","6472","94"
"11","ref2","3532","3616","91"
"4","ref1","4494","4519","98"
"8","ref4","8014","8622","84"
"4","ref2","3524","3865","92"
"7","ref1","2258","2437","99"
"4","ref4","6255","6324","83"
"7","ref4","6643","6753","95"
"12","ref3","1629","1632","98"
"4","ref1","36","101","99"
"6","ref4","9004","9998","83"
"12","ref1","4725","4817","80"
"6","ref3","1667","1754","100"
"12","ref1","7689","7821","97"
"2","ref4","9592","9702","87"
"4","ref2","3230","3645","98"
"7","ref3","1947","2353","99"
"2","ref2","2708","3185","81"
"7","ref4","8609","9608","82"
"2","ref3","1719","1872","90"
"12","ref3","1968","1991","100"
"2","ref1","2473","3266","82"
"4","ref4","7526","7641","86"
"7","ref2","3089","4088","96"
"1","ref4","7938","7969","85"
"3","ref1","1137","1227","82"
"6","ref3","1724","1776","84"
"11","ref2","3617","4009","94"
"12","ref3","1689","1738","96"
"3","ref1","1529","1632","96"
"4","ref1","6372","6432","93"
"3","ref3","1972","2008","92"
"4","ref4","7612","8611","85"
"1","ref1","1483","1587","87"
"2","ref5","4606","5031","98"
"10","ref4","6062","6206","84"
"2","ref3","1692","1698","97"
"5","ref4","7564","7860","94"
"4","ref4","6205","6220","80"
"5","ref2","2277","2649","91"
"6","ref2","2592","2710","87"
"9","ref2","2933","3239","97"
"10","ref5","6855","7456","80"
"11","ref3","1831","1850","91"
"2","ref2","2287","2366","90"
"4","ref3","1577","1601","91"
"6","ref3","1988","2037","99"
"3","ref4","8544","8809","97"
"11","ref4","6102","6419","80"
"3","ref4","6719","6768","96"
"3","ref1","860","884","88"
"2","ref3","1545","1772","88"
"8","ref5","8903","9243","88"
"1","ref4","8367","8400","83"
"8","ref2","2142","2440","85"
"2","ref1","483","763","99"
"7","ref2","2297","3296","96"
"3","ref5","4281","4403","91"
"9","ref2","2969","3163","88"
"3","ref4","6575","7574","94"
"8","ref4","9996","10114","94"
"12","ref2","3959","4175","100"
"9","ref4","6340","6496","92"
"9","ref5","5008","5187","94"
"7","ref4","8334","8648","92"
"11","ref1","7224","7285","83"
"4","ref2","3630","4113","98"
"11","ref3","1723","1953","86"
"7","ref3","1807","1828","82"
"11","ref2","3034","3096","96"
"10","ref5","5047","5165","84"
"12","ref3","1506","1636","87"
"2","ref4","8806","9036","83"
"8","ref1","5883","6016","95"
"7","ref2","3971","4070","87"
"1","ref3","1928","2004","92"
"6","ref1","1858","2050","89"
"4","ref3","1710","1730","94"
"8","ref4","7032","7074","89"
"10","ref3","1748","1858","99"
"4","ref4","6861","7086","82"
"8","ref4","9833","10097","80"
"11","ref1","3987","4329","84"
"2","ref1","1637","1816","80"
"2","ref4","9930","10149","89"
"5","ref1","4026","4086","99"
"3","ref2","3246","3303","80"
"1","ref3","1705","1715","83"
"9","ref1","2372","2381","84"
"12","ref5","6901","7900","81"
"8","ref3","1710","1750","88"
"10","ref5","7315","8314","88"
"8","ref2","2256","2701","98"
"8","ref4","9983","10163","95"
"6","ref4","8224","8552","91"
"9","ref5","6064","6652","97"
"9","ref3","1892","2069","86"
"11","ref2","2937","3823","93"
"11","ref5","5795","5908","89"
"3","ref1","1571","1730","97"
"11","ref1","3637","3800","89"
"7","ref4","8650","8796","92"
"1","ref4","6900","7078","81"
"9","ref5","8352","8762","82"
"2","ref3","1677","1985","88"
"6","ref1","763","835","86"
"11","ref4","6080","7079","100"
"8","ref1","3849","3869","95"
"8","ref3","1695","1749","83"
"10","ref2","3102","3351","81"
"11","ref1","5538","5571","85"
"8","ref5","8564","9498","87"
"7","ref1","5478","5578","88"
"2","ref1","5087","5188","90"
"8","ref2","2877","3151","90"
"3","ref5","7280","8279","88"
"11","ref2","2617","3304","86"
"11","ref1","7574","7673","96"
"3","ref1","4744","4845","82"
"7","ref1","4819","4902","99"
"3","ref5","7630","7691","93"
"2","ref2","3671","3784","92"
"2","ref3","1861","1902","99"
"11","ref1","4443","4656","96"
"12","ref1","1300","1411","90"
"10","ref1","6709","6770","81"
"8","ref2","3705","4704","100"
"2","ref1","6836","6867","97"
"10","ref1","2648","2724","87"
"1","ref1","6410","6459","95"
"5","ref3","1880","1898","96"
"9","ref1","2751","2866","87"
"9","ref3","1567","1596","98"
"9","ref3","1586","1690","91"
"4","ref3","1702","1707","82"
"9","ref1","5052","5078","86"
"3","ref1","7235","7426","85"
"1","ref5","6626","7625","80"
"1","ref2","2301","2560","96"
"9","ref1","2257","2385","95"
"4","ref2","3139","3389","85"
"9","ref2","2087","2457","87"
"3","ref1","1408","1654","96"
"2","ref1","5617","5906","95"
"7","ref4","9046","9156","89"
"1","ref1","6696","6777","80"
"1","ref1","5103","5141","81"
"5","ref4","7361","7677","87"
"11","ref5","7610","8126","98"
"9","ref4","7465","7661","94"
"8","ref4","9204","9257","89"
"10","ref4","8046","8186","84"
"1","ref4","9262","9831","87"
"1","ref4","6082","6210","80"
"10","ref2","2826","3040","83"
"1","ref4","6000","6273","88"
"1","ref1","3941","4136","94"
"11","ref1","4080","4128","84"
"5","ref5","5275","6163","89"
"1","ref1","5509","5526","100"
"7","ref1","2701","2806","88"
"5","ref3","1528","1555","89"
"4","ref2","3677","4090","87"
"5","ref2","3578","4473","88"
"2","ref1","5207","5291","100"
"10","ref1","2628","2714","95"
"7","ref1","5437","5710","87"
"7","ref2","2371","2999","83"
"8","ref4","6554","6604","97"
"1","ref1","1310","1384","88"
"8","ref1","4046","4232","84"
"10","ref4","9251","9811","100"
"6","ref2","2022","2316","97"
"11","ref2","3584","3898","100"
"7","ref4","9821","9905","95"
"7","ref1","6697","6820","82"
"12","ref1","1661","1708","91"
"8","ref5","6325","7324","89"
"10","ref4","8690","8819","80"
"5","ref1","6044","6094","97"
"6","ref2","2139","2183","94"
"8","ref4","9055","10054","93"
"9","ref4","8310","8467","87"
"1","ref1","6596","6928","80"
"1","ref1","6994","7028","100"
"7","ref2","2536","3535","93"
"4","ref2","3193","3395","83"
"5","ref1","1135","1317","92"
"5","ref4","9606","9789","98"
"6","ref3","1972","2291","100"
"1","ref2","2788","2937","92"
"10","ref4","9356","10151","100"
"10","ref4","7690","8198","81"
"12","ref5","4468","5444","93"
"8","ref5","4244","5243","96"
"1","ref1","18","179","98"
"3","ref4","7245","7983","82"
"5","ref5","8025","8666","95"
"9","ref4","7683","7891","90"
"3","ref4","9989","10169","99"
"5","ref4","9632","10050","94"
"8","ref2","3102","3255","98"
"6","ref4","9529","10094","99"
"7","ref4","6790","7161","80"
"12","ref2","2844","3401","88"
"1","ref2","2360","2516","94"
"2","ref5","6351","6889","86"
"12","ref1","4089","4196","96"
"8","ref1","712","1100","87"
"11","ref4","8251","8292","91"
"11","ref4","9114","9916","85"
"8","ref1","3285","3508","88"
"1","ref1","3727","3771","85"
"11","ref2","3880","4240","83"
"7","ref1","6541","7281","80"
"8","ref4","8379","8689","94"
"1","ref1","629","713","84"
"1","ref4","9395","9992","98"
"9","ref2","2643","3642","86"
"2","ref4","9585","9650","88"
"2","ref2","2318","2727","95"
"2","ref4","7648","7872","100"
"9","ref2","3585","3868","85"
"4","ref3","1960","1994","83"
"8","ref3","1830","1908","87"
"6","ref4","8668","8738","89"
"7","ref4","9154","9461","90"
"11","ref2","2243","2433","85"
"9","ref5","5338","5424","100"
"8","ref4","6412","6472","90"
"4","ref1","3424","3446","94"
"4","ref4","6639","7236","80"
"6","ref1","5212","5377","86"
"12","ref2","3080","3130","89"
"9","ref3","1737","1752","90"
"5","ref3","1958","1984","94"
"3","ref1","2908","3468","85"
"3","ref1","842","880","84"
"1","ref2","3841","4679","85"
"12","ref4","8000","8225","86"
"7","ref3","1553","1594","98"
"9","ref4","9029","9275","87"
"11","ref1","3193","3361","93"
"5","ref4","7921","8268","92"
"7","ref4","8280","8699","97"
"10","ref3","1888","2083","93"
"12","ref2","2051","2190","86"
"9","ref1","1522","1675","93"
"9","ref2","3611","3942","97"
"4","ref2","2108","2846","96"
"3","ref4","6940","7186","81"
"12","ref2","3478","3777","96"
"7","ref1","6872","6886","86"
"1","ref2","2024","2149","95"
"10","ref1","1402","1430","95"
"6","ref3","1541","1554","93"
"2","ref5","7890","8091","80"
"11","ref1","845","903","92"
"6","ref4","7800","7882","91"
"12","ref2","3491","4195","92"
"12","ref4","6045","6734","95"
"3","ref1","3395","3428","99"
