"channel","reference","start","end","identity"
"6","ref5","6033","6261","86"
"8","ref5","5358","5589","100"
"10","ref3","1904","1936","100"
"8","ref1","5169","5223","87"
"3","ref1","3583","3832","92"
"12","ref2","2534","2857","85"
"2","ref4","9408","10407","98"
"3","ref2","3204","3537","85"
"6","ref5","4743","5742","100"
"10","ref2","2039","2114","80"
"7","ref4","8934","9053","81"
"11","ref2","3483","3557","91"
"6","ref2","3375","3569","85"
"7","ref4","8084","8144","87"
"3","ref4","9021","9067","97"
"12","ref1","879","914","80"
"11","ref4","7325","7357","89"
"7","ref3","1545","1628","80"
"5","ref2","2859","3110","90"
"9","ref1","1462","1542","80"
"5","ref1","5644","5837","97"
"7","ref1","7124","7276","80"
"8","ref2","3869","3929","95"
"10","ref1","3112","3247","96"
"10","ref4","6078","7077","90"
"4","ref4","8428","8489","88"
"7","ref4","7297","7943","81"
"7","ref3","1615","1632","92"
"2","ref1","405","453","88"
"8","ref2","2236","3235","94"
"6","ref2","2466","2979","96"
"4","ref1","14","68","83"
"2","ref1","1123","1284","90"
"8","ref1","1411","1488","96"
"11","ref2","3115","4114","92"
"8","ref3","1712","1740","83"
"4","ref5","4780","5779","90"
"1","ref3","1639","1666","98"
"6","ref2","2591","3290","91"
"11","ref3","1594","1622","89"
"5","ref1","2331","2453","99"
"4","ref4","8445","8504","84"
"3","ref2","2457","2695","98"
"1","ref3","1843","1855","85"
"12","ref4","9129","9232","84"
"11","ref4","9633","9695","80"
"9","ref2","3811","4219","97"
"3","ref2","3876","4184","81"
"12","ref1","600","636","92"
"10","ref1","7096","7149","80"
"7","ref4","7625","7783","84"
"11","ref3","1504","1624","100"
"3","ref4","7212","7281","85"
"7","ref4","6069","6403","93"
"3","ref1","2922","3752","86"
"5","ref1","2462","2500","88"
"8","ref3","1787","1820","96"
"7","ref2","3834","4556","93"
"6","ref4","9627","9975","86"
"5","ref3","1650","1678","100"
"4","ref4","8714","9307","80"
"4","ref4","9037","9213","96"
"9","ref1","6994","7294","86"
"7","ref2","2105","2892","88"
"7","ref3","1792","2077","81"
"10","ref5","6557","6684","83"
"10","ref2","3937","4012","100"
"12","ref1","5801","5842","97"
"11","ref1","6984","7199","99"
"10","ref4","6124","6133","89"
"10","ref1","6006","6197","90"
"6","ref4","9906","10063","81"
"6","ref1","2285","2376","98"
"5","ref4","9216","9340","82"
"3","ref3","1834","1958","85"
"6","ref2","2232","3231","97"
"4","ref2","3377","3932","87"
"6","ref4","8756","8878","89"
"7","ref2","3524","3960","95"
"10","ref1","2570","2721","86"
"2","ref3","1909","1938","91"
"7","ref1","6298","6467","95"
"8","ref3","1758","2542","89"
"4","ref2","2951","3021","90"
"6","ref2","3836","4270","92"
"12","ref1","56","80","91"
"4","ref4","7143","7214","91"
"5","ref1","4948","4986","100"
"9","ref2","2732","3000","80"
"10","ref2","2844","3347","82"
"11","ref3","1530","1537","95"
"8","ref5","5863","5977","82"
"11","ref1","4020","4033","84"
"8","ref2","3908","4219","96"
"12","ref1","5207","5554","81"
"8","ref3","1836","1884","88"
"3","ref4","6822","6921","96"
"10","ref4","8577","8652","92"
"8","ref1","1999","2998","85"
"2","ref5","6004","7003","92"
"6","ref1","6760","6932","83"
"5","ref3","1842","1851","99"
"4","ref3","1935","2051","95"
"11","ref1","6496","6628","97"
"7","ref1","2969","3041","99"
"2","ref2","2531","3530","85"
"2","ref1","2075","2127","99"
"4","ref3","1638","1670","96"
"3","ref4","8718","8802","95"
"4","ref4","7919","8075","80"
"11","ref2","3035","3171","97"
"9","ref3","1875","1891","95"
"8","ref1","3117","3264","87"
"6","ref1","741","777","100"
"1","ref1","219","266","89"
"7","ref2","2202","2405","91"
"2","ref2","3976","3997","90"
"7","ref1","7594","7925","98"
"6","ref3","1505","1660","92"
"2","ref5","6412","7003","91"
"9","ref1","6694","7029","97"
"8","ref2","2193","2377","85"
"2","ref3","1650","1666","99"
"11","ref1","1687","1701","87"
"11","ref4","8341","8859","81"
"3","ref1","4627","4735","92"
"3","ref2","2437","2583","95"
"1","ref2","2318","3317","97"
"6","ref1","247","866","88"
"1","ref4","6095","6544","85"
"2","ref5","4455","4880","90"
"11","ref3","1702","1891","90"
"2","ref3","1966","2085","80"
"3","ref1","861","1133","80"
"6","ref1","807","880","88"
"6","ref4","9553","9765","95"
"7","ref1","6885","6908","90"
"9","ref3","1643","1717","81"
"2","ref1","3967","4311","81"
"4","ref4","7759","8758","91"
"10","ref5","4537","5491","94"
"6","ref4","9350","9670","97"
"9","ref5","4294","5293","95"
"6","ref2","2271","2454","87"
"9","ref3","1697","1724","84"
"6","ref2","3118","3137","96"
"12","ref1","4446","4537","85"
"1","ref5","7803","8261","91"
"10","ref4","7737","7839","84"
"6","ref1","6540","6654","94"
"7","ref1","4877","5560","91"
"9","ref1","2648","2733","82"
"5","ref5","8530","9099","94"
"4","ref2","3828","4056","85"
"8","ref4","8228","8339","96"
"10","ref4","9097","9454","87"
"9","ref1","1164","1242","91"
"10","ref1","6766","7020","94"
"3","ref2","3534","3969","93"
"4","ref3","1741","1780","87"
"8","ref3","1585","1608","90"
"11","ref5","8814","9660","96"
"11","ref4","7378","7747","98"
"4","ref3","1533","1786","83"
"8","ref1","4321","4655","95"
"9","ref3","1832","1849","91"
"3","ref3","1669","1725","96"
"4","ref1","2898","2943","92"
"2","ref1","1479","2478","80"
"6","ref5","5760","6759","98"
"6","ref4","8439","8940","81"
"1","ref2","2471","2738","93"
"1","ref4","8913","9124","97"
"6","ref3","1911","1932","95"
"5","ref1","1326","1447","81"
"8","ref4","9354","9619","83"
"6","ref4","8906","8999","93"
"1","ref5","6444","7219","80"
"1","ref4","9451","9569","98"
"2","ref2","3905","4220","84"
"9","ref5","5234","6233","98"
"4","ref4","6240","6372","89"
"7","ref4","6266","6844","99"
"8","ref3","1832","1852","86"
"7","ref1","1568","1595","80"
"10","ref2","2114","2708","95"
"11","ref4","9737","9982","92"
"11","ref5","7903","8902","82"
"6","ref5","8823","9105","83"
"4","ref2","3490","4263","90"
"2","ref4","7987","8178","81"
"6","ref5","6652","7116","81"
"3","ref2","3651","4315","97"
"12","ref3","1925","2020","81"
"8","ref2","3636","3842","98"
"3","ref1","2227","2338","90"
"11","ref4","8123","9114","84"
"5","ref2","3656","4655","96"
"11","ref2","2740","3085","80"
"12","ref2","3179","3646","94"
"11","ref4","6487","7486","92"
"6","ref1","4111","4152","97"
"10","ref4","7423","7866","95"
"2","ref1","5515","5566","91"
"6","ref2","3379","4251","89"
"12","ref2","2580","3184","81"
"4","ref3","1830","1914","88"
"3","ref1","104","1103","100"
"7","ref4","8633","9120","87"
"1","ref2","3220","3489","100"
"3","ref1","4297","4315","85"
"8","ref1","6409","7154","87"
"4","ref5","8923","9922","95"
"10","ref4","7498","7585","98"
"1","ref2","3725","4047","99"
"8","ref2","3589","3866","100"
"8","ref3","1599","1618","94"
"2","ref1","3569","3805","99"
"9","ref1","5683","5735","96"
"1","ref1","2511","2736","98"
"10","ref2","2635","3123","88"
"10","ref1","6195","6216","82"
"11","ref1","3177","3253","99"
"1","ref3","1981","2000","83"
"6","ref5","4874","5757","100"
"9","ref3","1566","1642","85"
"6","ref1","6495","6689","82"
"6","ref5","6304","6628","81"
"7","ref3","1937","1968","83"
"1","ref2","3588","3608","86"
"10","ref4","8006","8163","83"
"11","ref4","8676","9675","80"
"3","ref5","4408","5407","84"
"12","ref4","7469","7734","92"
"5","ref3","1901","2230","84"
"8","ref3","1957","1973","87"
"6","ref2","3224","4223","86"
"9","ref1","5648","5690","82"
"9","ref2","2720","2928","98"
"10","ref2","3896","4092","83"
"9","ref3","1819","1908","92"
"6","ref1","4009","4067","96"
"10","ref1","3344","3460","85"
"4","ref4","7957","8249","88"
"4","ref3","1760","1804","82"
"10","ref1","1387","1448","96"
"12","ref4","7314","7837","87"
"5","ref5","4375","4688","95"
"4","ref4","7061","7191","90"
"8","ref1","1655","2103","84"
"9","ref1","1250","1287","82"
"12","ref4","9142","9420","91"
"8","ref5","6815","7403","99"
"9","ref3","1602","1857","89"
"8","ref2","3095","3183","97"
"7","ref1","1797","1873","81"
"5","ref4","8061","8150","81"
"1","ref1","4254","4290","81"
"4","ref1","1894","2292","82"
"9","ref4","6194","6913","89"
"1","ref1","2086","2161","95"
"7","ref1","7395","7510","98"
"8","ref3","1639","1661","97"
"6","ref2","2975","3974","96"
"1","ref3","1769","1813","99"
"1","ref1","1082","1145","89"
"7","ref2","2573","3455","83"
"8","ref2","2265","2330","85"
"7","ref4","6822","7018","96"
"2","ref4","8982","9057","95"
"8","ref1","3351","3386","99"
"8","ref4","8296","9295","97"
"2","ref2","2311","2637","97"
"11","ref3","1831","1905","97"
"8","ref1","3071","3135","85"
"6","ref3","1798","1912","86"
"8","ref3","1656","1683","97"
"6","ref5","7097","7974","90"
"8","ref3","1709","1754","98"
"1","ref1","3718","3850","99"
"9","ref1","3691","3772","95"
"7","ref1","7209","7305","100"
"6","ref1","1252","1319","96"
"3","ref3","1740","1786","88"
"8","ref4","7065","7124","86"
"7","ref4","6172","6736","91"
"10","ref5","8669","8887","81"
"8","ref2","2743","2783","88"
"6","ref4","8840","9191","83"
"9","ref5","5302","6301","95"
"11","ref3","1706","1792","80"
"1","ref3","1587","1640","84"
"10","ref3","1619","1644","93"
"11","ref1","2361","2868","88"
"6","ref2","2747","3498","80"
"6","ref3","1659","1808","91"
"8","ref1","1370","1502","84"
"10","ref3","1588","1613","87"
"3","ref3","1913","1930","100"
"1","ref4","9084","9255","92"
"4","ref5","7145","7410","91"
"12","ref4","9875","10046","98"
"1","ref1","2053","2183","93"
"8","ref1","6239","6683","80"
"3","ref2","2257","2525","85"
"3","ref4","7241","7341","89"
"10","ref4","7421","7588","84"
"5","ref4","7882","8037","94"
"5","ref1","3478","3553","95"
"5","ref1","6944","6970","84"
"9","ref3","1714","1976","86"
"8","ref3","1865","1871","92"
"2","ref4","6822","7234","81"
"4","ref5","8493","8507","85"
"3","ref4","6287","6509","85"
"10","ref3","1934","1971","85"
"8","ref4","8552","8717","96"
"3","ref3","1508","1535","93"
"2","ref4","9889","10071","87"
"1","ref1","6786","6806","97"
"3","ref4","7252","7309","93"
"6","ref2","3984","4364","95"
"6","ref4","7441","7642","85"
"3","ref4","8819","8930","89"
"11","ref5","7245","8046","92"
"7","ref1","7030","7120","92"
"5","ref2","3847","4050","89"
"11","ref2","2345","2535","85"
"9","ref1","7079","7251","86"
"2","ref2","2918","3351","84"
"3","ref5","5729","6728","82"
"4","ref1","6254","6265","97"
"2","ref2","2573","3401","83"
"5","ref3","1580","1823","83"
"5","ref5","8906","9807","93"
"8","ref2","3759","3912","98"
"7","ref1","7423","7502","87"
"8","ref2","3569","3880","80"
"8","ref4","6787","7142","100"
"5","ref4","7449","8448","82"
"8","ref1","3657","3722","94"
"6","ref2","3853","4368","89"
"10","ref4","6322","6359","90"
"5","ref1","6106","7105","89"
"4","ref4","9124","9169","88"
"6","ref1","1517","1555","89"
"7","ref2","3217","4176","84"
"1","ref1","6482","6503","92"
"2","ref4","9718","9904","97"
"4","ref1","2117","2697","99"
"1","ref1","7402","7453","100"
"2","ref1","4674","4716","86"
"10","ref2","2257","3256","84"
"8","ref3","1907","1973","84"
"6","ref4","8301","8415","89"
"3","ref4","9442","9739","99"
"9","ref1","3188","3214","92"
"1","ref5","4271","4428","96"
"4","ref2","2762","3062","95"
"6","ref1","2007","2088","99"
"4","ref3","1834","1868","98"
"8","ref3","1563","1591","94"
"1","ref4","8632","8733","96"
"11","ref4","7096","8095","81"
"11","ref1","3914","4050","80"
"12","ref2","2616","2781","94"
"2","ref4","8322","8639","98"
"10","ref1","6256","6400","92"
"1","ref2","3125","3567","99"
"1","ref1","188","298","90"
"3","ref4","9211","10001","81"
"1","ref2","2142","2531","87"
"10","ref3","1826","1908","93"
"9","ref4","7637","7942","96"
"12","ref3","1801","1849","80"
"6","ref3","1760","1941","95"
"9","ref4","9633","9851","90"
"4","ref3","1885","1909","90"
"12","ref1","290","328","80"
"12","ref1","41","429","91"
"12","ref2","2701","3077","92"
"8","ref2","3032","3817","93"
"4","ref3","1837","1858","85"
"6","ref2","2452","2720","96"
"12","ref5","5821","6820","96"
"1","ref1","718","842","97"
"7","ref1","1858","1945","85"
"9","ref3","1755","1814","96"
"9","ref4","6206","6325","85"
"4","ref3","1724","1740","92"
"5","ref1","782","882","97"
"5","ref3","1609","1620","89"
"11","ref2","3385","3663","92"
"3","ref1","5700","5821","86"
"4","ref3","1775","1780","83"
"2","ref1","6215","6308","97"
"7","ref3","1827","1890","96"
"7","ref1","2952","3483","95"
"5","ref1","458","642","93"
"7","ref3","1526","1577","84"
"1","ref4","8052","8504","89"
"5","ref1","2693","3100","85"
"7","ref5","7108","7339","91"
"12","ref2","3140","3397","86"
"8","ref4","6141","6583","85"
"7","ref2","2203","2271","87"
"12","ref1","246","318","99"
"1","ref1","5172","5224","87"
"11","ref4","9330","10111","81"
"2","ref4","7543","7632","92"
"9","ref2","3844","4254","94"
"7","ref4","7048","7334","83"
"8","ref5","8805","9804","95"
"12","ref2","3024","3148","100"
"5","ref2","3564","3993","95"
"10","ref2","3266","3420","88"
"9","ref4","7272","7771","89"
"3","ref3","1673","1832","96"
"11","ref4","6125","6426","82"
"2","ref4","9592","9870","86"
"10","ref3","1942","1961","90"
"8","ref1","3099","3143","94"
"3","ref1","4299","4466","99"
"12","ref1","2403","2440","99"
"4","ref3","1624","1668","83"
"11","ref1","1011","1046","92"
"4","ref4","6419","7418","84"
"2","ref3","1836","1906","88"
"3","ref3","1882","1927","81"
"8","ref4","9489","10119","96"
"3","ref4","8733","8767","81"
"3","ref1","338","420","96"
"1","ref4","7375","7991","99"
"2","ref1","6881","6886","87"
"6","ref4","9858","9903","95"
