"channel","reference","start","end","identity"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16105","16553","0.9262472885032538"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","860","1338","0.9014373716632443"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","873","1349","0.9111570247933884"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12850","13336","0.9349593495934959"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","859","1346","0.9356136820925554"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16500","16971","0.9184100418410042"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12870","13341","0.9300411522633745"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1698","2163","0.8731808731808732"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16923","17357","0.8837719298245614"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16504","16959","0.9568965517241379"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1349","0.9389763779527559"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12145","0.9575757575757575"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","15286","15767","0.9230769230769231"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11254","11726","0.9098360655737705"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4499","4970","0.8997955010224948"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4079","4448","0.8184210526315789"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6641","7000","0.9342465753424658"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10506","10967","0.9190871369294605"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12131","0.866"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13275","13750","0.9050505050505051"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6523","6987","0.9238900634249472"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5292","5779","0.9103585657370518"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16490","16964","0.9034907597535934"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14145","0.9081632653061225"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5289","5776","0.9313131313131313"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8526","8993","0.9285714285714286"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1251","1752","0.9291338582677166"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","873","1349","0.889795918367347"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16528","16971","0.9510022271714922"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.9346938775510204"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4886","5358","0.9001996007984032"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4880","5363","0.9371196754563894"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.9393305439330544"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4886","5349","0.9339019189765458"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","871","1347","0.9151515151515152"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.9368635437881874"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4928","5354","0.9445727482678984"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","2508","2891","0.9455958549222798"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4503","4891","0.9209183673469388"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9785","0.9303201506591338"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11667","12134","0.9166666666666666"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10489","10967","0.9524793388429752"
"3","KC242784|9_Luebo|DRC|2007","8526","8993","0.8104166666666667"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12145","0.8307692307692308"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9354","0.9232365145228216"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5153","0.8691275167785235"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16496","16967","0.8707070707070707"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","862","1341","0.8415094339622642"
