"channel","reference","start","end","identity"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5354","0.9127789046653144"
"3","KC242784|9_Luebo|DRC|2007","8534","8993","0.888421052631579"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9034","9368","0.9127906976744186"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16490","16954","0.9184549356223176"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12840","13342","0.950592885375494"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8894","9366","0.8615071283095723"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14126","0.8308668076109936"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8524","8990","0.9264705882352942"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16490","16971","0.89738430583501"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10504","10967","0.8983050847457628"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4579","0.9545454545454546"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5358","0.9215291750503019"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","861","1341","0.8772635814889336"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1349","0.8895582329317269"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9530","0.9074074074074074"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4080","4588","0.89272030651341"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4503","4970","0.8824742268041237"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1349","0.9278557114228457"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1687","2163","0.9403292181069959"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5363","0.9305555555555556"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","11878","0.9082969432314411"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8902","9368","0.9225941422594143"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16504","16967","0.9096509240246407"
"2","KC242792|Gabon|Gabon|1994","9268","9787","0.8465804066543438"
