"channel","reference","start","end","identity"
"4","ref4","7434","7479","91"
"7","ref4","9246","9410","81"
"2","ref5","7662","7979","83"
"9","ref4","6897","6939","97"
"12","ref4","8696","8811","98"
"11","ref4","7345","7504","89"
"8","ref1","5462","5695","94"
"6","ref3","1683","1814","96"
"4","ref1","6980","7387","93"
"4","ref1","1993","2207","97"
"12","ref1","707","790","95"
"2","ref1","3228","3254","83"
"6","ref1","6780","6873","100"
"1","ref4","8891","9286","86"
"8","ref2","2998","3245","95"
"6","ref4","8586","9413","100"
"1","ref1","2458","2513","95"
"9","ref3","1844","1891","93"
"1","ref3","1920","1944","85"
"6","ref3","1543","1672","97"
"2","ref1","5654","5785","83"
"8","ref1","4024","4083","98"
"7","ref5","6457","6573","98"
"8","ref3","1665","1803","98"
"3","ref4","9837","10836","87"
"10","ref5","8455","8789","96"
"3","ref3","1820","1876","82"
"12","ref3","1885","2024","89"
"11","ref1","5098","5394","89"
"12","ref1","6114","6147","83"
"9","ref2","2382","3381","88"
"2","ref4","8871","9081","89"
"2","ref1","5769","5885","88"
"4","ref4","9342","9743","94"
"5","ref1","6109","6129","98"
"5","ref1","3075","3131","95"
"9","ref4","7271","7328","94"
"12","ref1","2972","3139","81"
"2","ref2","3837","3881","83"
"11","ref1","6514","6518","89"
"3","ref4","6164","6400","80"
"6","ref3","1862","2010","87"
"4","ref3","1815","1882","82"
"12","ref5","4175","4601","86"
"7","ref1","1045","1085","82"
"10","ref1","2921","3109","81"
"11","ref2","2849","2954","97"
"3","ref3","1776","1834","99"
"7","ref2","2627","2883","81"
"12","ref1","5778","5882","96"
"5","ref4","9835","10057","89"
"6","ref4","7507","7969","90"
"11","ref1","2337","2392","87"
"5","ref3","1755","1760","82"
"11","ref3","1674","1842","89"
"9","ref2","2080","2629","80"
"1","ref4","8276","8379","82"
"12","ref3","1518","1694","92"
"11","ref2","2512","3309","81"
"5","ref2","2444","2507","96"
"8","ref4","9005","9070","98"
"12","ref4","8094","8375","82"
"8","ref4","8728","9051","80"
"5","ref2","2029","2230","100"
"12","ref3","1930","1955","99"
"6","ref4","7179","7342","88"
"8","ref3","1735","1763","95"
"4","ref3","1588","1678","92"
"6","ref4","8863","8932","90"
"4","ref1","4755","5195","80"
"9","ref4","7045","7503","80"
"3","ref4","7671","7841","94"
"5","ref1","920","1044","86"
"10","ref2","3280","3843","96"
"1","ref2","2696","2949","81"
"10","ref1","4914","5066","80"
"5","ref1","6524","6626","91"
"3","ref3","1614","1939","98"
"5","ref2","2048","2170","94"
"3","ref1","3682","3806","84"
"7","ref4","7521","7562","84"
"4","ref4","8673","9039","84"
"4","ref1","2462","2480","89"
"1","ref3","1782","1882","81"
"2","ref1","1413","1811","100"
"5","ref1","4476","4607","90"
"12","ref3","1546","1604","80"
"7","ref2","3404","3720","95"
"2","ref1","3299","3425","95"
"12","ref2","3895","3920","99"
"4","ref2","2563","3562","98"
"5","ref2","2395","3394","95"
"1","ref4","9840","10035","88"
"3","ref4","7948","8154","86"
"3","ref1","5308","5335","96"
"2","ref4","6040","6091","92"
"1","ref1","1128","1490","89"
"4","ref4","7644","7816","81"
"3","ref4","6899","6943","87"
"6","ref2","2691","2752","86"
"7","ref1","4165","4224","95"
"2","ref4","9079","9231","86"
"5","ref1","7008","7031","93"
"10","ref4","8472","8519","88"
"6","ref1","6425","6701","100"
"7","ref1","7978","8317","100"
"9","ref2","3271","3808","87"
"8","ref4","7442","8441","84"
"2","ref1","4650","5593","88"
"5","ref1","5993","6042","80"
"3","ref4","7525","7619","93"
"8","ref4","6827","6955","98"
"10","ref1","3598","3754","97"
"5","ref3","1657","1748","89"
"11","ref1","4141","4289","86"
"3","ref4","8642","9058","95"
"11","ref3","1512","1527","96"
"11","ref3","1884","1929","85"
"11","ref4","9594","9719","88"
"5","ref1","65","82","82"
"8","ref1","6298","6477","99"
"4","ref5","5608","6607","85"
"4","ref2","3947","4650","98"
"9","ref3","1792","1873","93"
"1","ref2","3772","4119","90"
"8","ref1","6455","6487","88"
"5","ref5","7514","7680","98"
"7","ref4","8602","8816","86"
"5","ref3","1914","1917","82"
"10","ref3","1629","1780","87"
"2","ref4","9877","9952","82"
"7","ref2","3495","3746","84"
"4","ref1","4189","4301","89"
"11","ref1","1437","1531","87"
"10","ref2","2008","2254","90"
"10","ref1","2261","2493","98"
"6","ref5","8720","8808","91"
"8","ref3","1649","2155","81"
"3","ref4","9575","9778","100"
"2","ref5","7094","7469","95"
"11","ref3","1889","1909","96"
"2","ref4","9700","9950","87"
"10","ref2","2525","2984","84"
"8","ref1","3333","3687","82"
"11","ref1","1916","2058","81"
"3","ref1","434","521","87"
"7","ref3","1888","1998","90"
"11","ref1","1884","2090","93"
"8","ref4","6371","6612","84"
"12","ref4","7727","7814","92"
"3","ref1","5081","5138","84"
"2","ref3","1746","1754","81"
"6","ref1","4648","4695","86"
"1","ref4","6889","7007","84"
"8","ref3","1622","1667","90"
"5","ref4","6885","6950","83"
"10","ref1","3643","4254","100"
"4","ref1","2950","2998","84"
"3","ref1","4500","4719","96"
"11","ref2","2338","2472","85"
"11","ref1","4666","4686","100"
"6","ref3","1704","1771","94"
"6","ref1","5245","5292","98"
"8","ref3","1664","1678","87"
"3","ref5","4514","5513","98"
"5","ref1","4076","4278","96"
"5","ref3","1838","1891","99"
"5","ref2","3831","3836","84"
"1","ref2","3567","3922","97"
"10","ref1","3186","3209","94"
"10","ref1","3337","3386","99"
"7","ref4","7912","8394","95"
"6","ref1","127","171","84"
"1","ref1","1128","1356","91"
"2","ref4","8747","8880","100"
"10","ref4","8740","8852","83"
"5","ref2","2560","2977","98"
"3","ref3","1537","1550","92"
"7","ref5","8868","9083","97"
"10","ref1","7975","8050","96"
"5","ref3","1531","1590","93"
"3","ref3","1986","2013","95"
"7","ref3","1540","1552","85"
"11","ref4","7596","7627","87"
"5","ref2","2390","2743","85"
"12","ref3","1516","1562","96"
"9","ref2","2182","2411","86"
"6","ref4","9658","9822","83"
"3","ref3","1561","1563","100"
"8","ref4","7059","7336","91"
"5","ref4","8615","8673","85"
"2","ref1","4756","4812","95"
"12","ref4","6025","6091","81"
"4","ref4","6946","7021","98"
"3","ref2","3647","4646","98"
"1","ref2","3322","3762","91"
"4","ref4","7348","7568","93"
"11","ref2","3391","3618","98"
"6","ref4","9230","9574","88"
"9","ref3","1671","2114","97"
"5","ref2","2911","2978","99"
"10","ref4","8193","8211","91"
"1","ref5","8914","9479","88"
"3","ref1","7680","7912","80"
"12","ref4","6581","6710","100"
"11","ref4","7938","7998","88"
"10","ref3","1576","1586","88"
"12","ref5","6298","6414","93"
"9","ref4","6603","6765","83"
"8","ref1","5222","5286","91"
"9","ref3","1594","1636","85"
"4","ref1","5432","5531","81"
"3","ref2","3819","4818","87"
"1","ref1","2982","3111","80"
"4","ref1","2043","2114","81"
"6","ref1","4579","4985","84"
"7","ref2","3474","3866","83"
"5","ref1","245","288","98"
"12","ref1","4836","4892","84"
"12","ref4","9288","9464","96"
"6","ref3","1561","1598","91"
"7","ref2","2101","3100","80"
"9","ref1","7477","7507","95"
"10","ref4","7766","7833","94"
"8","ref4","8179","8233","84"
"9","ref1","4296","4477","97"
"5","ref2","2413","2441","100"
"2","ref4","6141","6155","80"
"9","ref2","3768","3836","80"
"2","ref1","1472","1527","83"
"2","ref4","7665","7881","100"
"9","ref4","7903","8602","93"
"1","ref1","2241","3240","98"
"5","ref1","2483","2806","92"
"8","ref4","6081","6280","85"
"12","ref3","1861","1879","92"
"11","ref4","6126","6749","81"
"4","ref3","1558","1842","82"
"6","ref4","7892","8146","83"
"7","ref1","7278","8277","87"
"2","ref3","1665","1705","97"
"11","ref1","6092","6325","89"
"3","ref4","6883","6959","94"
"5","ref3","1810","1866","95"
"2","ref3","1537","1561","82"
"12","ref2","2135","2902","84"
"2","ref1","4895","4969","86"
"5","ref3","1748","1886","94"
"6","ref4","9923","10109","95"
"2","ref3","1823","1895","92"
"10","ref1","1297","1454","87"
"6","ref3","1802","1833","97"
"1","ref3","1711","1818","93"
"11","ref4","6686","6895","93"
"9","ref4","7850","8075","93"
"4","ref3","1783","1804","92"
"2","ref1","6373","6502","86"
"12","ref1","3245","3271","84"
"6","ref1","7984","8116","83"
"4","ref4","7178","7205","80"
"7","ref3","1645","1682","80"
"8","ref1","2388","2493","92"
"6","ref4","9287","9814","100"
"5","ref4","8322","9140","99"
"9","ref1","4902","5209","85"
"1","ref2","3579","3702","93"
"8","ref2","2535","2673","90"
"5","ref1","3329","3395","83"
"4","ref2","3085","3501","96"
"5","ref5","6220","6873","81"
"1","ref4","7514","7625","88"
"8","ref3","1918","1957","97"
"11","ref4","7236","7532","81"
"7","ref3","1721","1744","92"
"11","ref4","8554","9347","83"
"5","ref4","6793","6922","93"
"1","ref1","654","1337","86"
"9","ref4","8554","9068","99"
"11","ref1","5738","5995","93"
"7","ref4","7063","7938","83"
"5","ref2","3603","3896","82"
"3","ref3","1653","1691","85"
"12","ref1","7433","7464","100"
"7","ref2","3045","3319","95"
"1","ref1","2686","3685","82"
"3","ref3","1860","1892","94"
"4","ref2","2102","2998","94"
"6","ref1","910","1063","97"
"9","ref2","2358","3177","96"
"9","ref2","3009","4008","88"
"11","ref2","3104","3695","100"
"9","ref5","8479","9478","94"
"3","ref2","2927","3209","82"
"2","ref2","3485","3605","93"
"12","ref4","7044","8043","81"
"9","ref2","3764","3992","80"
"11","ref5","4794","5793","89"
"8","ref1","3696","3714","99"
"2","ref1","2615","2659","91"
"11","ref2","3604","4075","100"
"1","ref1","5144","5219","98"
"2","ref1","7394","7449","87"
"1","ref4","6887","7302","99"
"11","ref5","7475","7753","98"
"2","ref1","7409","7816","80"
"4","ref4","9571","9640","80"
"9","ref4","7527","8466","85"
"1","ref2","2314","3313","92"
"12","ref4","9484","9774","80"
"9","ref2","3762","3877","83"
"12","ref3","1781","1810","81"
"9","ref2","3241","3436","80"
"2","ref1","3665","3726","82"
"11","ref3","1893","1955","100"
"7","ref4","8550","8632","86"
"4","ref2","2188","2290","82"
"5","ref1","1643","1652","99"
"8","ref2","2262","2400","99"
"1","ref4","7026","7930","85"
"6","ref4","9686","9764","99"
"11","ref3","1824","1874","86"
"11","ref2","2381","2449","91"
"8","ref1","7951","8079","86"
"4","ref2","2667","2940","93"
"2","ref3","1743","1867","88"
"3","ref4","6304","7254","93"
"12","ref1","1802","1911","97"
"2","ref5","8266","9265","87"
"2","ref2","3779","3878","98"
"3","ref2","2095","2261","95"
"6","ref3","1546","1566","96"
"7","ref1","1070","1167","87"
"3","ref1","7836","7915","94"
"12","ref5","6482","7154","95"
"1","ref2","2021","2738","82"
"8","ref3","1599","1675","91"
"9","ref1","2154","2225","96"
"9","ref1","4426","4503","82"
"10","ref2","3330","3642","90"
"1","ref2","2297","3060","87"
"11","ref4","8282","9002","98"
"5","ref2","3155","3348","82"
"2","ref1","5160","5235","90"
"7","ref4","8624","8716","86"
"10","ref2","3261","3514","80"
"3","ref2","2963","3144","80"
"10","ref3","1815","1989","89"
"7","ref3","1622","1647","85"
"8","ref2","2812","3141","80"
