"channel","reference","start","end","identity"
"10","ref1","459","609","81"
"8","ref4","7873","8392","97"
"12","ref2","3025","3690","98"
"10","ref1","715","804","87"
"6","ref1","6479","6486","100"
"3","ref1","453","465","90"
"11","ref4","6546","6867","91"
"11","ref2","2625","3624","89"
"7","ref1","5689","6060","92"
"3","ref4","6018","6080","88"
"7","ref3","1527","1642","81"
"6","ref1","6525","6652","81"
"7","ref5","4429","5074","93"
"3","ref2","3779","3840","95"
"10","ref1","5318","5358","95"
"12","ref2","3653","3839","98"
"1","ref4","8557","9081","92"
"7","ref4","7206","7302","86"
"2","ref1","7985","8110","99"
"10","ref1","3060","3171","100"
"6","ref5","7367","7923","81"
"4","ref4","8450","8753","97"
"12","ref1","4955","5081","81"
"6","ref1","287","333","92"
"11","ref1","7931","8126","94"
"2","ref5","8151","9150","84"
"10","ref1","7433","7509","99"
"11","ref4","7725","7743","87"
"10","ref4","8633","8771","97"
"5","ref4","6326","6368","84"
"1","ref1","2209","2509","96"
"1","ref1","1807","2151","92"
"10","ref4","7813","7974","90"
"1","ref4","9415","9609","81"
"12","ref1","6450","6522","92"
"10","ref3","1675","1687","99"
"10","ref2","3707","4706","99"
"5","ref4","6394","6851","80"
"2","ref2","2201","2465","94"
"8","ref3","1500","1504","93"
"3","ref1","4544","4555","94"
"3","ref2","3252","3669","96"
"4","ref5","4108","4760","91"
"12","ref5","6072","6726","87"
"1","ref5","6986","7175","80"
"1","ref1","2463","2554","88"
"5","ref3","1933","2129","89"
"4","ref1","3481","3586","91"
"12","ref1","4413","4614","95"
"6","ref3","1759","1765","85"
"11","ref1","4356","4488","100"
"8","ref5","4068","5067","97"
"2","ref4","6473","6603","100"
"8","ref1","2232","2273","95"
"1","ref4","9443","9612","100"
"4","ref1","1347","1503","98"
"4","ref1","6669","6719","100"
"5","ref3","1544","1703","83"
"8","ref3","1834","1923","80"
"6","ref3","1955","2036","80"
"3","ref5","6024","6528","100"
"7","ref4","9364","10093","85"
"7","ref5","4130","4659","86"
"3","ref1","1890","2055","83"
"10","ref3","1761","1772","93"
"5","ref2","3018","3374","96"
"3","ref2","2222","3221","100"
"2","ref3","1919","1920","100"
"10","ref3","1787","1876","98"
"5","ref3","1889","1914","89"
"4","ref1","5480","5581","80"
"5","ref4","6897","7167","83"
"7","ref4","7092","7212","95"
"8","ref5","4514","4926","83"
"1","ref2","2684","3315","94"
"9","ref1","6317","6406","92"
"12","ref1","3377","3454","95"
"3","ref3","1817","1993","96"
"10","ref4","9302","9396","81"
"5","ref1","847","868","94"
"6","ref3","1866","1878","90"
"7","ref1","6473","6645","86"
"10","ref1","1754","1802","96"
"8","ref3","1909","1922","95"
"7","ref2","2128","2222","97"
"10","ref5","4077","4377","89"
"11","ref2","3869","4358","87"
"11","ref3","1867","1902","84"
"2","ref3","1676","1830","86"
"11","ref2","2404","2789","84"
"8","ref2","2711","2838","87"
"8","ref5","6996","7294","98"
"1","ref3","1827","1844","94"
"1","ref4","8125","8327","88"
"11","ref2","2302","2551","86"
"11","ref1","5069","5241","81"
"7","ref3","1980","2027","91"
"4","ref1","606","1073","99"
"1","ref2","2463","3208","94"
"3","ref1","4042","4225","89"
"5","ref4","6208","6276","80"
"10","ref5","4017","5016","88"
"7","ref3","1870","1888","83"
"9","ref1","5627","5699","88"
"4","ref2","2271","2416","91"
"2","ref4","8396","8453","93"
"5","ref3","1693","1751","83"
"11","ref2","2744","3391","94"
"7","ref5","4517","5516","93"
"12","ref3","1724","1794","82"
"8","ref2","2267","3233","87"
"11","ref2","3024","3119","89"
"10","ref1","2017","2171","86"
"9","ref3","1702","1730","87"
"5","ref2","2374","2936","89"
"2","ref2","3782","3901","96"
"6","ref4","7528","7608","93"
"2","ref3","1706","1744","100"
"4","ref1","2240","2288","81"
"6","ref4","7866","8232","89"
"11","ref1","2739","2786","98"
"9","ref4","9008","9180","94"
"7","ref2","2858","2967","90"
"6","ref1","3285","3352","84"
"11","ref3","1596","1605","84"
"3","ref5","7469","7951","92"
"5","ref1","949","1051","93"
"1","ref1","1703","1849","83"
"5","ref2","2688","2902","81"
"12","ref2","2019","2287","82"
"12","ref2","3500","3725","83"
