"channel","reference","start","end","identity"
"10","ref1","6086","6231","93"
"7","ref4","8044","8116","98"
"10","ref5","7840","8839","87"
"2","ref3","1839","1892","94"
"9","ref2","3018","3296","99"
"9","ref2","3501","4207","97"
"8","ref4","7368","7676","96"
"10","ref4","8382","9034","86"
"10","ref4","9097","9585","100"
"11","ref1","5827","6025","86"
"3","ref4","9846","10085","96"
"9","ref2","2842","3437","99"
"1","ref3","1731","1863","81"
"12","ref1","650","751","81"
"11","ref1","7926","7956","99"
"12","ref2","3586","4585","94"
"5","ref1","5577","5588","82"
"12","ref4","7274","7347","90"
"10","ref1","5269","5724","89"
"6","ref1","437","577","80"
"3","ref1","6195","6410","90"
"9","ref2","2757","2781","88"
"5","ref2","2525","3485","93"
"3","ref1","1691","2129","92"
"8","ref1","4510","4579","93"
"12","ref1","7329","7365","94"
"3","ref2","3519","4518","96"
"3","ref5","4962","5069","98"
"3","ref4","9612","9874","95"
"3","ref1","1512","1668","96"
"1","ref4","8990","9031","87"
"7","ref4","7438","7478","96"
"6","ref5","7954","8953","93"
"8","ref3","1526","1568","87"
"12","ref1","7232","7316","90"
"10","ref1","1556","1716","92"
"12","ref1","5529","5641","87"
"6","ref4","9188","9370","99"
"5","ref4","9885","10323","98"
"12","ref5","7155","7421","98"
"11","ref3","1973","2021","91"
"1","ref4","8074","8618","84"
"10","ref3","1534","2181","85"
"12","ref1","6210","6489","85"
"3","ref5","7700","7770","95"
"8","ref4","6067","6115","95"
"2","ref5","6252","6408","81"
"10","ref4","8465","8984","84"
"5","ref4","7590","8060","100"
"12","ref1","5557","5754","92"
"9","ref4","9976","10089","95"
"7","ref4","8619","8755","90"
"1","ref1","5712","6116","99"
"9","ref5","7124","7681","83"
"8","ref4","6295","6417","100"
"2","ref2","3858","3976","98"
"6","ref4","9596","9654","93"
"12","ref3","1838","1861","90"
"12","ref3","1575","1634","84"
"1","ref1","7878","8038","96"
"3","ref1","4468","4614","99"
"1","ref1","7893","8297","83"
"4","ref1","5356","5463","83"
"11","ref1","6966","7322","93"
"8","ref1","5630","6216","85"
"12","ref1","6990","7224","86"
"10","ref1","4525","4604","91"
"6","ref4","6665","6797","99"
"2","ref1","4658","4706","82"
"8","ref3","1583","1602","99"
"6","ref2","2114","3113","88"
"4","ref4","9331","10330","97"
"2","ref2","3784","3895","97"
"10","ref2","3438","3698","94"
"10","ref2","2366","2496","98"
"8","ref4","8904","9247","96"
"6","ref1","6831","7103","90"
"4","ref4","8493","9492","83"
