"channel","reference","start","end","identity"
"12","ref2","2932","3052","82"
"12","ref4","8529","8620","82"
"9","ref3","1744","1781","82"
"3","ref5","6629","7144","87"
"2","ref2","3218","3615","95"
"5","ref3","1637","1642","80"
"2","ref1","533","579","82"
"12","ref1","5574","5842","85"
"10","ref2","2812","3466","81"
"4","ref4","6434","7380","90"
"10","ref1","6261","6385","82"
"2","ref1","4734","4874","81"
"6","ref5","7841","8840","85"
"1","ref4","9989","10335","98"
"7","ref1","3243","3430","85"
"7","ref4","7427","7911","82"
"3","ref3","1681","1694","99"
"11","ref4","7393","7610","83"
"10","ref1","2802","2911","93"
"4","ref5","5334","5950","94"
"1","ref2","3629","3914","98"
"8","ref2","3692","3852","86"
"5","ref5","4467","4666","82"
"1","ref2","2933","3932","96"
"8","ref1","185","370","83"
"6","ref3","1519","1531","87"
"6","ref2","3914","4657","90"
"2","ref2","3235","3524","83"
"7","ref1","4168","4259","97"
"3","ref2","3618","3653","88"
"5","ref2","3095","3222","89"
"2","ref1","7301","7328","85"
"7","ref3","1513","1564","96"
"5","ref4","9405","9898","85"
"4","ref4","9707","9949","85"
"5","ref1","601","758","90"
"12","ref4","8922","9502","92"
"6","ref4","7953","8952","85"
"11","ref4","6080","6314","96"
"3","ref3","1913","2001","85"
"6","ref2","2931","3285","91"
"9","ref3","1958","2034","82"
"3","ref4","8112","8294","96"
"5","ref4","9637","9838","94"
"11","ref4","7317","7464","99"
"8","ref1","2532","2694","89"
"8","ref1","2534","2575","85"
"1","ref2","2238","2350","89"
"10","ref5","4725","5724","97"
"1","ref1","1987","2106","88"
"6","ref2","2501","2863","94"
"8","ref3","1535","1544","92"
"6","ref5","6557","7322","84"
"4","ref1","1338","1603","91"
"12","ref3","1674","1764","99"
"8","ref5","8050","8592","86"
"12","ref4","9429","9794","91"
"5","ref4","8955","9050","87"
"5","ref4","7052","7249","87"
"10","ref1","3145","3505","87"
"8","ref4","8846","8921","83"
"12","ref4","9073","9336","86"
"5","ref2","2162","2470","84"
"9","ref1","2067","2139","84"
"7","ref2","3846","3998","98"
"7","ref3","1569","1802","81"
"10","ref2","3822","3854","88"
"11","ref4","8626","8840","80"
"6","ref3","1952","1967","80"
"12","ref4","6284","6862","88"
"3","ref4","9974","10417","98"
"9","ref4","7669","8172","80"
"4","ref2","3218","4217","91"
"9","ref2","2829","2993","96"
"10","ref4","9312","9913","97"
"12","ref4","9809","9883","91"
"4","ref2","3595","3727","83"
"7","ref2","3535","4534","81"
"7","ref2","2922","2960","83"
"12","ref2","3188","3749","85"
"2","ref4","9394","9704","96"
"11","ref5","4503","5502","95"
"11","ref1","6033","6130","92"
"1","ref2","2770","2849","88"
"6","ref2","3049","3408","91"
