"channel","reference","start","end","identity"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10504","10967","0.92"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1699","2163","0.9028925619834711"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","860","1349","0.9221556886227545"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12852","13341","0.9065606361829026"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14140","0.9403292181069959"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9274","9785","0.825426944971537"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5280","5763","0.904"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8531","8986","0.9320594479830149"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11252","11726","0.8821138211382114"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5291","5779","0.9517102615694165"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10492","10967","0.8945233265720081"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.9369918699186992"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13679","14156","0.9190283400809717"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5348","0.9124236252545825"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9776","0.9229287090558767"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8902","9368","0.9102040816326531"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1698","2157","0.9157667386609071"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1694","2157","0.8918918918918919"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16104","16566","0.9180672268907563"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9367","0.9222903885480572"
"3","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16970","0.9238683127572016"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6523","6997","0.8627049180327869"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","862","1338","0.8429752066115702"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","436","929","0.950199203187251"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9366","0.9443298969072165"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12133","0.9363449691991786"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8515","8975","0.9377682403433476"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16496","16971","0.9135802469135802"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4588","0.8824626865671642"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11245","11726","0.9274193548387096"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8901","9368","0.9137577002053389"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1345","0.9016064257028112"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6129","6591","0.9429175475687104"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14490","14968","0.9371196754563894"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16502","16971","0.9272349272349273"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5290","5779","0.9110671936758893"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13664","14143","0.9348268839103869"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","919","0.9314516129032258"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4576","0.9060665362035225"
