"channel","reference","start","end","identity"
"4","ref4","7232","7452","81"
"9","ref3","1974","1997","96"
"6","ref1","3770","3787","94"
"11","ref1","5350","5485","82"
"6","ref4","7136","7226","86"
"1","ref4","6027","7026","87"
"6","ref1","7430","7475","82"
"2","ref2","3883","4319","88"
"9","ref2","3243","3502","93"
"11","ref2","3332","4331","83"
"12","ref1","5024","5066","81"
"7","ref1","3646","3683","84"
"12","ref3","1998","2023","85"
"9","ref1","3346","4146","83"
"10","ref1","6138","6273","90"
"4","ref3","1770","1898","95"
"6","ref1","7923","8035","80"
"11","ref1","1890","2803","97"
"5","ref2","2625","2942","87"
"10","ref3","1684","1725","88"
"2","ref3","1972","2028","80"
"1","ref4","6643","6917","86"
"9","ref1","5982","6075","99"
"10","ref4","7201","7546","99"
"11","ref4","6546","6724","98"
"12","ref1","7413","7562","82"
"9","ref1","2820","2910","92"
"2","ref4","7467","7513","100"
"4","ref3","1797","1954","82"
"9","ref1","5022","5071","89"
"12","ref5","6722","7215","90"
"8","ref2","3756","4695","96"
"11","ref1","6774","6896","88"
"2","ref1","5320","5515","97"
"7","ref4","6932","6989","94"
"3","ref1","3403","3499","97"
"8","ref2","2822","3821","99"
"3","ref1","7004","7522","92"
"7","ref1","6359","6377","82"
"2","ref2","3731","4144","83"
"6","ref5","6349","6889","83"
"12","ref2","2982","3069","91"
"10","ref4","9777","10776","88"
"3","ref5","6912","7480","81"
"6","ref1","7444","7734","81"
"7","ref4","7214","7462","81"
"6","ref5","6230","6312","89"
"12","ref4","8329","8501","94"
"10","ref4","7733","7830","93"
"4","ref2","2008","3007","98"
"7","ref4","6907","7138","96"
"11","ref2","2078","2193","87"
"2","ref3","1795","1966","96"
"2","ref2","2597","3154","100"
"12","ref2","2438","3437","95"
"11","ref2","3186","3376","93"
"6","ref4","6692","6719","100"
"3","ref1","1186","1219","89"
"5","ref3","1949","2028","95"
"6","ref1","6066","6184","99"
"7","ref2","2781","3780","89"
"5","ref2","2130","2162","85"
"5","ref4","7641","7908","83"
"12","ref1","7019","7107","95"
"8","ref3","1943","1953","97"
"1","ref2","2923","3303","93"
"1","ref5","5993","6733","91"
"11","ref2","3956","4228","93"
"1","ref3","1741","1754","83"
"5","ref3","1698","1986","96"
"10","ref1","1881","1911","81"
