"channel","reference","start","end","identity"
"8","ref4","6999","7185","90"
"10","ref2","3099","3277","98"
"4","ref2","3947","4946","97"
"8","ref4","7082","7292","89"
"3","ref1","5081","5127","95"
"2","ref2","2423","2880","99"
"5","ref3","1662","1665","91"
"5","ref1","1905","2153","93"
"1","ref2","3029","4028","96"
"10","ref3","1650","1662","82"
"12","ref2","3440","3672","86"
"10","ref3","1608","1745","99"
"4","ref1","1512","1737","81"
"10","ref5","6400","6652","89"
"12","ref2","3896","4050","92"
"1","ref1","6440","6582","82"
"6","ref4","6997","7127","86"
"10","ref5","6727","7412","87"
"8","ref1","3385","3449","95"
"5","ref1","6611","6682","96"
"6","ref1","5754","5925","87"
"11","ref2","3219","3425","95"
"10","ref1","1870","2100","81"
"3","ref3","1716","1770","100"
"2","ref1","365","656","100"
"7","ref2","2957","3389","100"
"2","ref1","3133","3212","99"
"2","ref2","2612","3611","98"
"9","ref3","1851","1858","89"
"1","ref3","1573","1640","81"
"11","ref3","1798","1968","99"
"8","ref3","1526","1532","84"
"4","ref4","8939","9055","82"
"10","ref4","8574","8763","86"
"3","ref4","7183","7277","85"
"1","ref4","9011","9119","91"
"4","ref4","7468","7543","93"
"4","ref5","4398","4555","100"
"5","ref3","1627","1711","85"
"2","ref3","1568","1572","95"
"3","ref1","4894","4926","81"
"4","ref3","1751","1777","100"
"5","ref4","9461","9658","85"
"9","ref2","2958","3383","86"
"7","ref4","9356","9441","94"
"4","ref4","7242","7361","82"
"7","ref3","1667","1745","83"
"12","ref3","1766","2000","83"
"3","ref2","2148","2796","85"
"11","ref1","6552","6672","93"
"3","ref4","7869","8000","83"
"12","ref2","3268","3379","89"
"5","ref3","1679","1698","100"
"4","ref3","1633","1747","81"
"8","ref2","3577","4261","98"
"9","ref4","6442","6463","82"
"11","ref4","7632","7856","80"
"1","ref4","7095","7164","98"
"6","ref2","2523","2944","90"
"4","ref1","7412","7636","100"
"2","ref4","7243","7451","94"
"4","ref4","6112","6150","82"
"7","ref1","5241","5315","81"
"7","ref4","6723","6815","84"
"6","ref2","2058","2404","87"
"12","ref4","7825","7930","81"
"1","ref1","237","301","99"
"6","ref4","6963","7287","87"
"10","ref1","4034","4042","94"
"7","ref2","3786","4007","91"
"12","ref1","7012","7110","85"
"1","ref1","6372","6480","83"
"2","ref1","6036","6188","83"
"1","ref4","7149","8148","96"
"11","ref5","4376","4446","86"
"1","ref4","7771","7884","85"
"1","ref2","2603","2817","96"
"11","ref4","9455","9678","86"
"12","ref2","3474","3921","80"
"3","ref2","3496","3608","91"
"5","ref4","6324","7286","85"
"10","ref2","3466","3779","97"
"11","ref2","3711","4710","93"
"6","ref4","7738","7850","90"
"7","ref1","4376","4487","97"
"5","ref5","7381","7840","95"
"6","ref1","7203","7337","97"
"11","ref3","1849","1856","96"
"12","ref1","3791","4114","96"
"12","ref1","5388","5742","84"
"5","ref2","2974","3505","91"
"10","ref3","1708","1753","88"
"9","ref1","603","698","81"
"8","ref3","1545","1559","90"
"3","ref5","8113","8391","88"
"8","ref3","1518","1564","84"
"10","ref4","9906","10207","80"
"2","ref4","9321","9488","95"
"8","ref3","1544","1626","88"
"12","ref2","2105","2818","90"
"6","ref1","5935","6041","81"
"4","ref4","9131","9403","84"
"3","ref5","4261","5260","90"
"4","ref1","7214","7756","95"
"2","ref2","2099","3098","90"
"11","ref5","5909","6741","96"
"6","ref3","1547","1606","85"
"9","ref2","3273","3553","88"
"10","ref2","2917","3916","93"
"6","ref1","7036","7260","90"
"5","ref1","3701","3766","94"
"9","ref4","9083","9199","87"
"5","ref1","5327","5371","88"
"10","ref5","4696","5239","91"
"2","ref2","2458","2529","95"
"5","ref5","5350","5628","97"
"5","ref1","4542","4643","88"
"10","ref5","7396","8157","93"
"3","ref1","5957","6092","89"
"12","ref2","2615","2763","87"
"12","ref2","2609","3236","99"
"1","ref1","6942","7075","81"
"5","ref4","6994","7666","98"
"10","ref1","1133","1178","83"
"2","ref1","2721","2848","80"
"10","ref1","7179","7425","80"
"8","ref3","1772","1809","89"
"3","ref4","6824","6855","86"
"5","ref3","1676","1725","85"
"2","ref4","7196","7422","90"
"10","ref1","4424","4524","100"
"10","ref4","7868","8024","96"
"4","ref4","7061","7439","92"
"10","ref5","8518","8680","84"
"5","ref2","3726","3773","98"
"7","ref2","3686","3965","86"
"4","ref1","5934","6031","89"
"6","ref1","3540","3632","96"
"10","ref3","1789","1822","80"
"11","ref4","6359","6401","93"
"5","ref1","588","712","80"
"3","ref1","6366","6484","84"
"6","ref4","9394","9973","85"
"1","ref4","6896","7322","82"
"5","ref3","1870","2155","92"
"6","ref3","1898","1901","86"
"11","ref1","5128","5211","80"
"5","ref1","6169","6894","90"
"4","ref1","5056","5065","88"
"12","ref2","3626","3795","85"
"3","ref1","2723","2803","83"
"7","ref2","2763","2803","93"
"5","ref4","8166","8276","96"
"4","ref1","3539","3768","94"
"4","ref1","3878","3961","80"
"5","ref2","3284","3312","93"
"3","ref4","9486","9875","91"
"5","ref3","1891","1985","99"
"10","ref1","1124","1247","91"
"5","ref1","4316","4339","90"
"8","ref5","7905","8319","95"
"4","ref2","2516","2666","83"
"5","ref1","6024","6228","84"
"11","ref2","2141","2425","86"
"4","ref1","3589","3777","95"
"1","ref3","1805","1853","96"
"2","ref1","7965","8265","84"
"7","ref3","1679","1851","90"
"10","ref1","6137","6205","80"
"3","ref1","600","609","100"
"2","ref5","8057","8250","95"
"2","ref1","4656","4853","82"
"7","ref4","6218","6793","100"
"9","ref2","3479","3895","94"
"3","ref2","3110","3627","84"
"6","ref1","4166","4602","88"
"12","ref5","7674","8519","88"
"9","ref1","3496","4073","97"
"1","ref1","4252","4405","90"
"10","ref4","9705","9724","97"
"2","ref3","1784","1901","82"
"3","ref2","2779","2873","88"
"10","ref3","1671","1694","84"
"5","ref1","2733","2941","87"
"3","ref4","7909","8050","86"
"6","ref2","3672","4003","94"
"8","ref2","3795","3969","89"
"1","ref5","8176","8390","94"
"12","ref4","9455","9472","99"
"7","ref2","3054","3254","93"
"7","ref5","4552","4652","81"
"2","ref1","6557","7047","83"
"10","ref1","5378","5432","90"
"5","ref3","1630","1760","99"
"8","ref3","1711","1831","92"
"2","ref2","2680","2726","92"
"7","ref5","8965","9097","82"
"10","ref1","6253","7047","89"
"12","ref2","3880","4012","100"
"6","ref5","5909","5998","89"
"6","ref3","1742","2038","90"
"2","ref3","1989","1997","80"
"9","ref1","7552","7698","85"
"12","ref4","9167","9969","89"
"12","ref1","2109","2194","88"
"8","ref1","3941","4023","84"
"2","ref4","6846","6955","81"
"11","ref1","3185","3209","91"
"5","ref1","2825","3031","83"
"12","ref1","4169","4270","99"
"12","ref2","3579","3713","86"
"2","ref3","1924","2196","92"
"4","ref3","1705","1714","97"
"3","ref1","305","347","80"
"2","ref5","5359","6358","88"
"5","ref1","678","799","83"
"5","ref2","2718","2909","81"
"9","ref2","3088","4087","90"
"2","ref4","9600","9822","95"
"4","ref4","9444","9450","98"
"9","ref1","2850","2934","82"
"12","ref2","2386","3385","88"
"3","ref4","7879","8259","94"
"2","ref2","2476","3225","92"
"12","ref1","7727","7732","84"
"10","ref1","5655","6214","92"
"9","ref1","3290","3339","82"
"12","ref2","3314","3867","88"
"7","ref1","3094","3172","82"
"12","ref5","4647","5225","93"
"12","ref5","5345","5775","80"
"2","ref2","3370","3708","94"
"11","ref3","1846","1859","90"
"1","ref4","6830","6891","85"
"8","ref1","6981","7005","96"
"7","ref5","5042","5183","89"
"11","ref3","1832","1855","95"
"5","ref1","4117","4517","87"
"4","ref2","3517","3703","95"
"9","ref3","1706","1752","96"
"1","ref4","9817","9860","91"
"1","ref4","9246","9759","99"
"2","ref3","1803","1821","82"
"5","ref5","5439","5540","84"
"11","ref1","1053","1486","100"
"2","ref2","3412","3721","80"
"4","ref2","2947","3021","96"
"3","ref1","6063","6137","82"
"5","ref3","1770","1835","85"
"10","ref2","2127","2982","91"
"8","ref2","3969","4086","87"
"7","ref2","2265","2576","80"
"4","ref3","1929","1943","86"
"5","ref1","34","159","94"
"1","ref4","6696","7030","87"
"2","ref4","8424","8624","82"
"4","ref2","2005","2686","91"
"4","ref2","3681","3911","91"
"2","ref1","279","319","83"
"1","ref3","1566","1592","99"
"12","ref3","1936","1955","86"
"2","ref4","6917","7337","84"
"1","ref1","954","996","94"
"3","ref2","3569","3760","98"
"7","ref2","2171","2461","86"
"8","ref3","1778","1794","89"
"3","ref2","2976","3941","80"
"10","ref1","6067","6190","91"
"10","ref1","6389","6603","84"
"8","ref4","6280","6782","89"
"7","ref1","4588","4834","86"
"6","ref2","3471","3857","82"
"4","ref3","1808","1810","91"
"10","ref4","9928","10064","94"
"9","ref1","3995","4057","80"
"4","ref4","7739","7891","88"
"11","ref3","1698","1937","95"
"12","ref5","6017","6375","84"
"8","ref4","6700","6779","85"
"3","ref1","1569","1823","100"
"7","ref2","2309","2796","84"
"10","ref1","3382","3459","91"
"4","ref2","2977","3130","97"
"9","ref1","5508","5590","97"
"8","ref1","4756","4807","82"
"5","ref1","480","686","89"
"3","ref2","3377","3779","89"
"10","ref3","1927","1957","87"
"2","ref5","5659","5795","88"
"6","ref1","3847","3957","83"
"9","ref4","9759","10023","97"
"2","ref3","1804","1838","97"
"8","ref4","6529","7483","88"
"3","ref1","4776","5453","91"
"6","ref1","1813","1922","93"
"10","ref4","9081","9158","87"
"10","ref4","8394","8431","91"
"1","ref2","3464","4463","90"
"1","ref1","3197","3306","97"
"6","ref3","1672","1692","99"
"3","ref1","7757","8011","92"
"3","ref4","7826","8228","98"
"9","ref1","2768","3026","99"
"8","ref3","1949","1972","80"
"12","ref1","1375","1398","89"
"7","ref3","1663","1787","98"
"12","ref1","5453","5800","96"
"10","ref4","6382","6488","81"
"1","ref4","6666","7654","86"
"6","ref4","8260","8282","86"
"7","ref2","2540","2719","95"
"4","ref3","1668","1711","83"
"12","ref1","7119","7146","84"
"9","ref4","8427","9426","80"
"4","ref2","2267","2424","89"
"6","ref3","1526","1556","99"
"4","ref1","7963","8038","85"
"1","ref1","5548","6139","90"
"11","ref1","3539","3819","90"
"10","ref4","7421","7841","83"
"7","ref4","6897","6996","91"
"5","ref4","6216","6312","92"
"7","ref1","4547","4821","84"
"12","ref1","462","513","87"
"7","ref1","5199","5271","95"
"8","ref4","9881","9949","87"
"8","ref4","7609","7668","80"
"7","ref1","6261","6582","88"
"4","ref2","3028","3787","95"
"8","ref3","1572","1681","95"
"8","ref2","2855","2895","83"
"9","ref1","7866","7912","91"
"7","ref5","8917","9916","92"
"1","ref1","6578","6720","83"
"9","ref2","3962","4060","84"
"2","ref1","2874","3061","81"
"7","ref4","9042","9678","100"
"9","ref3","1999","2066","87"
"2","ref2","3757","3912","99"
"11","ref4","8912","9063","92"
"3","ref1","5336","5436","88"
"8","ref2","3314","3541","82"
"10","ref1","4092","4158","89"
"7","ref1","2209","2569","96"
"10","ref1","632","732","87"
"11","ref2","3294","3436","86"
"11","ref4","9747","10082","86"
