"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12852","13332","0.900398406374502"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","882","1346","0.8964803312629399"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","449","929","0.9206349206349206"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4113","4556","0.9296703296703297"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7729","7855","0.9389312977099237"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9777","0.9247104247104247"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1329","0.9044715447154471"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","436","929","0.9441117764471058"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12134","0.9311740890688259"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5363","0.9421157684630739"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4082","4556","0.8823529411764706"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9777","0.9078947368421053"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12840","13341","0.921875"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8904","9368","0.9323467230443975"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13306","13747","0.918141592920354"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","859","1349","0.916"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","869","1349","0.9205702647657841"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9277","9778","0.8947368421052632"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","434","918","0.8747553816046967"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","15288","15768","0.9408163265306122"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12846","13322","0.9301848049281314"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4503","4970","0.92"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1698","2163","0.9266247379454927"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9366","0.9400826446280992"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9654","0.9125964010282777"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","15287","15753","0.8993839835728953"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1697","2155","0.8378378378378378"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11254","11726","0.9142259414225942"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5718","6193","0.9205020920502092"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11252","11726","0.9382716049382716"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9354","0.9156118143459916"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16490","16971","0.9318637274549099"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4886","5366","0.9452332657200812"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5295","5777","0.9526748971193416"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6554","6997","0.7903930131004366"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3299","3789","0.8948412698412699"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14141","0.9282786885245902"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","871","1349","0.931958762886598"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","860","1336","0.8767967145790554"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9357","0.9219409282700421"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8516","8981","0.9083333333333333"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","434","929","0.925343811394892"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1341","0.9247967479674797"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5352","0.8755020080321285"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9785","0.9253731343283582"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5358","0.9272727272727272"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4878","5344","0.9381663113006397"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4870","5354","0.9065040650406504"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5366","0.9218436873747495"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5354","0.9083503054989817"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9777","0.9070208728652751"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8901","9354","0.9081196581196581"
