"channel","reference","start","end","identity"
"7","ref1","626","687","82"
"1","ref4","7911","7960","86"
"1","ref3","1754","2167","86"
"12","ref3","1505","1638","97"
"9","ref1","3763","3822","97"
"2","ref1","5227","5407","98"
"8","ref4","6469","6729","90"
"1","ref3","1718","1949","80"
"11","ref2","2595","2708","98"
"10","ref2","3985","4344","89"
"8","ref3","1952","2114","83"
"8","ref3","1999","2031","89"
"7","ref2","2725","2808","95"
"12","ref2","2091","3090","99"
"11","ref5","7781","8780","88"
"11","ref1","6358","6588","94"
"2","ref1","92","227","86"
"6","ref2","3201","3320","99"
"12","ref2","2456","2727","81"
"7","ref1","555","597","84"
"6","ref4","6154","6411","83"
"8","ref1","6246","6367","82"
"9","ref3","1710","1750","86"
"2","ref4","8341","8420","96"
"7","ref2","2465","2804","89"
"1","ref1","4928","5041","81"
"3","ref4","6192","6398","95"
"10","ref2","3965","4378","84"
"7","ref4","8549","8749","96"
"4","ref4","8270","8433","81"
"11","ref2","2601","3004","98"
"6","ref1","3106","3196","100"
"7","ref4","8874","9336","82"
"10","ref1","2204","2228","98"
"4","ref3","1616","1964","84"
"9","ref1","6688","7176","97"
"3","ref3","1803","1908","85"
"1","ref1","6674","6725","91"
"1","ref2","3262","4173","100"
"6","ref2","2393","3024","85"
"6","ref5","4894","5893","96"
"12","ref4","9739","10392","96"
"11","ref2","3745","4114","91"
"9","ref1","6440","6583","94"
"8","ref5","8990","9202","100"
"3","ref3","1770","1908","80"
"1","ref3","1549","1575","97"
"2","ref1","70","138","82"
"10","ref1","21","61","87"
"2","ref1","7656","7809","98"
"3","ref1","3059","3118","92"
"11","ref4","9760","9898","81"
"1","ref3","1710","1772","83"
"5","ref1","5561","6241","83"
"2","ref1","5467","5477","86"
"2","ref2","2076","2157","93"
"8","ref2","3300","3434","87"
"12","ref1","1171","1176","87"
"8","ref1","7119","7159","82"
"6","ref1","5775","5804","81"
"11","ref5","7257","7322","83"
"1","ref3","1624","1741","90"
"9","ref4","7362","7973","97"
"9","ref4","7907","8103","94"
"5","ref3","1511","1612","88"
"12","ref2","3244","3624","87"
"12","ref1","3490","3628","94"
"12","ref1","5360","5445","96"
"5","ref2","2126","2414","99"
"10","ref1","6216","6707","89"
"3","ref4","7959","8084","81"
"7","ref5","7511","8368","85"
"2","ref5","5218","5882","100"
"6","ref2","3976","4021","85"
"7","ref1","1068","1134","84"
"12","ref4","9090","9107","81"
"2","ref3","1605","1691","100"
"10","ref4","6004","6199","88"
"9","ref3","1804","1866","99"
"5","ref4","9765","9944","80"
"11","ref4","6153","6498","100"
"9","ref1","7688","7761","92"
"11","ref1","3102","3973","81"
"8","ref1","1501","1572","80"
"4","ref4","7164","7415","84"
"4","ref2","2276","2760","99"
"11","ref4","7845","8023","82"
"12","ref4","8615","8841","91"
"1","ref3","1798","1939","98"
"3","ref2","2469","2630","98"
"3","ref2","3777","3989","82"
"5","ref4","6602","6904","91"
"5","ref5","6678","6823","84"
"1","ref3","1799","1937","89"
"4","ref2","2356","2499","83"
"3","ref1","1296","1364","92"
"10","ref1","6563","6665","84"
"11","ref5","7338","8337","83"
"7","ref2","3467","3715","96"
"3","ref2","2781","2842","96"
"2","ref4","6059","6324","93"
"3","ref1","4554","4579","99"
"4","ref1","6016","6425","99"
"8","ref1","4220","4406","99"
"2","ref1","7128","7155","88"
"6","ref4","7954","8723","96"
"6","ref1","152","272","89"
"3","ref1","2608","2627","96"
"1","ref1","7551","7646","88"
"3","ref4","8475","8742","82"
"12","ref2","2628","2641","80"
"6","ref2","2554","2660","84"
"9","ref4","6515","7514","85"
"3","ref4","9017","10016","90"
"5","ref1","4383","4813","96"
"4","ref2","2765","3014","91"
"3","ref3","1805","1809","95"
"9","ref1","183","339","94"
"6","ref1","4167","4205","82"
"4","ref4","7823","8002","86"
"9","ref2","2412","2677","84"
"8","ref1","7180","7318","85"
"1","ref2","3690","4361","97"
"1","ref3","1754","1792","90"
"11","ref3","1935","2229","94"
"10","ref2","2521","2849","96"
"11","ref4","7628","8122","94"
"12","ref4","6392","6514","94"
"1","ref3","1940","2074","94"
"8","ref3","1620","1949","91"
"6","ref3","1792","1821","100"
"8","ref1","129","159","95"
"12","ref4","9091","10090","94"
"7","ref3","1746","2023","85"
"5","ref1","1548","1730","83"
"1","ref4","9173","10172","92"
"4","ref2","2573","2612","87"
"1","ref4","9666","10400","100"
"12","ref1","4220","4289","86"
"8","ref1","5324","5428","86"
"1","ref3","1623","1634","95"
"9","ref3","1651","1660","98"
"8","ref5","6290","6591","86"
"7","ref1","3024","3294","80"
"8","ref3","1848","1915","88"
"12","ref3","1656","1732","92"
"2","ref4","7098","7458","80"
"4","ref4","7384","7600","80"
"6","ref1","3051","3107","86"
"5","ref1","7653","7723","85"
"5","ref1","2017","2199","81"
"2","ref1","7331","7362","94"
"2","ref2","3923","4518","87"
"8","ref2","2339","2907","91"
"9","ref1","6985","7016","82"
"2","ref4","8752","9751","81"
"2","ref1","5060","5151","93"
"5","ref4","9941","10033","100"
"5","ref2","2500","2616","84"
"8","ref1","3195","3314","81"
"6","ref1","5737","5761","85"
"11","ref4","8131","8351","100"
"12","ref2","3266","3509","93"
"5","ref3","1580","1593","84"
"3","ref4","8373","9186","97"
"12","ref4","9544","9987","94"
"3","ref4","7574","7743","89"
"7","ref1","847","895","81"
"1","ref2","2245","2698","90"
"11","ref1","2904","2959","97"
"1","ref2","2645","2986","85"
"2","ref2","3012","3197","92"
"7","ref1","5708","5740","87"
"5","ref4","6207","6483","82"
"3","ref4","6582","7581","94"
"8","ref4","7620","7683","87"
"9","ref2","2856","3291","96"
"12","ref2","3306","3658","91"
"9","ref1","7001","7216","90"
"4","ref2","3541","3613","94"
"5","ref1","4098","4243","86"
"1","ref2","2712","3262","96"
"5","ref1","2707","3029","88"
"4","ref2","2964","3585","86"
