"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5350","0.9146341463414634"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6924","7387","0.8490566037735849"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9775","0.8634615384615385"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14552","0.9375"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","456","915","0.8487394957983193"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5291","5771","0.907258064516129"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16500","16971","0.9024390243902439"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1332","0.884"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7322","7803","0.8785425101214575"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5300","5779","0.9428571428571428"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3289","3771","0.9414141414141414"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","873","1349","0.9337474120082816"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10489","10959","0.9497907949790795"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8894","9357","0.9145833333333333"
"1","KC242784|9_Luebo|DRC|2007","7324","7795","0.822"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13671","14155","0.9164969450101833"
"1","KF113528|Kelle_1|DRC|2003","15692","16156","0.8830897703549061"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","877","1332","0.8583509513742071"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5280","5738","0.9279661016949152"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","873","1345","0.9414225941422594"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13668","14144","0.9288617886178862"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5350","0.8752556237218814"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","14089","14566","0.8920570264765784"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3292","3778","0.8986083499005965"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1687","2146","0.9320594479830149"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4080","4321","0.8770491803278688"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9787","0.9362101313320825"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2500","2986","0.9114688128772636"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14562","0.9164969450101833"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9362","0.9373695198329853"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","447","912","0.9224318658280922"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5351","0.9570552147239264"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16508","16971","0.9469214437367304"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5354","0.9221311475409836"
"1","KC242793|1Eko|Gabon|1996","990","1349","0.7994579945799458"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7723","7976","0.9125475285171103"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2571","0.9090909090909091"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16494","16971","0.8767676767676768"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","17725","18191","0.9641350210970464"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7342","7784","0.8671023965141612"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5366","0.8786692759295499"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3694","4157","0.9281183932346723"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14552","0.9020408163265307"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5348","0.8757763975155279"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","873","1349","0.876"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.9211045364891519"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14543","0.8690228690228691"
"1","KC242793|1Eko|Gabon|1996","8516","8979","0.9261603375527426"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14501","14973","0.9285714285714286"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9279","9787","0.9181286549707602"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4493","4956","0.907563025210084"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13275","13715","0.8012684989429175"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","435","921","0.917004048582996"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13275","13751","0.8888888888888888"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4578","0.9210019267822736"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","15288","15768","0.9752577319587629"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13341","0.9140625"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2519","2997","0.8629032258064516"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7786","0.902127659574468"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5366","0.932806324110672"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9769","0.8983050847457628"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5280","5779","0.9388560157790927"
"1","KC242800|Ilembe|Gabon|2002","790","924","0.8666666666666667"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4508","4969","0.9469214437367304"
"1","KC242798|1Ikot|Gabon|1996","10096","10572","0.7780040733197556"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13670","14143","0.8856548856548857"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16494","16954","0.8466386554621849"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","11650","12145","0.9169960474308301"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9787","0.9357277882797732"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13668","14156","0.9434343434343434"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.9395161290322581"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","929","0.9719438877755511"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","873","1349","0.9146341463414634"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","18439","18921","0.954639175257732"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2508","2977","0.8916666666666667"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4882","5366","0.9089068825910931"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1687","2166","0.9259259259259259"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14900","15339","0.9314159292035398"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8894","9368","0.8938775510204081"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5280","5770","0.9161676646706587"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4586","0.9481765834932822"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7328","7759","0.8315334773218143"
