"channel","reference","start","end","identity"
"5","ref2","2565","2930","80"
"10","ref1","139","169","97"
"1","ref4","8237","8355","86"
"2","ref3","1843","2075","88"
"12","ref2","2718","2967","89"
"4","ref1","1964","1981","94"
"11","ref1","7208","7444","81"
"9","ref3","1923","2040","83"
"10","ref3","1938","1947","95"
"1","ref1","6826","6866","96"
"12","ref4","8967","9093","92"
"5","ref4","8305","8676","93"
"8","ref3","1734","1747","80"
"12","ref1","4712","4831","81"
"7","ref5","7136","7369","86"
"9","ref4","6727","6868","88"
"12","ref1","5226","5276","86"
"7","ref2","3434","4394","95"
"6","ref4","9151","9655","98"
"1","ref5","7539","7579","97"
"12","ref3","1859","1948","88"
"7","ref4","9462","10017","81"
"7","ref2","3122","3234","87"
"11","ref1","4837","4925","93"
"8","ref4","7298","7644","89"
"5","ref1","7193","7250","97"
"9","ref2","3108","3246","93"
"8","ref4","6414","6709","83"
"2","ref2","2876","3201","96"
"2","ref1","5425","6424","87"
"3","ref1","6848","6919","89"
"11","ref4","7827","7928","83"
"8","ref1","7625","7636","98"
"10","ref2","3253","3836","100"
"6","ref2","3981","4023","87"
"8","ref1","2237","2415","90"
"8","ref4","6405","6546","94"
"5","ref1","225","520","81"
"12","ref2","2139","3138","85"
"2","ref2","3828","4035","91"
"12","ref2","2688","3136","87"
"5","ref4","8179","8337","100"
"8","ref1","7745","7840","83"
"6","ref2","2536","2873","92"
"12","ref5","6049","6233","81"
"7","ref1","1351","1430","85"
"12","ref4","6643","6922","98"
"11","ref1","4443","4789","94"
"1","ref1","4024","4136","91"
"2","ref2","2227","2555","98"
"8","ref2","3253","4252","87"
"2","ref1","7044","7105","97"
"3","ref3","1805","1814","98"
"12","ref4","8014","9013","98"
"9","ref2","2088","2717","87"
"2","ref1","7102","7488","95"
"3","ref1","486","804","81"
"12","ref3","1784","1822","83"
"7","ref2","3781","4205","94"
"5","ref1","2988","3077","99"
"7","ref1","2830","2972","100"
"12","ref1","2305","2358","81"
"11","ref1","5262","5543","90"
"7","ref3","1879","1887","95"
"8","ref4","8977","9096","98"
"12","ref3","1711","1730","96"
"7","ref2","3889","4440","81"
"11","ref3","1680","1796","91"
"5","ref4","8015","8102","84"
"9","ref1","7040","7087","93"
"5","ref1","2154","2326","80"
"4","ref3","1765","1776","88"
"5","ref4","8993","9224","99"
"11","ref3","1666","1797","83"
"3","ref1","4173","4458","95"
"8","ref1","4378","4586","100"
"1","ref3","1548","1579","87"
"7","ref1","4874","5027","96"
"9","ref3","1615","2022","96"
"1","ref4","9472","9493","93"
"9","ref3","1678","1877","83"
"3","ref4","8662","9018","85"
"8","ref4","8183","9182","92"
