"channel","reference","start","end","identity"
"4","ref1","3504","3644","95"
"8","ref4","6611","6999","85"
"2","ref3","1770","1842","89"
"6","ref3","1810","1919","86"
"4","ref5","6427","6912","92"
"1","ref4","7906","8905","88"
"9","ref1","1271","1289","93"
"4","ref2","2563","2997","92"
"5","ref5","6289","6438","96"
"8","ref5","4253","4509","83"
"4","ref2","2846","3063","89"
"12","ref2","2361","2766","93"
"7","ref2","2195","2280","97"
"9","ref2","3326","3813","99"
"1","ref1","5479","5507","80"
"3","ref4","6971","7970","94"
"2","ref4","6896","7238","96"
"5","ref2","2476","3475","81"
"2","ref3","1548","1661","87"
"4","ref5","8560","8765","90"
"5","ref2","3822","4388","96"
"5","ref1","2543","2616","92"
"9","ref1","7056","7650","85"
"2","ref2","3022","3186","96"
"1","ref5","6710","7363","84"
"5","ref4","6664","6901","97"
"10","ref1","7552","7654","89"
"4","ref3","1586","1630","98"
"6","ref4","6678","6799","81"
"2","ref2","2259","2886","82"
"9","ref5","6992","7991","85"
"3","ref2","3631","3978","90"
"1","ref2","3574","4127","86"
"3","ref4","7050","7214","95"
"2","ref1","3355","3423","92"
"12","ref2","2998","3943","86"
"10","ref5","7112","7341","89"
"5","ref2","2391","2810","96"
"5","ref1","7081","7209","87"
"8","ref4","8178","8242","92"
"8","ref1","4115","4298","96"
"5","ref3","1843","1855","87"
"4","ref1","1499","1577","82"
"4","ref4","6322","6591","95"
"6","ref5","7987","8214","87"
"7","ref4","8060","8249","98"
"10","ref1","387","430","87"
"3","ref1","1687","1906","86"
"12","ref1","6727","6832","82"
"4","ref5","7810","8809","96"
"7","ref4","9540","10023","92"
"7","ref2","3823","3869","84"
"1","ref2","2923","3812","92"
"7","ref5","7509","7906","92"
"1","ref3","1611","1809","93"
"1","ref1","878","1078","89"
"3","ref3","1841","1852","88"
"4","ref5","6281","6632","90"
"12","ref1","5411","6182","94"
"3","ref4","9331","9501","87"
"6","ref1","5829","5956","99"
"10","ref1","375","448","91"
"4","ref2","3274","3571","90"
"3","ref4","9232","9526","88"
"3","ref2","2745","2886","98"
"1","ref3","1907","1928","90"
"9","ref2","3548","3705","98"
"10","ref2","3305","3670","85"
"10","ref1","4923","5006","80"
"1","ref2","3721","4040","82"
"6","ref2","2382","2510","84"
"7","ref2","2600","2626","80"
"9","ref4","9275","9627","80"
"11","ref3","1799","2174","80"
"6","ref2","3854","3955","87"
"8","ref2","2504","3134","94"
"6","ref4","9478","9503","87"
"6","ref3","1506","1517","88"
"2","ref3","1917","1933","91"
"9","ref5","4828","5267","86"
"10","ref4","6380","6734","100"
"5","ref4","9300","9880","99"
"5","ref1","7559","7586","83"
"10","ref5","5232","5547","93"
"3","ref3","1703","1724","90"
"4","ref3","1513","1584","93"
"7","ref2","3490","4489","80"
"3","ref4","6877","7193","98"
"7","ref4","9688","9962","84"
"8","ref2","2422","2553","88"
"11","ref1","5504","5725","98"
"12","ref4","8648","8770","90"
"10","ref3","1558","1725","92"
"7","ref5","7372","7773","92"
"4","ref1","5679","5790","100"
"10","ref3","1777","1809","92"
"9","ref1","1842","1878","89"
"3","ref3","1571","1618","90"
"5","ref3","1660","1730","99"
"2","ref2","2499","2820","89"
"12","ref2","3204","3651","93"
"3","ref2","3657","4656","82"
"9","ref2","2031","2107","90"
"2","ref2","2115","2424","83"
"8","ref1","1988","2136","97"
"10","ref3","1631","1758","99"
"5","ref4","6647","6909","91"
"9","ref1","2725","2742","90"
"3","ref5","6258","6875","96"
"8","ref1","6234","6532","95"
"12","ref2","3245","3408","84"
"8","ref4","9298","9600","89"
"2","ref4","9966","10137","88"
"10","ref4","6563","6646","98"
"12","ref3","1821","1864","96"
"5","ref4","9502","9759","90"
"9","ref3","1862","2008","99"
"6","ref1","7452","7471","94"
"11","ref4","7832","7905","87"
"10","ref4","8174","8268","81"
