"channel","reference","start","end","identity"
"6","ref4","9592","10234","95"
"5","ref3","1582","1634","94"
"5","ref4","8361","8619","87"
"4","ref4","9220","9608","94"
"12","ref1","6897","6953","91"
"6","ref2","2818","3817","82"
"6","ref4","6624","6904","99"
"5","ref1","3774","3834","95"
"8","ref2","3610","3949","89"
"2","ref5","8933","9159","83"
"12","ref4","6241","6726","88"
"7","ref4","6649","6920","100"
"10","ref3","1893","2048","99"
"11","ref1","3347","3366","83"
"1","ref2","3931","4925","100"
"3","ref5","7554","7786","100"
"4","ref2","3046","4045","84"
"3","ref4","6121","6183","96"
"12","ref2","2185","2255","99"
"1","ref1","6077","6095","85"
"6","ref4","8862","9285","86"
"12","ref2","2362","2551","84"
"2","ref2","3062","3360","92"
"10","ref2","3506","4055","94"
"3","ref4","8307","8397","99"
"5","ref3","1661","1737","85"
"1","ref1","3478","3639","93"
"12","ref1","4002","4230","100"
"2","ref5","4552","5070","96"
"4","ref4","8922","9035","85"
"10","ref1","6604","7200","81"
"1","ref2","3310","3419","96"
"12","ref3","1755","1861","88"
"3","ref1","3659","3778","93"
"9","ref2","2828","3022","99"
"5","ref4","7030","7068","94"
"12","ref1","3339","3408","85"
"5","ref1","3668","3739","86"
"6","ref2","3346","3538","89"
"3","ref5","5876","6166","86"
"11","ref1","6572","6652","98"
"9","ref2","2661","3503","84"
"2","ref5","4348","4772","95"
"5","ref4","7098","7146","97"
"11","ref4","7627","7809","96"
"5","ref1","689","732","94"
"12","ref3","1759","1854","85"
"5","ref4","8996","9300","85"
"8","ref4","6902","7268","90"
"7","ref3","1863","1966","90"
"1","ref3","1541","1601","92"
"7","ref1","5448","5495","87"
"11","ref4","8444","8849","99"
"12","ref1","4165","4263","81"
"7","ref2","3874","4184","95"
"9","ref3","1719","1741","82"
"2","ref2","2562","2675","88"
"5","ref5","4714","5346","81"
"1","ref1","3276","3340","83"
"1","ref3","1713","1781","86"
"6","ref3","1666","1872","83"
"11","ref3","1722","1755","95"
"8","ref3","1554","1570","84"
"5","ref4","8269","8309","93"
"1","ref4","7361","7908","88"
"1","ref1","5032","5066","86"
"11","ref4","9617","10616","93"
"5","ref2","2845","3044","80"
"9","ref5","7430","8429","88"
"10","ref1","292","453","81"
"10","ref5","4382","4698","81"
"12","ref5","8030","8401","99"
"7","ref1","3745","4011","88"
"4","ref2","2228","2773","86"
"11","ref4","9934","10093","99"
"5","ref1","6016","6235","81"
"12","ref4","6900","7049","95"
"10","ref4","8820","9047","100"
"8","ref3","1893","1973","83"
"2","ref1","862","939","86"
"1","ref2","3411","3462","92"
"10","ref5","7834","8094","80"
"3","ref5","8387","9386","96"
"8","ref1","5008","5022","81"
"1","ref4","9045","9968","82"
