"channel","reference","start","end","identity"
"8","ref3","1822","1827","90"
"6","ref1","1383","1476","88"
"2","ref1","4281","4312","95"
"10","ref1","3574","3614","82"
"12","ref1","1503","1702","87"
"7","ref2","3347","4137","98"
"3","ref2","2790","3738","82"
"8","ref1","6429","6496","93"
"10","ref1","1696","1752","95"
"6","ref3","1880","1932","81"
"7","ref4","8940","9084","87"
"12","ref1","2504","2770","89"
"3","ref1","1265","1315","86"
"10","ref1","5277","5355","96"
"7","ref2","3246","3394","99"
"11","ref1","1290","2289","84"
"10","ref4","8128","8383","92"
"11","ref1","7144","7695","87"
"1","ref2","3667","3942","87"
"12","ref1","3628","3663","84"
"7","ref4","9322","9493","94"
"12","ref2","2540","3282","89"
"6","ref3","1985","2154","94"
"8","ref1","3479","3544","89"
"4","ref1","628","655","80"
"2","ref4","6926","7070","80"
"8","ref1","6557","6581","96"
"9","ref1","853","1148","93"
"11","ref3","1544","1578","84"
"9","ref5","8598","9597","89"
"8","ref4","6003","6099","82"
"1","ref4","6663","6696","89"
"11","ref1","2067","2330","87"
"9","ref2","2610","2904","84"
"3","ref1","4974","5264","96"
"5","ref3","1695","2019","83"
"12","ref4","8076","8169","88"
"4","ref3","1718","1737","97"
"10","ref1","6912","7013","85"
"6","ref5","8495","9494","89"
"6","ref3","1776","1789","80"
"9","ref5","7101","8100","82"
"10","ref5","5623","5744","89"
"5","ref1","331","351","92"
"10","ref2","3638","3814","91"
"6","ref1","2299","2328","80"
"2","ref4","6660","6712","95"
"1","ref5","5352","5670","82"
"11","ref4","7402","7991","94"
"5","ref1","97","259","81"
"9","ref4","7667","7727","96"
"2","ref1","4103","4196","88"
"9","ref3","1506","1540","85"
"6","ref4","8845","9547","82"
"9","ref5","4308","4881","87"
"10","ref1","4487","4611","81"
"10","ref2","2834","3601","86"
"4","ref1","7821","8021","83"
"1","ref1","3818","3885","95"
"3","ref4","9279","10278","84"
"5","ref1","7511","7610","81"
"3","ref2","3235","4234","89"
"11","ref1","4408","4528","89"
"10","ref3","1943","1958","97"
"2","ref2","3968","4180","86"
"2","ref3","1850","1907","90"
"12","ref2","2302","2404","80"
"1","ref1","5686","5776","92"
"12","ref2","2224","2288","82"
"7","ref1","6239","6366","94"
"7","ref2","2646","2978","92"
"5","ref4","7028","7205","84"
"4","ref4","8902","8937","98"
"7","ref4","8651","8703","100"
"11","ref4","7167","7523","91"
"9","ref4","6130","7129","99"
"5","ref1","7827","7905","87"
"7","ref4","8781","9187","86"
"8","ref1","2991","3066","92"
"5","ref2","3378","3962","98"
"1","ref2","3227","3363","94"
"12","ref1","4645","4653","86"
"10","ref2","2975","2987","86"
"6","ref1","5524","5673","82"
"5","ref5","6416","6604","87"
"8","ref4","9646","9857","82"
"6","ref4","6168","6328","96"
"3","ref1","3050","3338","97"
"6","ref4","7154","8153","81"
"6","ref3","1638","1674","97"
"12","ref3","1709","1785","86"
"11","ref2","3412","3939","87"
"5","ref4","6345","6559","92"
"1","ref4","8551","8683","85"
"11","ref2","3802","4016","89"
"6","ref1","3169","3228","91"
"2","ref1","2053","2124","89"
"2","ref1","7725","7936","86"
"9","ref3","1887","1978","81"
"2","ref1","3283","3347","100"
"1","ref4","9888","10082","96"
"4","ref2","2469","2606","89"
"7","ref1","3915","4168","93"
"2","ref2","3093","3750","87"
"6","ref4","7857","8265","97"
"11","ref2","3838","4358","100"
"6","ref3","1700","1716","83"
"8","ref5","5346","6254","99"
"1","ref1","7116","7292","93"
"11","ref1","7796","7916","81"
"10","ref4","6023","6094","92"
"7","ref3","1528","1566","96"
"12","ref5","7571","7792","99"
"4","ref2","3623","3819","88"
"3","ref5","8889","9102","82"
"7","ref1","2205","2293","89"
"1","ref1","26","62","96"
"11","ref4","6925","7202","94"
"5","ref4","7959","8057","86"
"5","ref2","2495","2602","100"
"3","ref5","8830","8992","90"
"2","ref5","5154","6153","94"
"3","ref3","1533","2524","81"
"2","ref1","2474","2502","91"
"1","ref4","9797","10367","95"
"1","ref4","8927","8957","91"
"10","ref4","6244","6470","99"
"6","ref1","659","876","85"
"5","ref5","4929","5348","91"
"10","ref4","7606","7906","88"
"12","ref1","1514","1632","99"
"7","ref4","6131","6267","83"
"3","ref3","1957","1984","99"
"8","ref1","1298","1331","97"
"1","ref1","2837","2869","84"
"8","ref2","3744","4313","99"
"4","ref1","7064","7131","81"
"5","ref2","3270","3861","92"
"4","ref1","1179","1246","85"
"10","ref1","7728","7762","94"
"8","ref4","8392","8554","92"
"10","ref2","3384","3548","99"
"12","ref2","2566","2907","83"
"12","ref5","7554","8553","96"
"8","ref4","6598","7462","87"
"11","ref2","2716","3197","85"
"5","ref2","2864","3193","90"
"12","ref3","1627","1662","80"
"4","ref2","2739","2845","80"
"7","ref2","3831","4060","100"
"4","ref1","6393","6447","81"
"7","ref1","5390","5462","96"
"9","ref5","7333","8332","91"
"6","ref3","1641","1669","84"
