"channel","reference","start","end","identity"
"8","ref1","568","590","96"
"12","ref1","1826","1857","93"
"7","ref2","2083","2223","83"
"9","ref2","3074","3293","89"
"11","ref3","1904","1921","98"
"9","ref1","5486","5606","82"
"9","ref1","2700","3059","82"
"7","ref1","4503","4572","93"
"7","ref1","6671","6853","89"
"11","ref1","7534","7633","84"
"9","ref3","1889","1915","91"
"6","ref1","4","70","99"
"2","ref2","2880","3458","86"
"6","ref4","8201","8403","81"
"10","ref2","3877","4042","80"
"5","ref1","4031","4088","99"
"9","ref1","7257","7312","95"
"7","ref4","6910","7865","98"
"3","ref1","4337","4365","89"
"12","ref1","1816","2312","84"
"6","ref4","8312","8356","100"
"11","ref4","7523","7595","83"
"4","ref5","5851","6102","86"
"5","ref3","1627","1634","98"
"9","ref4","7170","7236","89"
"3","ref2","3127","3545","82"
"2","ref3","1816","2033","97"
"9","ref2","2049","2511","95"
"3","ref1","2123","2394","90"
"11","ref1","2410","2444","95"
"2","ref2","3002","3260","95"
"12","ref2","2615","3100","84"
"3","ref1","4152","4189","80"
"1","ref1","5434","5689","89"
"11","ref1","2096","2118","96"
"4","ref1","4179","4243","95"
"3","ref1","1015","1150","94"
"7","ref3","1699","1753","98"
"1","ref2","3708","3976","85"
"11","ref2","3944","3964","85"
"2","ref4","6578","7025","95"
"8","ref4","7714","7849","99"
"5","ref2","2490","2718","98"
"11","ref2","2932","3931","88"
"11","ref1","5685","6152","97"
"4","ref5","8305","9304","82"
"9","ref3","1702","1803","83"
"5","ref1","6974","7085","83"
"10","ref4","7141","7330","85"
"7","ref3","1650","1722","97"
"4","ref1","860","894","82"
"1","ref4","7680","8679","80"
"4","ref1","1969","2177","95"
"8","ref3","1991","2203","87"
"11","ref3","1696","1703","80"
"9","ref1","5764","6031","91"
"11","ref5","8544","9420","88"
"3","ref1","4149","4538","96"
"1","ref3","1583","1634","85"
"9","ref4","8620","8724","80"
"6","ref3","1553","1775","80"
"4","ref4","6378","6594","98"
"7","ref1","195","377","99"
"4","ref4","9353","9561","98"
"12","ref1","1963","2578","85"
"4","ref3","1964","2054","92"
"12","ref4","6045","7038","90"
"12","ref4","7943","8097","95"
"8","ref3","1586","1666","89"
"4","ref1","1588","1766","98"
"9","ref1","495","725","82"
"2","ref1","2640","2757","97"
"2","ref4","7702","7796","81"
"6","ref1","6679","7678","96"
"8","ref2","3542","4220","94"
"9","ref5","4017","4746","97"
"5","ref4","6062","6313","86"
"4","ref4","6254","6352","88"
"11","ref4","6588","6678","81"
"2","ref3","1833","2214","94"
"10","ref3","1704","1729","89"
"11","ref1","2016","2352","90"
"8","ref5","5274","5443","87"
"3","ref3","1537","1550","95"
"8","ref1","4354","4496","84"
"7","ref3","1798","1874","88"
"3","ref4","9527","9772","97"
"12","ref4","7573","7737","88"
"5","ref1","2502","2552","93"
"1","ref4","6432","6644","83"
"5","ref4","6079","6446","100"
"4","ref1","1990","2065","82"
"10","ref1","5298","5678","86"
"6","ref1","111","216","97"
"9","ref4","9276","10275","96"
"9","ref1","6478","6590","99"
"8","ref3","1992","2222","93"
"2","ref3","1784","1804","97"
"5","ref3","1698","1724","93"
"1","ref3","1572","1750","84"
"12","ref1","4925","5080","97"
"3","ref1","7342","7499","98"
"8","ref2","3122","3347","100"
"5","ref4","6011","6191","99"
"8","ref1","1817","2474","89"
"11","ref4","9775","9931","97"
"3","ref5","4424","4861","90"
"3","ref1","3900","3920","96"
"3","ref1","4077","4123","93"
"8","ref4","6323","6880","95"
"10","ref3","1703","1768","97"
"9","ref2","2272","2591","92"
"1","ref4","6758","7630","90"
"5","ref1","4448","4514","92"
"6","ref3","1946","2006","100"
"2","ref3","1589","1608","85"
"4","ref2","3157","3314","81"
"2","ref4","8076","8619","94"
"10","ref3","1892","1916","93"
"10","ref4","8399","8568","80"
"11","ref1","4652","5086","87"
"11","ref2","3180","3600","84"
"8","ref3","1573","1742","97"
"5","ref1","4753","4876","95"
"9","ref1","5195","5238","91"
"1","ref3","1679","1765","82"
"8","ref1","3449","3499","86"
"5","ref4","8001","8251","90"
"11","ref4","7758","7941","91"
"12","ref2","3306","3750","88"
"1","ref1","4496","4614","99"
"2","ref1","2846","2863","81"
"9","ref4","6386","6555","100"
"10","ref3","1582","1689","81"
"1","ref2","2921","3417","85"
"3","ref3","1524","1638","90"
"10","ref4","9927","10027","94"
"4","ref4","9852","10401","92"
"6","ref4","8611","9271","82"
"12","ref1","7743","8089","95"
"1","ref4","8242","8298","93"
"5","ref4","7057","7101","97"
"2","ref5","7724","7814","86"
"12","ref5","5212","5365","92"
"4","ref1","4065","4479","97"
"6","ref1","685","773","91"
"11","ref4","8701","8880","88"
"7","ref1","7809","8014","87"
"4","ref1","6694","6879","98"
"12","ref1","1207","1347","95"
"4","ref2","3709","3760","100"
"7","ref3","1645","1690","87"
"3","ref4","9575","9621","82"
"1","ref5","8970","9369","92"
"10","ref1","2433","2678","97"
"2","ref1","6711","6799","83"
"9","ref3","1586","1708","87"
"1","ref4","9225","9349","89"
"7","ref2","2673","3145","93"
"5","ref5","7812","7860","80"
"10","ref2","3092","3532","87"
"1","ref2","3919","4918","89"
"10","ref1","2070","2107","97"
"2","ref4","9079","9128","100"
"7","ref2","3542","3594","97"
"1","ref4","9148","9294","81"
"3","ref4","7507","7681","100"
"8","ref5","8541","9181","92"
"10","ref2","3880","4879","92"
"7","ref2","3342","3570","88"
"3","ref4","9317","9522","87"
"6","ref5","8332","9331","87"
"3","ref1","1117","1334","97"
"5","ref2","3035","3233","94"
"9","ref1","5929","6039","90"
"2","ref2","2168","2295","80"
"9","ref2","2181","3180","97"
"10","ref1","6538","7537","80"
"6","ref3","1649","1705","94"
"2","ref4","7288","7740","82"
"12","ref1","5324","5958","83"
"3","ref2","3256","3844","85"
"3","ref3","1927","1954","82"
"2","ref2","3172","3792","96"
"12","ref2","2538","2874","94"
"2","ref3","1579","1883","95"
"5","ref4","8205","8300","96"
"8","ref1","7137","7269","92"
"4","ref5","8412","8543","97"
"9","ref3","1700","1745","81"
"5","ref3","1756","1902","90"
"4","ref4","7520","7561","91"
"1","ref1","2318","2390","99"
"10","ref4","6099","6208","85"
"1","ref1","7507","7653","98"
"3","ref3","1726","1778","97"
"9","ref4","6275","6360","82"
"5","ref1","1085","1135","83"
"2","ref1","1924","2107","95"
"11","ref1","3863","3958","96"
"4","ref3","1699","1732","100"
"11","ref4","9960","10110","98"
"12","ref3","1610","1645","88"
"1","ref5","4937","5339","87"
"9","ref2","3617","4616","97"
"3","ref1","7463","7598","96"
"8","ref2","2657","2861","91"
"4","ref4","7925","7981","89"
"7","ref1","6593","6858","93"
"9","ref4","7849","8320","88"
"7","ref1","768","940","90"
"9","ref1","6577","6749","97"
"10","ref4","7829","7934","93"
"7","ref4","7144","7254","83"
"5","ref2","3767","3855","98"
"5","ref2","2750","2994","98"
"6","ref2","2861","2911","84"
"8","ref2","3326","3465","80"
"8","ref1","1163","1286","88"
"11","ref4","8893","9222","98"
"1","ref1","5538","5560","94"
"11","ref2","2179","2805","86"
"1","ref2","3377","3563","84"
"11","ref1","2970","3062","97"
"1","ref3","1536","1562","90"
"11","ref4","9311","9576","87"
"6","ref5","8692","8818","93"
"11","ref4","6797","7609","87"
"1","ref4","9227","10226","82"
"11","ref1","6690","6784","89"
"10","ref3","1653","1697","91"
"11","ref1","1424","1523","95"
"9","ref2","3560","3616","100"
"9","ref4","9456","9620","85"
"1","ref4","7797","8086","99"
"7","ref4","7061","7144","81"
"11","ref1","2917","2935","88"
"10","ref1","4009","4110","80"
"10","ref4","7061","7137","87"
"1","ref4","6906","7182","87"
"8","ref4","6187","6349","94"
"4","ref1","7999","8124","94"
"12","ref4","6543","6924","95"
"7","ref4","7720","7808","93"
"12","ref2","2809","3050","91"
"7","ref1","2126","2254","82"
"2","ref3","1599","1635","94"
"5","ref3","1608","1629","80"
"5","ref2","3139","3430","90"
"10","ref4","8926","9007","99"
"10","ref2","2637","2699","88"
"1","ref4","9736","9770","83"
"7","ref4","6562","6675","81"
"5","ref1","870","1118","94"
"5","ref5","7838","8837","80"
"12","ref1","6143","6269","92"
"8","ref1","3615","3675","99"
"2","ref2","2055","3054","95"
"10","ref4","6998","7090","85"
"4","ref2","2326","2957","84"
"2","ref1","608","928","100"
"10","ref1","6497","6541","83"
"6","ref1","3566","3872","87"
"11","ref1","6361","6567","96"
"11","ref1","2116","2195","81"
"4","ref3","1624","1696","89"
"11","ref3","1795","1858","95"
"12","ref4","6377","6616","81"
"3","ref2","2766","3245","86"
"3","ref5","6434","6483","86"
"10","ref5","8056","9055","81"
"3","ref3","1603","1626","98"
"3","ref3","1976","2014","95"
"1","ref1","4543","4704","95"
"10","ref1","726","752","99"
"6","ref2","3183","3639","83"
"12","ref1","698","822","96"
"4","ref2","2572","2825","84"
"3","ref5","4093","4867","87"
"7","ref2","3711","4156","91"
"2","ref2","2732","3731","92"
"9","ref2","2232","2311","85"
"3","ref4","7325","8324","82"
"8","ref4","6904","7038","98"
"11","ref1","296","355","81"
"7","ref4","7250","7570","82"
"10","ref3","1698","1851","96"
"5","ref5","7884","8252","98"
"9","ref1","4675","4681","83"
"11","ref1","798","996","82"
"7","ref4","8464","8557","83"
"11","ref1","1644","1825","83"
"12","ref1","5789","6303","93"
"4","ref2","2388","2527","95"
"3","ref1","188","223","97"
"9","ref4","6088","6741","83"
"10","ref1","4928","4938","82"
"11","ref1","349","836","92"
"6","ref4","8783","8967","86"
"12","ref4","8826","9147","94"
"1","ref1","830","886","98"
"7","ref4","9351","9870","89"
"11","ref3","1774","1785","87"
"2","ref3","1655","1693","92"
"6","ref2","3665","3868","99"
"3","ref3","1841","1988","91"
"7","ref3","1568","1585","95"
"7","ref5","4043","5042","91"
"4","ref2","3222","3382","91"
"3","ref2","3992","4991","93"
"7","ref4","6544","6584","82"
"8","ref3","1535","1552","82"
"4","ref2","2550","2802","96"
"2","ref5","6242","6639","89"
"2","ref2","2931","3930","86"
"10","ref4","8360","8545","80"
"1","ref2","2453","2983","98"
"8","ref2","3371","3407","98"
"1","ref3","1745","2020","94"
"5","ref4","7647","7771","83"
"11","ref3","1815","1821","90"
"7","ref5","4547","4712","95"
"11","ref4","7649","7803","100"
"3","ref1","1564","1891","87"
"7","ref4","9041","9606","81"
"5","ref3","1728","1767","80"
"6","ref4","9601","10600","93"
"6","ref2","3640","3650","99"
"10","ref4","8390","8489","88"
"7","ref3","1745","1791","97"
"5","ref2","3807","4806","91"
"3","ref2","3676","4279","100"
"6","ref3","1935","2017","97"
"1","ref3","1633","1718","99"
"1","ref2","2315","2386","80"
"9","ref4","6007","6223","89"
"2","ref4","9296","9363","94"
"1","ref4","9992","10217","81"
"9","ref4","8327","8462","85"
"8","ref2","3462","3545","94"
"9","ref5","8167","8413","91"
"3","ref1","2420","2664","83"
"3","ref3","1846","1990","92"
"8","ref1","7021","7256","86"
"9","ref3","1800","1902","91"
"10","ref4","6121","6284","92"
"2","ref1","740","849","100"
"1","ref4","7014","7156","81"
"6","ref2","2619","2689","84"
"10","ref4","7247","7423","99"
"11","ref4","7104","7202","93"
"2","ref4","7389","7802","95"
"7","ref1","3826","3893","98"
"7","ref2","3070","3207","94"
"12","ref2","3685","4684","96"
"12","ref2","3314","3684","99"
"5","ref3","1955","2317","84"
"3","ref2","2452","2632","100"
"1","ref3","1844","1960","97"
"4","ref4","6520","6894","85"
"11","ref1","1096","1283","91"
"8","ref5","8916","9915","86"
"11","ref1","7276","7341","89"
"7","ref2","2570","2744","100"
"3","ref3","1562","1671","95"
"11","ref2","3117","3432","85"
"4","ref3","1950","1966","94"
"12","ref5","7355","7805","84"
"8","ref1","5735","5867","89"
"10","ref4","8566","8635","93"
"5","ref4","8879","9003","98"
"1","ref4","6536","6941","93"
"7","ref2","3627","4626","94"
"8","ref1","3497","3610","91"
"8","ref1","3201","3243","92"
"10","ref1","3006","3114","93"
"9","ref1","5790","5825","82"
"7","ref2","2423","2508","95"
"5","ref4","8988","9335","84"
"11","ref4","7454","7772","92"
"9","ref5","8464","9463","99"
"3","ref1","6063","6249","84"
"2","ref3","1845","1899","95"
"2","ref2","3996","4477","90"
"6","ref4","6987","7057","99"
"10","ref2","3216","3269","100"
"12","ref5","7803","8802","90"
"2","ref2","2358","2662","88"
"6","ref4","7930","8929","87"
"4","ref1","319","378","97"
"5","ref1","5638","6637","87"
"6","ref1","5665","6534","98"
"2","ref5","4697","5696","97"
"3","ref2","2284","3283","90"
"10","ref4","9637","9966","93"
"9","ref2","3984","4983","96"
"7","ref1","1006","1131","93"
"9","ref4","8038","9037","99"
"8","ref1","5345","5486","100"
"9","ref1","7598","7627","93"
"11","ref3","1894","1955","92"
"5","ref1","918","942","93"
"10","ref2","2880","3548","96"
"10","ref4","8533","8751","92"
"12","ref4","6093","6619","82"
"4","ref4","8516","9515","88"
"1","ref4","9620","9834","83"
"2","ref1","430","500","90"
"10","ref2","3975","4170","88"
"1","ref1","2970","3183","87"
"4","ref4","8674","8698","83"
"11","ref2","2803","3373","100"
"11","ref3","1618","1634","88"
"12","ref4","6603","6687","88"
"10","ref3","1859","1970","97"
"5","ref5","5921","6723","86"
"9","ref1","2492","2524","100"
"6","ref2","3278","3348","99"
"10","ref1","7609","7773","88"
"1","ref1","769","809","99"
"4","ref1","2647","2693","100"
"6","ref3","1967","2050","80"
"6","ref1","7739","7865","92"
"12","ref1","2707","2898","95"
"2","ref4","7185","7390","88"
"12","ref3","1944","2019","80"
"12","ref1","1780","1969","84"
"9","ref1","1675","2215","96"
"7","ref1","3269","3345","88"
"9","ref4","9026","9193","86"
"3","ref4","6946","7071","86"
"11","ref1","611","642","96"
"10","ref3","1966","1988","99"
"4","ref5","5570","5721","85"
"12","ref2","2511","2770","82"
"6","ref1","6828","6976","95"
"5","ref5","6974","7412","99"
"11","ref1","1115","1335","90"
"8","ref3","1570","1833","91"
"7","ref4","9732","9915","96"
"10","ref1","3925","4011","100"
"1","ref4","7401","7505","81"
"12","ref2","2092","2381","84"
"9","ref4","7999","8149","88"
"8","ref4","6374","7343","89"
"4","ref3","1732","1845","99"
"10","ref5","6207","6286","97"
"12","ref1","5134","5179","94"
"9","ref2","2618","3173","94"
"8","ref3","1808","1825","98"
"11","ref2","3337","3659","93"
"8","ref3","1647","1853","92"
"9","ref3","1939","1987","100"
"2","ref5","5694","6693","100"
"10","ref1","624","833","83"
"9","ref2","3775","3821","87"
"1","ref4","8654","8763","87"
"3","ref4","6044","6565","92"
"6","ref2","3723","4042","81"
"2","ref5","7982","8061","80"
"8","ref4","9112","9183","90"
"7","ref3","1890","1999","80"
"11","ref2","2424","2605","90"
"4","ref1","3639","3719","83"
"1","ref4","8644","8800","87"
"4","ref2","3911","3993","81"
"8","ref4","7359","7748","86"
"9","ref2","3809","4219","96"
"9","ref4","9029","9091","88"
"2","ref1","4173","4545","88"
"4","ref3","1548","1796","87"
"6","ref1","2517","2685","98"
"10","ref2","3740","3879","99"
"8","ref2","3677","3977","96"
"7","ref2","2619","2906","99"
"5","ref4","7166","7365","93"
"3","ref3","1985","2116","94"
"7","ref3","1991","2003","97"
"2","ref1","5237","5320","87"
"10","ref4","7911","8031","88"
"11","ref4","6304","6967","81"
"5","ref1","5315","5593","92"
"1","ref3","1886","1961","99"
"7","ref2","3325","3828","98"
"7","ref4","8360","8524","98"
"2","ref2","2298","2429","96"
"6","ref4","8974","9111","85"
"5","ref5","5522","6521","87"
"10","ref1","4744","4798","89"
"12","ref2","2111","2608","84"
"7","ref5","6079","7078","83"
"4","ref4","8679","8787","82"
"10","ref4","8410","8621","86"
"2","ref1","1744","1785","95"
"7","ref4","7207","8071","82"
"6","ref1","3168","3197","87"
"9","ref1","1746","1896","98"
"9","ref4","8620","8793","92"
"3","ref1","3623","3666","85"
"10","ref5","5727","6726","88"
"6","ref3","1879","1935","87"
"10","ref2","3999","4171","100"
"10","ref3","1684","1759","91"
"3","ref4","9113","9426","83"
"7","ref5","7024","7108","97"
"9","ref3","1621","1657","88"
"2","ref1","6237","6742","92"
"3","ref1","6325","6327","88"
"9","ref4","9342","9620","90"
"12","ref2","2653","2850","81"
"2","ref4","8525","8581","97"
"10","ref2","2008","2058","84"
"5","ref4","8790","9187","94"
"9","ref2","3751","4195","84"
"8","ref5","6839","7086","94"
"11","ref4","6092","6532","97"
"6","ref2","2370","2465","90"
"10","ref3","1718","1727","85"
"6","ref3","1725","1768","99"
"4","ref1","4514","4623","89"
"10","ref4","8728","8994","88"
"2","ref3","1687","1932","90"
"9","ref2","2885","3166","92"
"9","ref1","6057","6201","92"
"3","ref4","9873","10740","85"
"12","ref1","1959","2010","84"
"12","ref3","1531","1594","89"
"4","ref4","9687","10318","81"
"4","ref4","6958","7242","100"
"4","ref4","9095","9226","92"
"5","ref2","2655","3178","99"
"12","ref1","2534","2579","95"
"2","ref3","1851","2059","92"
"6","ref1","7122","7199","100"
"9","ref4","8383","8473","97"
"10","ref2","2815","2931","91"
"4","ref1","4304","4376","85"
"8","ref3","1902","1932","91"
"4","ref3","1990","2028","98"
"12","ref4","8742","8862","100"
"2","ref3","1871","1910","100"
"4","ref3","1555","1702","90"
"4","ref4","6021","6166","80"
"4","ref1","903","1053","87"
"9","ref2","3537","3826","92"
"4","ref1","462","794","96"
"7","ref2","3040","4039","94"
"8","ref4","7543","7562","98"
"11","ref3","1637","1657","99"
"4","ref5","7974","8534","93"
"2","ref5","7502","8356","82"
"11","ref1","4127","4265","97"
"10","ref1","469","832","88"
"7","ref1","7678","7772","80"
"4","ref4","8664","8689","95"
"2","ref4","6562","6865","87"
"4","ref4","6087","6329","95"
"4","ref4","9541","9574","89"
"6","ref2","2264","2677","83"
"6","ref2","2458","3457","89"
"8","ref4","7341","7463","85"
"1","ref3","1770","1777","84"
"2","ref4","7466","7641","83"
"11","ref1","3923","4073","95"
"9","ref3","1880","1933","100"
"7","ref1","2155","2203","92"
"3","ref2","2268","2448","89"
"9","ref3","1915","1953","87"
"3","ref2","2174","2216","87"
"11","ref4","9755","10702","81"
"12","ref1","3058","3094","85"
"8","ref3","1770","1865","86"
"9","ref2","3967","4966","96"
