"channel","reference","start","end","identity"
"12","ref2","2539","3367","89"
"4","ref3","1520","1535","89"
"5","ref1","201","329","94"
"11","ref2","3514","3949","95"
"3","ref1","3324","3456","91"
"3","ref1","5862","6004","89"
"3","ref1","686","756","84"
"1","ref2","2256","2470","87"
"12","ref4","7409","8408","80"
"12","ref1","1768","1773","98"
"8","ref3","1799","1868","81"
"5","ref3","1735","1774","87"
"4","ref1","6408","6416","98"
"9","ref4","9646","9836","94"
"12","ref1","803","938","84"
"10","ref1","3536","3564","96"
"6","ref1","6670","6750","81"
"4","ref1","3961","4012","96"
"2","ref2","2429","2545","84"
"12","ref3","1801","2089","100"
"7","ref2","2494","2805","97"
"7","ref2","2960","3002","85"
"10","ref3","1683","1698","96"
"2","ref2","3284","3529","83"
"6","ref2","2675","2761","92"
"5","ref3","1980","2100","93"
"9","ref1","205","424","91"
"4","ref5","6273","6394","96"
"2","ref2","3665","3886","84"
"2","ref1","2393","2594","83"
"11","ref1","7950","7988","93"
"8","ref1","6936","7053","96"
"5","ref4","6070","7069","97"
"3","ref1","5872","5915","96"
"1","ref2","3928","4135","81"
"6","ref1","7983","8191","83"
"3","ref3","1970","2033","81"
"5","ref2","2485","2529","97"
"5","ref4","6471","6582","93"
"9","ref1","4696","4717","91"
"1","ref4","7505","8504","94"
"2","ref1","1608","1761","84"
"8","ref1","5112","5231","90"
"1","ref5","7837","8836","86"
"4","ref4","9121","9471","95"
"5","ref1","555","823","82"
"3","ref5","4957","5597","94"
"6","ref5","5323","5583","91"
"7","ref1","5208","5226","85"
"1","ref1","6101","6127","93"
"1","ref3","1553","1563","89"
"7","ref1","7990","8045","98"
"1","ref2","2787","3036","80"
"3","ref1","5875","6016","85"
"10","ref3","1754","1783","85"
"1","ref2","2456","2678","80"
"8","ref1","1301","1433","90"
"12","ref1","698","720","95"
"12","ref4","8828","9270","80"
"8","ref5","7577","8457","99"
"3","ref2","3084","3537","97"
"4","ref1","1504","1600","87"
"2","ref3","1705","1795","80"
"4","ref2","2674","2946","98"
"8","ref1","3003","3484","81"
"4","ref1","390","486","82"
"8","ref1","4592","4674","94"
"10","ref4","7652","7904","82"
"10","ref4","9717","10063","88"
"12","ref1","7886","7936","81"
"8","ref3","1677","1823","89"
"1","ref2","3127","3853","99"
"1","ref5","7861","8055","83"
"3","ref1","3712","3736","84"
"11","ref3","1901","1938","94"
"9","ref1","5119","5224","91"
"10","ref1","836","887","85"
"2","ref5","6292","7291","100"
"6","ref4","7629","7704","93"
"8","ref2","3543","3860","98"
"12","ref3","1812","1868","88"
"9","ref3","1823","1916","99"
"11","ref2","2196","2269","86"
"11","ref1","1579","1674","91"
"9","ref2","2851","3372","96"
"11","ref2","3275","3506","85"
"6","ref3","1667","1669","99"
"5","ref2","2327","2436","81"
"7","ref2","3503","4076","96"
"8","ref2","2442","2827","87"
"5","ref1","403","502","97"
"1","ref2","2835","3834","89"
"5","ref3","1846","1883","95"
"5","ref4","9477","9767","82"
"3","ref3","1664","1738","86"
"2","ref4","9886","9969","99"
"11","ref3","1770","1968","80"
"2","ref1","31","64","83"
"11","ref4","6710","7278","95"
"12","ref2","2399","2553","94"
"4","ref4","9636","9659","81"
"4","ref4","7284","7338","98"
"10","ref3","1623","1635","85"
"8","ref3","1559","1605","89"
"9","ref1","1343","1382","88"
"6","ref3","1934","1976","86"
"4","ref1","1745","1821","86"
"12","ref2","3996","4210","94"
"4","ref3","1791","1819","95"
"5","ref5","4099","4800","81"
"11","ref2","3897","4321","85"
"10","ref4","9925","10332","95"
"1","ref1","4929","5005","99"
"9","ref5","5441","6440","100"
"9","ref4","6933","7133","86"
"9","ref5","8069","8674","90"
"1","ref3","1975","2016","87"
"1","ref1","7763","7975","93"
"8","ref4","6351","6477","91"
"1","ref2","2107","2314","84"
"12","ref1","2675","2780","83"
"4","ref4","7255","7424","87"
"12","ref4","9558","9699","80"
"2","ref1","4318","4732","88"
"12","ref5","7487","8486","87"
"5","ref4","6923","6985","91"
"12","ref1","7567","7989","96"
"8","ref3","1709","1727","80"
"3","ref3","1713","1715","97"
"9","ref3","1624","1648","92"
"4","ref4","7589","7832","80"
"4","ref4","9540","10049","92"
"6","ref3","1692","1710","93"
"3","ref4","7458","8457","81"
"2","ref2","3219","3588","82"
"9","ref5","8008","8567","87"
"7","ref4","7211","7343","81"
"4","ref3","1562","1658","93"
"8","ref5","4385","5384","83"
"1","ref1","6077","6186","80"
"10","ref1","612","792","99"
"2","ref4","9224","9883","86"
"3","ref2","3500","4000","85"
"8","ref5","4179","5178","91"
"6","ref4","6762","6894","86"
"2","ref2","2739","3142","93"
"5","ref1","4758","4948","97"
"9","ref2","3158","4157","97"
"10","ref1","1397","1443","86"
"1","ref1","7939","8075","89"
"8","ref2","2668","2941","88"
"11","ref1","2563","2756","93"
"11","ref5","7079","8078","83"
"1","ref1","5174","5200","97"
"7","ref1","318","1013","96"
"3","ref2","3823","4494","90"
"12","ref1","688","750","82"
"11","ref5","4860","5088","95"
"10","ref5","4309","4951","89"
