"channel","reference","start","end","identity"
"9","ref3","1600","1619","80"
"11","ref3","1882","1953","95"
"12","ref1","2634","3509","91"
"8","ref2","3936","4935","99"
"10","ref4","6371","6406","83"
"4","ref4","8268","8862","90"
"8","ref1","4316","4462","85"
"1","ref1","7647","7664","81"
"1","ref3","1677","1770","92"
"8","ref3","1693","1941","99"
"9","ref1","3639","3802","92"
"10","ref1","1080","1208","83"
"3","ref4","9409","9593","96"
"8","ref3","1589","1702","80"
"11","ref2","3234","3467","84"
"3","ref3","1703","1786","86"
"8","ref4","9494","10493","93"
"1","ref4","6609","6657","86"
"10","ref4","6104","7103","97"
"6","ref3","1740","2283","96"
"2","ref1","47","140","82"
"8","ref2","2112","2413","89"
"6","ref1","1509","1871","91"
"4","ref2","2758","2913","100"
"9","ref5","5138","6137","93"
"4","ref3","1577","1643","80"
"4","ref4","9562","10561","100"
"4","ref1","6217","6406","84"
"4","ref1","4408","4636","88"
"2","ref1","7811","8063","80"
"5","ref1","1899","1986","85"
"8","ref5","6674","7664","92"
"8","ref3","1694","1788","80"
"10","ref2","2892","2935","88"
"11","ref2","2444","2489","81"
"12","ref3","1888","1905","86"
"5","ref1","694","793","92"
"2","ref1","3475","3959","97"
"3","ref4","7108","7520","97"
"8","ref1","2471","2847","90"
"6","ref5","8319","8633","81"
"4","ref5","7632","7979","85"
"11","ref2","3774","4588","98"
"12","ref1","5649","5931","93"
"10","ref5","8195","8784","98"
"5","ref2","3423","3683","98"
"1","ref5","7757","8756","96"
"7","ref1","3948","4144","97"
"8","ref4","9308","9602","98"
"1","ref4","8134","8213","84"
"2","ref4","6143","6216","81"
"4","ref1","7273","7323","89"
"12","ref2","3595","3911","100"
"4","ref1","4154","4747","99"
"4","ref4","6884","7181","87"
"6","ref2","2421","2583","95"
"10","ref2","3612","3711","91"
"8","ref4","8592","8721","90"
"7","ref5","7508","8507","90"
"10","ref1","2423","2469","89"
"8","ref4","6280","6601","86"
"12","ref3","1801","1835","85"
"1","ref1","3936","4049","91"
"12","ref5","7393","7527","99"
"1","ref3","1704","1725","89"
"6","ref3","1509","1677","86"
"12","ref4","7873","8437","89"
"6","ref2","3176","3381","92"
"2","ref1","2379","2484","85"
"11","ref2","2355","3086","95"
"1","ref4","6062","6305","97"
"10","ref3","1941","2084","99"
"8","ref1","1274","1357","82"
"8","ref2","2103","2603","95"
"12","ref2","3651","3679","91"
"2","ref1","372","397","98"
"2","ref3","1577","1616","91"
"12","ref1","5045","5380","82"
"5","ref4","7820","7938","80"
"6","ref2","3691","3732","93"
"1","ref4","8643","9109","94"
"9","ref3","1877","1988","88"
"12","ref2","3521","3596","94"
"5","ref1","7136","7219","97"
"9","ref4","7632","7834","98"
"10","ref4","6289","6366","80"
"10","ref4","8154","8812","96"
"5","ref1","5491","5574","87"
"11","ref1","6574","6695","82"
"11","ref1","2440","2508","94"
"4","ref2","2245","2869","89"
"4","ref5","5715","6425","82"
"7","ref5","6474","6673","81"
"1","ref3","1749","2748","97"
"9","ref4","6379","6737","85"
"3","ref3","1962","2110","83"
"1","ref3","1835","1945","85"
"3","ref1","4481","4547","85"
"3","ref2","3904","4257","82"
"10","ref4","9471","9688","85"
"5","ref1","53","283","92"
"10","ref4","8143","8262","82"
"5","ref4","7856","7912","87"
"8","ref3","1774","1804","99"
"4","ref1","7119","7240","95"
"12","ref4","8945","9039","87"
"3","ref4","6867","7187","93"
"9","ref2","3126","3831","97"
"3","ref5","6745","7361","83"
"9","ref1","6425","6487","96"
"9","ref5","8458","8791","90"
"5","ref3","1716","1773","92"
"11","ref3","1697","1703","92"
"10","ref4","7977","8253","97"
"2","ref4","7330","7495","81"
"5","ref4","7523","8522","86"
"6","ref1","1012","1076","82"
"4","ref1","2341","2689","93"
"6","ref1","1256","1352","88"
"3","ref2","3086","3450","97"
"1","ref3","1988","2165","86"
"3","ref5","4304","4532","84"
"8","ref1","3617","4213","82"
"2","ref2","2074","2265","98"
"5","ref1","3290","4289","86"
"8","ref5","7773","7856","99"
"8","ref3","1793","1802","84"
"11","ref1","7673","7775","86"
"9","ref1","1935","2053","92"
"6","ref1","1128","1143","83"
