"channel","reference","start","end","identity"
"6","ref5","8443","8563","83"
"9","ref4","6500","6695","95"
"6","ref2","2529","2596","97"
"11","ref1","5787","5975","82"
"8","ref1","6852","6873","82"
"3","ref2","3715","4704","80"
"7","ref2","3016","3087","86"
"10","ref1","7505","7533","83"
"11","ref3","1824","1847","99"
"1","ref3","1692","1715","97"
"4","ref2","3859","4029","87"
"9","ref4","9606","10605","86"
"3","ref2","3517","3690","95"
"8","ref4","9528","9546","92"
"8","ref4","7945","8144","95"
"4","ref1","443","497","97"
"8","ref5","7220","8023","86"
"3","ref4","8970","9711","93"
"6","ref2","2132","3131","95"
"7","ref4","6374","6583","90"
"12","ref2","3841","4014","97"
"12","ref5","5996","6326","95"
"6","ref1","6518","6578","95"
"6","ref2","3691","3842","86"
"11","ref3","1816","1864","100"
"6","ref1","5796","5856","94"
"7","ref4","9985","10787","97"
"7","ref5","5161","5433","83"
"4","ref1","1482","1909","84"
"12","ref2","3971","4970","84"
"2","ref4","9810","9872","88"
"2","ref1","6689","7619","94"
"1","ref1","21","118","94"
"9","ref5","6504","7434","94"
"2","ref4","6042","6302","92"
"1","ref2","3335","3665","94"
"7","ref5","4671","5670","88"
"3","ref1","3913","4002","83"
"3","ref3","1787","1864","85"
"3","ref4","6762","7058","90"
"11","ref2","3850","3984","90"
"11","ref3","1750","1784","95"
"8","ref4","8903","9054","83"
"9","ref1","4200","4239","98"
"9","ref4","7470","7604","84"
"11","ref5","5823","6143","97"
"7","ref2","2848","3847","91"
"12","ref4","8387","8454","92"
"9","ref1","6637","6690","85"
"4","ref4","8060","8600","99"
"2","ref5","5535","5646","100"
"4","ref4","8001","8364","100"
"7","ref3","1705","1720","86"
"9","ref3","1628","1629","97"
"9","ref2","3478","3531","95"
"6","ref2","3299","3867","87"
"3","ref1","7605","7715","85"
"10","ref2","3516","3742","90"
"12","ref1","3650","3690","89"
"6","ref4","6344","6492","95"
"2","ref2","2669","2753","87"
"11","ref1","5305","5608","96"
"10","ref1","2026","2146","84"
"12","ref2","3145","3461","84"
"10","ref1","7183","7234","100"
"7","ref1","3504","3564","90"
"7","ref4","7195","7336","96"
"10","ref3","1972","1991","100"
"6","ref1","957","1048","86"
"9","ref4","8617","9082","83"
"3","ref3","1681","1713","98"
"6","ref4","6142","6217","95"
"8","ref1","7813","7880","89"
"9","ref3","1509","1532","87"
"7","ref2","3341","3404","87"
"12","ref1","3748","4500","83"
"4","ref4","8309","8819","91"
"7","ref4","6186","6256","99"
"12","ref1","76","327","88"
"4","ref1","5251","5280","99"
"2","ref4","8651","9650","100"
"12","ref2","3722","4721","80"
"12","ref3","1688","1752","99"
"2","ref4","6100","6157","98"
"11","ref2","3891","4143","86"
"2","ref2","2891","3155","85"
"11","ref1","3969","4739","81"
"3","ref1","2846","3739","96"
"8","ref3","1714","1878","97"
"1","ref4","8876","8922","98"
"4","ref4","6218","6274","92"
"10","ref1","5735","5805","87"
"2","ref4","8489","8677","91"
"9","ref3","1825","1979","80"
"10","ref4","9426","9559","81"
"11","ref3","1730","1804","100"
"4","ref2","3014","3234","99"
"6","ref1","618","672","90"
"9","ref2","3335","3957","85"
"7","ref1","5633","5948","88"
"8","ref3","1683","1688","95"
"8","ref1","3163","3191","98"
"10","ref5","4149","5148","86"
"6","ref1","7968","8053","80"
"9","ref1","6976","6992","82"
"6","ref3","1925","2035","93"
"3","ref2","3941","4341","95"
"3","ref4","7826","7876","100"
"8","ref2","3432","3522","100"
"5","ref1","4755","5202","83"
"6","ref4","9660","9893","87"
"9","ref1","7510","7967","82"
"4","ref4","7848","7900","98"
"4","ref1","403","603","100"
"12","ref3","1607","1757","93"
"5","ref4","9136","10053","93"
"12","ref4","9632","9720","93"
"3","ref1","2380","2658","97"
"8","ref3","1556","1721","81"
"11","ref1","6418","6492","87"
"6","ref2","2163","2914","84"
"11","ref1","6296","6544","87"
"11","ref5","7004","7191","81"
"4","ref1","4068","4145","98"
"7","ref3","1625","1642","84"
"10","ref4","9409","10408","96"
"5","ref2","2113","2851","92"
"8","ref2","2371","3370","93"
"12","ref3","1696","1810","82"
"3","ref5","7581","8280","87"
"10","ref2","3830","3897","81"
"6","ref4","9968","10309","81"
"5","ref1","3670","3751","84"
"6","ref4","6509","7395","94"
"11","ref2","2233","2431","81"
"9","ref4","7648","7766","85"
"4","ref2","3677","4011","89"
"7","ref3","1925","1948","93"
"10","ref4","9549","9793","90"
"2","ref4","8870","8908","84"
"9","ref1","986","1139","95"
"3","ref5","6764","7224","86"
"11","ref1","126","263","95"
