"channel","reference","start","end","identity"
"5","ref3","1772","1785","86"
"2","ref1","641","735","98"
"4","ref4","9161","9914","84"
"12","ref4","9106","9154","87"
"10","ref1","5974","6188","85"
"6","ref4","9186","9278","100"
"7","ref4","8287","8380","84"
"5","ref5","5511","5717","84"
"2","ref5","8423","9422","84"
"9","ref3","1691","1704","95"
"3","ref4","7920","8181","98"
"11","ref5","5305","5999","88"
"9","ref2","3009","3491","90"
"9","ref2","3482","3865","97"
"1","ref3","1597","1622","92"
"4","ref5","5587","6277","97"
"8","ref3","1683","1693","81"
"10","ref3","1781","1798","80"
"11","ref2","2621","2756","84"
"8","ref1","5154","5197","100"
"1","ref1","3111","3171","97"
"7","ref1","761","821","90"
"7","ref1","15","643","89"
"8","ref1","4063","4107","82"
"8","ref1","135","267","100"
"6","ref4","6693","6766","86"
"12","ref4","6646","6894","84"
"7","ref1","5800","5943","80"
"5","ref1","3834","3906","92"
"3","ref2","2183","2277","94"
"10","ref1","2841","3313","91"
"6","ref2","3689","3925","81"
"4","ref5","8736","9446","81"
"3","ref5","8253","8645","96"
"8","ref1","873","1050","85"
"8","ref4","7344","7598","82"
"12","ref2","3200","3427","91"
"8","ref4","6013","6404","96"
"6","ref1","3467","3549","87"
"9","ref5","8163","8576","90"
"10","ref4","8390","8552","91"
"10","ref1","545","1043","84"
"7","ref1","4984","5311","93"
"10","ref4","7581","7594","80"
"6","ref1","6354","6381","94"
"1","ref4","6066","6185","84"
"7","ref1","2273","2314","94"
"12","ref2","3419","3486","95"
"11","ref4","6543","6918","86"
"1","ref1","4639","4783","90"
"6","ref4","9796","9998","91"
"10","ref1","5504","6017","90"
"5","ref4","7667","7923","97"
"3","ref1","7951","7956","80"
"12","ref4","6576","6676","80"
"10","ref2","2058","2535","80"
"4","ref4","6701","7011","90"
"12","ref3","1891","1905","89"
"9","ref1","130","156","93"
"11","ref1","4863","5112","97"
"5","ref1","5585","5706","85"
"2","ref2","3103","3275","95"
"12","ref5","8002","8488","92"
"10","ref4","9190","9283","86"
"1","ref4","6808","7625","94"
"10","ref3","1552","1574","100"
"6","ref1","5393","5454","85"
"2","ref3","1984","2011","81"
"9","ref4","7895","7981","96"
"8","ref3","1541","1616","90"
"11","ref2","3157","3820","85"
"7","ref3","1707","1717","81"
"8","ref2","2060","2825","92"
"5","ref2","2379","2633","92"
"11","ref2","3394","3552","88"
"5","ref5","6784","6975","99"
"1","ref4","8399","8456","82"
"6","ref4","6081","6335","89"
"2","ref1","6716","6756","83"
"7","ref3","1637","1685","81"
"3","ref2","3862","4466","84"
"10","ref2","3601","4600","96"
"3","ref1","1225","1277","97"
"8","ref4","6620","6779","81"
"6","ref1","266","454","80"
"10","ref2","2442","3441","88"
"5","ref1","1310","1436","99"
"6","ref1","7217","7405","90"
"1","ref1","3820","3928","85"
"3","ref4","7711","8276","83"
"10","ref4","9946","10146","99"
"3","ref4","6978","7226","96"
"11","ref2","3673","3798","95"
"4","ref3","1987","2056","99"
"11","ref4","8233","8466","81"
"3","ref2","3665","4043","90"
"12","ref1","330","412","93"
"11","ref3","1872","2313","89"
"9","ref4","9940","10111","84"
"11","ref4","8520","8672","80"
"11","ref4","8803","9030","99"
"9","ref3","1666","1684","97"
"12","ref2","2528","3527","95"
"3","ref4","7599","8598","90"
"5","ref1","3338","3386","91"
"10","ref3","1763","1840","99"
"9","ref4","9210","9338","89"
"4","ref3","1619","1659","99"
"9","ref1","6934","7230","87"
"6","ref2","2227","2644","95"
"7","ref1","3638","3718","94"
"9","ref1","3063","3126","90"
"12","ref4","7894","8602","90"
"10","ref4","6782","6835","99"
"1","ref3","1646","1667","85"
"2","ref1","6160","6248","96"
"3","ref4","6789","7004","91"
"11","ref4","9181","9336","93"
"12","ref3","1676","1733","88"
"6","ref4","8446","9445","100"
"8","ref4","9086","9163","90"
"7","ref4","8000","8111","81"
"3","ref3","1708","1783","99"
"1","ref4","6228","6556","93"
"3","ref3","1925","1938","86"
"2","ref3","1508","1582","100"
"4","ref2","2626","3583","80"
"3","ref4","8521","8648","81"
"8","ref4","7511","7932","87"
"4","ref3","1970","2027","90"
"1","ref3","1544","1632","88"
"1","ref4","9301","9355","94"
"12","ref2","2601","3184","98"
"4","ref1","6602","6628","84"
"9","ref2","2636","3075","100"
"6","ref4","6076","6219","100"
"2","ref5","4223","5222","97"
"6","ref1","2328","2457","95"
"8","ref1","1598","1636","89"
"8","ref1","1204","1251","87"
"1","ref4","9415","9434","94"
"11","ref1","6260","6278","84"
"5","ref4","8178","9009","87"
"10","ref2","3993","4066","81"
"11","ref2","2287","2553","90"
"8","ref5","8762","9007","96"
"6","ref2","3947","3999","94"
"10","ref1","3837","3930","83"
"3","ref1","1018","1143","91"
"5","ref3","1802","2026","90"
"4","ref2","2983","3076","96"
"6","ref3","1549","1581","88"
"8","ref4","9436","9976","99"
"11","ref2","3391","3888","83"
"7","ref2","2079","2404","90"
"9","ref1","4091","4220","88"
"11","ref4","7754","7855","98"
"6","ref3","1656","1663","80"
"4","ref2","3768","4667","80"
"12","ref3","1996","2019","82"
"2","ref5","6327","6602","95"
"6","ref1","5066","5333","100"
"11","ref1","147","166","80"
"2","ref4","6565","6674","82"
"11","ref2","2017","2430","96"
"5","ref1","5045","5078","83"
"7","ref4","9975","10268","99"
"5","ref5","8385","8982","87"
"6","ref2","2095","2284","86"
"6","ref1","2444","2496","92"
"12","ref1","3993","4106","83"
"1","ref4","6779","7392","96"
"8","ref2","2764","3180","94"
"9","ref3","1643","1669","97"
"8","ref1","661","1142","93"
"8","ref5","7061","7408","98"
"3","ref5","6640","6990","94"
"10","ref4","7624","7983","97"
"1","ref1","7042","7470","83"
"1","ref4","8223","8443","80"
"10","ref1","4769","4868","96"
"5","ref2","2128","2285","80"
"6","ref1","2329","2460","86"
"12","ref5","8290","9289","89"
"10","ref5","8709","9101","88"
"11","ref5","4426","4758","98"
"2","ref1","7799","7961","87"
"5","ref4","6670","6908","100"
"1","ref5","4866","5005","87"
"9","ref1","3376","3516","87"
"12","ref3","1624","1698","84"
"11","ref4","9867","10041","100"
"4","ref2","3684","3915","93"
"6","ref4","8386","8616","91"
"7","ref4","7097","7113","92"
"7","ref3","1505","1637","82"
"1","ref4","8593","9592","95"
"3","ref2","3275","3567","96"
"1","ref1","3703","4295","86"
"9","ref2","2536","3327","100"
"10","ref3","1669","1699","93"
"3","ref4","6593","6653","97"
"5","ref2","3012","3156","85"
"7","ref4","9018","9123","80"
"6","ref3","1930","1953","83"
"7","ref2","2968","3033","86"
"2","ref4","8163","8228","82"
"5","ref2","2797","3041","92"
"3","ref4","8545","8882","84"
"9","ref4","6834","6867","89"
"7","ref1","4961","5142","89"
"5","ref1","1795","2794","88"
"7","ref3","1645","1659","93"
"6","ref3","1704","1742","81"
"4","ref3","1555","1635","99"
"5","ref5","5365","6351","88"
"8","ref3","1889","2065","80"
"5","ref1","3923","3984","93"
"10","ref4","8228","8352","92"
"6","ref1","2818","3191","94"
"9","ref4","6909","7563","90"
"12","ref1","6456","6478","94"
"1","ref3","1585","1597","96"
"6","ref2","3964","4963","91"
"6","ref2","3772","3935","100"
"2","ref5","5630","6629","82"
"8","ref3","1508","1538","93"
"3","ref4","9464","10053","99"
"8","ref4","6986","7985","80"
"3","ref3","1601","1626","84"
"2","ref3","1708","1769","93"
"7","ref3","1582","1654","83"
"12","ref1","4032","4248","100"
"3","ref2","3605","3893","83"
"6","ref5","7160","7673","95"
"10","ref1","1095","1189","98"
"4","ref1","4799","4836","96"
"8","ref3","1771","2048","80"
"11","ref4","6362","6408","80"
"8","ref2","2724","3165","89"
"4","ref4","8261","8551","86"
"6","ref5","8031","8407","100"
"11","ref4","8230","9229","80"
"3","ref1","3863","3991","99"
"8","ref2","2287","2623","91"
"1","ref2","2827","2938","91"
"2","ref4","8470","8855","99"
"4","ref1","7814","8813","98"
"2","ref4","8111","8199","82"
"11","ref2","3190","4099","84"
"8","ref4","8197","8429","95"
