"channel","reference","start","end","identity"
"10","ref2","2198","3032","88"
"8","ref1","3926","4457","81"
"4","ref3","1830","1864","99"
"6","ref5","7640","8315","85"
"10","ref2","2991","3223","94"
"3","ref2","2977","3350","83"
"12","ref3","1723","1788","87"
"6","ref3","1936","1984","95"
"6","ref3","1601","1770","90"
"11","ref3","1780","1887","82"
"11","ref3","1864","1874","93"
"9","ref1","2907","2941","84"
"9","ref3","1859","1890","86"
"4","ref1","3942","4009","83"
"9","ref3","1700","1724","83"
"5","ref4","7582","7856","100"
"11","ref4","9953","10390","97"
"2","ref4","7961","8130","96"
"4","ref2","2829","3074","81"
"7","ref3","1994","1999","83"
"12","ref1","2055","2412","87"
"6","ref1","3204","3544","84"
"9","ref1","5783","5863","81"
"7","ref1","7958","8002","99"
"12","ref1","1043","1295","96"
"6","ref2","3295","3392","81"
"8","ref2","3247","3670","84"
"8","ref4","8988","9028","97"
"2","ref4","9643","10132","97"
"7","ref2","3117","3292","81"
"5","ref1","6667","6743","86"
"10","ref5","7877","8876","88"
"12","ref1","7092","7419","88"
"7","ref5","6598","7111","89"
"4","ref3","1693","1718","84"
"9","ref1","3196","3315","92"
"8","ref1","6642","6735","99"
"8","ref5","4638","5452","91"
"6","ref4","9503","9619","95"
"8","ref4","6150","6629","84"
"10","ref4","9544","9652","82"
"9","ref1","5242","5460","81"
"8","ref4","6439","6550","94"
"12","ref4","8026","8142","81"
"3","ref1","6309","6375","99"
"10","ref4","8070","8108","94"
"1","ref1","165","290","92"
"6","ref1","2466","2495","92"
"7","ref3","1519","1538","98"
"5","ref3","1810","1832","96"
"5","ref3","1683","1715","90"
"5","ref2","3567","4566","96"
"7","ref1","7847","7997","80"
"5","ref2","2330","2636","88"
"12","ref2","3671","3865","95"
"3","ref2","2218","2450","85"
"8","ref4","7736","8735","93"
"1","ref1","3682","3802","86"
"1","ref4","8751","9625","96"
"4","ref5","5760","6465","92"
"12","ref4","9408","9993","92"
"2","ref2","2725","2982","87"
"8","ref4","8441","8489","91"
"12","ref3","1653","1682","85"
"9","ref4","8232","8328","85"
"9","ref5","7920","8571","100"
"3","ref2","3940","4668","82"
"9","ref1","3238","3263","100"
"1","ref2","2078","3077","93"
"8","ref4","8275","8560","88"
"8","ref3","1999","2045","95"
"10","ref3","1739","1760","89"
"7","ref3","1645","1798","95"
"1","ref1","4183","4338","91"
"2","ref1","2405","2520","86"
"8","ref5","4286","4760","93"
"5","ref2","2581","2769","96"
"1","ref5","4542","4632","80"
"1","ref5","4302","4741","91"
"11","ref1","6624","6679","81"
"4","ref5","6322","7321","91"
"7","ref1","5810","5858","83"
"10","ref4","8494","8619","93"
"6","ref1","6324","6368","91"
"3","ref5","8622","9621","95"
"6","ref2","3990","4187","95"
"5","ref1","1254","1457","87"
"9","ref1","2759","2838","95"
"11","ref3","1606","1701","82"
"9","ref5","4277","4593","81"
"7","ref4","8119","9118","90"
"1","ref3","1675","1685","83"
"9","ref1","1835","1874","98"
"11","ref4","6851","7129","92"
"8","ref1","5988","6617","99"
"7","ref2","3272","3641","100"
"7","ref1","6921","7014","88"
"2","ref4","7873","8320","83"
"12","ref3","1844","1859","100"
"1","ref3","1738","1771","87"
"10","ref1","6650","6781","94"
"1","ref1","3667","3858","99"
"7","ref2","3135","3446","82"
"4","ref5","5477","6476","83"
"10","ref2","3654","3971","93"
"10","ref4","9567","9640","97"
"5","ref3","1791","1869","85"
"3","ref1","6506","6767","90"
"1","ref1","2727","2801","87"
"3","ref2","2106","2924","92"
"2","ref1","2935","2944","89"
"4","ref1","696","824","93"
"1","ref2","3412","3487","84"
"5","ref2","2115","2839","82"
"12","ref2","2198","2370","83"
"5","ref2","2033","2137","92"
"12","ref1","6184","6371","82"
"4","ref4","9067","9086","87"
"6","ref4","8707","9484","90"
"5","ref3","1567","1759","82"
"8","ref1","115","290","97"
"8","ref3","1758","1767","88"
"7","ref4","6685","7208","89"
"10","ref2","2906","3017","99"
"3","ref3","1744","1847","87"
"6","ref2","3307","4084","91"
"4","ref3","1648","1716","95"
"5","ref2","3230","4025","96"
"3","ref1","4002","4427","98"
"1","ref1","7585","7710","85"
"7","ref2","3332","3535","85"
"1","ref2","2601","2967","96"
"2","ref3","1513","1798","87"
"4","ref4","8241","8369","87"
"3","ref5","7275","8274","97"
"4","ref2","2712","2961","85"
"11","ref1","3705","3788","100"
"10","ref4","8531","8741","93"
"12","ref1","5004","5049","85"
"4","ref4","8573","8670","80"
"11","ref1","850","910","89"
"1","ref5","8469","9383","98"
"10","ref1","6020","6058","95"
"7","ref1","2502","2697","89"
"2","ref1","269","305","86"
"12","ref1","6080","6121","92"
"1","ref4","9621","10090","92"
"7","ref3","1683","1712","95"
"7","ref1","1093","1211","96"
"3","ref2","3623","3975","92"
"1","ref5","4464","4717","92"
"11","ref4","6703","6796","83"
"10","ref4","8733","9732","94"
"3","ref4","9279","9323","83"
"11","ref1","3754","3784","100"
"8","ref2","2019","2135","96"
"1","ref1","1170","1413","95"
"10","ref2","2055","2248","89"
"7","ref1","1678","1859","84"
"5","ref1","7043","7145","96"
"5","ref1","6488","6590","85"
"4","ref3","1503","1524","99"
"2","ref2","2632","2941","86"
"2","ref5","5111","5498","94"
"5","ref2","3360","3676","93"
"6","ref4","7584","8026","83"
"12","ref4","8464","8632","81"
"2","ref4","9308","9494","92"
"11","ref5","5244","5976","90"
"2","ref1","2852","2886","92"
"1","ref2","2711","3710","93"
