"channel","reference","start","end","identity"
"10","ref5","6643","6836","95"
"10","ref5","4606","4754","100"
"4","ref3","1798","1813","95"
"7","ref4","6239","6416","98"
"12","ref2","2389","2576","90"
"2","ref4","8551","8631","91"
"6","ref2","3143","4040","84"
"4","ref1","2537","3056","84"
"5","ref2","2006","2345","93"
"2","ref2","3937","4018","88"
"3","ref5","5309","5477","90"
"12","ref4","6501","6538","91"
"4","ref5","6889","6974","81"
"6","ref3","1583","1612","100"
"1","ref4","9001","9546","94"
"5","ref4","8999","9712","91"
"5","ref2","3845","4000","84"
"7","ref1","2634","2646","97"
"10","ref1","1661","1721","84"
"2","ref1","638","872","82"
"1","ref2","3424","3512","90"
"1","ref1","412","522","98"
"3","ref3","1626","1652","86"
"10","ref2","2255","2546","86"
"5","ref3","1962","2066","81"
"12","ref3","1885","1950","82"
"10","ref4","6346","6479","95"
"11","ref2","3502","4188","80"
"1","ref2","3607","3797","93"
"3","ref2","3208","3465","82"
"1","ref4","8711","9710","87"
"2","ref3","1662","1746","100"
"11","ref1","5929","5979","83"
"12","ref1","6937","7093","99"
"2","ref1","5382","5453","80"
"9","ref1","5853","6033","80"
"2","ref4","7687","7748","86"
"2","ref3","1855","1867","100"
"1","ref4","7838","7961","96"
"12","ref4","9717","9918","90"
"8","ref4","9653","10381","96"
"12","ref5","4988","5279","91"
"1","ref5","8845","9276","85"
"10","ref1","4643","4739","93"
"6","ref1","6953","7019","92"
"6","ref3","1524","1555","99"
"10","ref2","3799","4798","94"
"1","ref4","6728","7096","80"
"9","ref4","9917","10792","83"
"8","ref1","7251","7357","87"
"6","ref3","1655","1691","99"
"3","ref4","9934","9967","97"
"4","ref1","806","817","85"
"4","ref1","4479","4520","95"
"11","ref1","4309","4339","84"
"5","ref4","6835","7003","100"
"2","ref2","2023","2244","82"
"4","ref1","1701","1836","83"
"10","ref5","6309","6682","83"
"6","ref2","3426","4009","93"
"2","ref2","3819","3841","88"
"4","ref4","7874","8851","82"
"3","ref1","712","789","94"
"1","ref5","4534","4637","84"
"7","ref2","2934","3403","90"
"10","ref1","7722","7795","90"
"11","ref4","9613","9690","94"
"6","ref1","3946","3962","85"
"9","ref1","3594","3626","96"
"6","ref2","3795","4794","82"
"3","ref2","3093","3281","88"
"2","ref2","3911","4362","84"
"12","ref4","6383","6472","95"
"8","ref1","4898","4981","99"
"10","ref4","7384","7527","89"
"3","ref4","8717","9402","86"
"8","ref1","1536","1551","99"
"1","ref3","1832","1875","82"
"4","ref2","2200","2691","88"
"2","ref5","6872","7871","98"
"2","ref2","2281","3280","82"
"5","ref2","2646","2751","87"
"4","ref1","2650","2917","97"
"10","ref3","1835","1862","85"
"5","ref3","1752","1866","85"
"7","ref4","7724","7860","97"
"4","ref1","5896","6005","82"
"4","ref1","876","941","95"
"9","ref1","2998","3022","93"
"8","ref4","8435","8494","84"
"11","ref2","3583","3822","89"
"5","ref4","6963","7517","88"
"10","ref2","2433","3158","99"
"12","ref5","6860","7618","83"
"1","ref1","1972","2024","91"
"8","ref5","6299","6488","100"
"8","ref4","6882","7059","92"
"5","ref3","1838","2052","94"
"6","ref4","9940","10224","97"
"12","ref5","7230","8085","99"
"3","ref2","2715","3714","91"
"3","ref4","8107","8386","88"
"7","ref2","3755","3986","100"
"8","ref1","3018","3045","94"
"2","ref1","86","412","93"
"5","ref4","6919","7087","92"
"1","ref4","6543","6987","87"
"11","ref3","1961","2009","82"
"6","ref1","946","1302","95"
"3","ref4","9191","9447","87"
"5","ref1","2522","2740","97"
"4","ref4","9283","9595","88"
"2","ref1","4771","5169","100"
"8","ref4","9079","9164","89"
"4","ref2","2936","3328","93"
"8","ref3","1898","1932","94"
"6","ref5","8598","8634","98"
"9","ref5","7915","8679","91"
"7","ref4","6568","6609","80"
"12","ref4","6011","6110","93"
"8","ref5","7056","7718","82"
"9","ref1","5325","5520","82"
"8","ref4","7782","8133","92"
"6","ref4","8876","8924","90"
"7","ref5","8011","8176","83"
"2","ref3","1587","1605","84"
"4","ref4","7629","7768","95"
"9","ref5","8636","8795","96"
"6","ref3","1558","1603","98"
"8","ref1","4009","4359","99"
"10","ref1","2508","2590","92"
"4","ref1","2804","3295","89"
"11","ref2","2639","2721","80"
"10","ref3","1919","2103","83"
"12","ref4","6478","6642","99"
"1","ref4","9109","9116","82"
"10","ref3","1704","1806","98"
"9","ref1","1356","1446","85"
"6","ref4","8535","8610","99"
"10","ref4","8700","8852","99"
"3","ref2","3356","3644","95"
"9","ref3","1729","1857","83"
"9","ref2","3346","4345","96"
"4","ref3","1812","1915","80"
"8","ref5","4226","5225","95"
"4","ref1","7983","8127","86"
"4","ref5","8149","8369","98"
"4","ref1","3016","3631","91"
"1","ref5","5377","6376","93"
"8","ref2","2067","2271","84"
"9","ref5","7578","8225","88"
"4","ref1","1628","1656","83"
"11","ref1","5319","5397","95"
"12","ref1","7509","7543","95"
"3","ref2","2515","3514","85"
"11","ref4","8379","8497","100"
"8","ref1","1762","1937","84"
"1","ref2","3168","4167","88"
"1","ref1","2221","2436","92"
"10","ref4","7366","7560","89"
"4","ref2","2297","2566","84"
"1","ref5","6749","6947","82"
"4","ref2","2145","2220","81"
"7","ref3","1508","1644","83"
"3","ref2","2605","2863","86"
"12","ref3","1799","1859","99"
"11","ref5","7315","7479","81"
"2","ref5","5843","6829","100"
"12","ref4","6509","6551","93"
"5","ref2","3795","4150","87"
"4","ref1","980","1417","90"
"9","ref1","1301","1465","81"
