"channel","reference","start","end","identity"
"2","ref2","2262","2332","89"
"10","ref1","2121","2326","89"
"4","ref4","8698","8780","100"
"8","ref1","5925","5991","83"
"10","ref5","7408","7736","92"
"9","ref3","1735","1913","90"
"1","ref4","6894","6923","98"
"1","ref1","5752","5779","88"
"6","ref1","6354","6410","84"
"9","ref3","1620","1768","97"
"10","ref4","9087","9186","94"
"3","ref3","1654","1689","80"
"11","ref1","297","355","94"
"11","ref5","4032","4340","82"
"7","ref2","3795","4157","81"
"11","ref4","6833","7001","94"
"4","ref4","7292","7605","81"
"1","ref2","3575","4574","88"
"7","ref3","1711","1862","80"
"1","ref1","12","60","98"
"6","ref3","1747","1844","82"
"1","ref1","3391","3434","91"
"7","ref1","6005","6535","80"
"3","ref4","6605","7250","97"
"11","ref2","3388","3413","86"
"3","ref1","5035","5060","83"
"4","ref1","4059","4079","86"
"11","ref2","3991","4247","80"
"5","ref4","7207","7512","93"
"9","ref2","2728","3248","88"
"3","ref1","2639","2740","96"
"4","ref4","7050","7325","99"
"5","ref2","2611","2841","92"
"3","ref2","2859","3131","95"
"12","ref1","7465","7498","83"
"12","ref3","1968","1984","85"
"6","ref5","6768","6929","90"
"3","ref2","3943","4942","95"
"11","ref4","8972","9094","87"
"12","ref2","2704","2772","93"
"1","ref3","1515","1531","80"
"10","ref2","3627","3664","85"
"4","ref3","1647","1731","80"
"9","ref5","7889","8070","95"
"7","ref1","671","692","82"
"10","ref4","8460","8829","89"
"6","ref2","2267","3266","94"
"12","ref1","2031","2067","95"
"6","ref1","261","377","86"
"1","ref2","2415","2965","94"
"9","ref2","3466","3684","97"
"2","ref2","3184","3419","84"
"1","ref4","9080","9246","89"
"5","ref2","3139","4138","92"
"3","ref1","1642","1758","100"
"8","ref4","7897","8068","91"
"11","ref2","2005","2994","92"
"12","ref4","7063","7309","89"
"6","ref4","7788","7966","86"
"3","ref1","4817","4917","84"
"4","ref3","1702","1720","85"
"2","ref1","2308","2350","100"
"6","ref1","2756","2972","92"
"12","ref1","6974","7043","94"
"9","ref5","5376","6375","83"
"11","ref1","1479","1694","98"
"3","ref1","1171","1701","83"
"4","ref1","2537","2762","95"
"2","ref4","7717","8131","94"
"3","ref4","9615","9867","90"
"7","ref5","5145","6144","93"
"4","ref2","3719","4134","100"
"6","ref2","2880","2916","88"
"2","ref4","9304","9373","100"
"6","ref1","3956","4097","93"
"4","ref1","7270","7560","91"
"3","ref1","2177","2242","98"
"12","ref1","778","974","80"
"5","ref4","7484","7589","89"
"5","ref4","8540","8830","97"
"9","ref5","5256","5465","97"
"5","ref1","884","968","97"
"4","ref1","3552","3652","90"
"12","ref2","2920","3067","97"
"10","ref3","1532","1596","82"
"3","ref1","2042","2051","84"
"9","ref3","1884","1896","99"
"5","ref5","5530","5815","88"
"3","ref2","2973","3137","92"
"3","ref1","7506","7788","88"
"6","ref1","4998","5054","92"
"9","ref1","4741","4831","90"
"3","ref2","3079","3992","93"
"2","ref1","3440","3478","96"
"10","ref1","6658","7179","100"
"6","ref5","4248","4654","88"
"3","ref1","2642","2684","87"
"7","ref3","1873","2116","98"
"4","ref3","1726","1783","90"
"12","ref2","3964","4963","88"
"3","ref2","2968","3110","98"
"9","ref1","2914","3250","83"
"11","ref3","1542","1563","86"
"9","ref1","1270","1333","93"
"6","ref3","1566","1762","94"
"7","ref2","3710","4178","87"
"3","ref1","6117","6214","96"
"3","ref2","3189","3216","81"
"2","ref4","9192","10191","87"
"1","ref2","3126","4125","86"
"3","ref3","1596","1615","94"
"11","ref3","1808","1849","88"
"1","ref1","5024","5287","82"
"5","ref1","7767","8129","88"
"5","ref1","6379","6417","93"
"6","ref1","6804","6826","88"
"10","ref4","6542","6573","83"
