"channel","reference","start","end","identity"
"8","ref3","1535","1608","81"
"6","ref4","8158","8397","97"
"4","ref1","3538","3858","88"
"5","ref4","8470","8915","82"
"2","ref3","1719","1817","88"
"9","ref4","8104","8153","100"
"2","ref3","1551","1583","93"
"11","ref1","1180","1233","88"
"6","ref4","9567","9869","97"
"5","ref1","4017","4569","84"
"10","ref1","587","749","85"
"6","ref3","1681","1700","82"
"12","ref1","5681","5846","92"
"12","ref2","3229","3756","83"
"6","ref4","8461","8780","88"
"3","ref5","7081","8080","98"
"9","ref5","7956","8277","90"
"10","ref4","9764","9863","87"
"5","ref1","1317","1489","88"
"9","ref2","2280","2647","88"
"6","ref2","3379","3721","90"
"6","ref1","7256","7593","84"
"1","ref4","7276","7960","86"
"10","ref2","3145","3926","91"
"3","ref2","3825","4009","86"
"5","ref4","8709","8871","91"
"8","ref2","3201","3704","93"
"2","ref1","6847","6877","100"
"3","ref2","3200","3659","85"
"10","ref4","7020","7293","80"
"1","ref4","7370","7586","92"
"10","ref1","3656","3673","84"
"12","ref2","2247","2285","98"
"1","ref5","5909","6295","90"
"4","ref4","6108","6307","99"
"2","ref2","3747","3852","86"
"8","ref2","3067","3276","82"
"2","ref4","9011","9241","84"
"7","ref3","1518","1580","87"
"11","ref3","1918","1971","86"
"1","ref1","661","792","87"
"7","ref2","2786","2903","95"
"9","ref2","2626","2897","81"
"4","ref1","4809","4851","99"
"7","ref1","7234","7258","97"
"6","ref1","6049","6213","95"
"10","ref3","1505","1548","95"
"9","ref4","9078","9355","80"
"4","ref4","6084","6972","93"
"6","ref1","560","599","90"
"8","ref4","8223","8273","89"
"10","ref1","4421","4651","89"
"6","ref5","5593","6174","87"
"7","ref4","9608","9856","80"
"10","ref3","1615","1678","86"
"10","ref4","7396","7517","98"
"7","ref5","6859","7779","91"
"12","ref4","7355","8354","100"
"5","ref4","7390","7450","82"
"5","ref1","7584","7709","83"
"11","ref2","2571","3017","87"
"11","ref3","1646","1682","81"
"12","ref1","1753","1770","98"
"1","ref1","4422","4489","97"
"6","ref3","1622","1663","100"
"12","ref1","1110","1355","83"
"7","ref4","8154","8181","80"
"12","ref1","6564","6589","81"
"7","ref3","1957","1976","99"
"3","ref2","3689","3856","92"
"11","ref3","1870","1930","83"
"5","ref4","7641","7806","84"
"3","ref4","6150","6337","82"
"1","ref2","3602","3756","89"
"1","ref2","2817","2988","90"
"6","ref1","5064","5203","99"
"12","ref3","1732","1796","83"
"11","ref2","2991","3039","96"
"10","ref1","4553","4607","82"
"4","ref1","3618","3633","97"
"2","ref4","7292","7458","80"
"10","ref3","1594","1669","86"
"9","ref2","2402","2861","83"
"6","ref1","7208","7460","97"
"3","ref1","2442","2481","80"
"2","ref2","3652","3791","100"
"12","ref1","6844","7359","80"
"1","ref4","7842","7972","93"
"7","ref3","1930","1946","98"
"4","ref4","7029","7069","85"
"3","ref4","9524","9593","99"
"12","ref4","7044","7516","99"
"3","ref3","1510","1551","80"
"3","ref4","7798","7829","87"
"2","ref1","1932","1997","95"
"5","ref4","9812","10811","84"
"12","ref5","4907","5213","97"
"5","ref5","4963","5962","93"
"3","ref1","5162","5247","97"
"6","ref3","1876","1896","96"
"5","ref5","5246","6245","90"
"5","ref1","3897","4245","88"
"4","ref4","6094","6893","100"
"2","ref3","1909","1960","90"
"6","ref4","8336","8469","96"
"5","ref2","3690","4689","93"
"6","ref5","7296","7472","89"
"10","ref4","6420","6522","87"
"2","ref5","5141","5202","93"
"6","ref2","2889","3096","92"
"3","ref4","6286","6406","93"
"12","ref1","2108","2158","84"
"4","ref1","3323","3785","99"
"10","ref3","1756","1925","86"
"11","ref1","7536","7901","92"
"7","ref1","1268","1326","90"
"11","ref1","1784","2188","93"
"2","ref4","8286","8490","87"
"3","ref4","8120","8274","91"
"12","ref2","3957","4215","98"
"7","ref1","3048","3356","82"
"1","ref1","6094","6277","80"
"3","ref3","1914","1926","98"
"4","ref2","2238","2289","100"
"1","ref4","6378","7377","89"
"8","ref2","3541","4540","83"
"1","ref2","2933","3037","87"
"12","ref1","5066","5227","86"
"12","ref5","5667","5945","86"
"1","ref5","4301","4680","95"
"12","ref4","7108","7870","83"
"11","ref4","9770","9842","87"
"1","ref3","1694","1739","88"
"11","ref3","1831","2011","89"
"3","ref3","1815","1856","89"
"12","ref2","3266","4265","89"
"1","ref1","7104","7127","100"
"5","ref4","7409","7484","91"
"10","ref3","1575","1647","97"
"12","ref1","3321","3428","90"
"9","ref2","2054","2185","90"
"3","ref1","2943","3068","98"
"2","ref4","6448","7036","80"
"7","ref1","5269","5687","85"
"5","ref3","1974","2010","88"
"10","ref2","3374","3617","80"
"12","ref1","559","669","99"
"6","ref3","1941","2111","88"
"10","ref1","1383","1391","97"
"4","ref5","5519","6518","97"
"1","ref4","6986","7734","87"
"7","ref1","4668","4703","94"
"6","ref3","1678","2443","100"
"2","ref3","1774","1821","99"
"8","ref1","6072","6911","81"
"7","ref4","7594","7657","93"
"7","ref3","1850","1862","94"
"6","ref3","1615","1675","86"
"2","ref4","9218","9249","92"
"6","ref5","6164","7163","94"
"9","ref4","7606","7642","98"
"10","ref2","2556","2647","99"
"3","ref1","2937","3028","96"
"10","ref1","7660","7785","80"
"7","ref2","2051","2510","85"
"8","ref1","723","738","80"
"11","ref2","3764","4583","100"
"10","ref3","1865","1975","94"
"6","ref2","2133","2364","94"
"7","ref4","6176","6235","97"
"2","ref2","2603","3236","93"
"2","ref4","6395","6884","88"
"8","ref4","8132","8287","85"
"5","ref1","500","552","98"
"12","ref3","1690","1813","82"
"7","ref2","2779","2999","95"
"3","ref4","6877","7015","99"
"8","ref1","7070","7204","86"
"2","ref2","2889","3647","87"
"11","ref3","1670","1683","100"
"8","ref4","7868","7905","85"
"3","ref3","1628","1653","89"
"2","ref2","2015","2294","92"
"3","ref3","1874","1930","98"
"11","ref1","5611","5690","100"
"5","ref1","6921","6965","83"
"7","ref3","1697","1721","100"
"1","ref1","7748","7860","85"
"9","ref2","2772","3771","98"
