"channel","reference","start","end","identity"
"4","ref3","1534","1589","97"
"9","ref2","3788","4707","87"
"2","ref5","5683","5878","100"
"4","ref4","8409","8465","100"
"5","ref3","1642","1695","81"
"2","ref4","7323","7570","93"
"10","ref1","6624","6728","99"
"6","ref2","3660","4642","91"
"6","ref3","1812","1840","85"
"5","ref5","8520","8819","81"
"11","ref2","3236","3444","97"
"10","ref3","1573","1619","85"
"10","ref5","4139","4566","81"
"5","ref2","2236","2536","88"
"6","ref1","1321","1394","91"
"1","ref4","6234","6269","100"
"9","ref1","4505","4622","82"
"4","ref4","9096","9230","87"
"12","ref2","2627","2817","92"
"11","ref1","3975","4061","91"
"12","ref3","1543","1592","81"
"2","ref5","4431","5015","80"
"9","ref3","1793","1829","93"
"1","ref3","1926","1996","90"
"7","ref1","3359","3391","83"
"6","ref1","5886","6084","89"
"1","ref1","4709","4864","84"
"5","ref5","7589","7928","99"
"7","ref4","9385","9453","81"
"2","ref2","2319","2716","91"
"5","ref3","1732","1874","99"
"10","ref1","5073","5447","95"
"12","ref5","4088","4734","100"
"2","ref2","2745","2859","82"
"9","ref1","2901","2975","92"
"6","ref1","1125","1383","92"
"1","ref4","7564","7681","100"
"1","ref3","1688","1694","95"
"2","ref2","3579","3966","95"
"9","ref2","3420","3500","96"
"9","ref3","1827","1963","84"
"3","ref4","9009","9389","92"
"1","ref2","3365","3614","98"
"4","ref4","6449","6792","99"
"8","ref3","1672","1903","88"
"9","ref4","6004","6420","94"
"6","ref2","3029","3486","98"
"6","ref1","821","1585","99"
"4","ref1","3313","3436","90"
"3","ref4","6475","7474","80"
"4","ref1","1011","1221","95"
"7","ref4","6822","6979","85"
"3","ref4","6974","7231","95"
"8","ref1","6874","6937","81"
"11","ref3","1710","1807","86"
"1","ref1","3835","3883","81"
"7","ref4","9898","9979","93"
"10","ref4","7718","8242","95"
"10","ref4","6094","6373","98"
"7","ref3","1745","1830","82"
"3","ref1","193","243","85"
"1","ref3","1743","1752","84"
"12","ref4","6498","7279","91"
"10","ref3","1534","1559","88"
"10","ref1","4635","4729","88"
"3","ref1","5017","5249","84"
"3","ref3","1880","1903","94"
"2","ref5","7967","8966","80"
"2","ref1","820","851","100"
"12","ref1","5135","5163","83"
"1","ref4","9033","9372","88"
"8","ref1","1242","1421","80"
"1","ref4","8653","8783","90"
"12","ref3","1589","1650","92"
"10","ref3","1750","1792","84"
"8","ref1","7739","7823","91"
"6","ref2","2222","2759","96"
"8","ref2","2493","3160","89"
"8","ref4","9455","10454","84"
"5","ref4","8693","8704","89"
"10","ref2","2231","2307","93"
"5","ref1","7995","8164","85"
"9","ref1","1566","2290","85"
"8","ref1","3911","3957","97"
"7","ref3","1823","1859","93"
"8","ref3","1500","1545","85"
"2","ref2","2385","2607","91"
"7","ref4","9447","9789","83"
"7","ref4","7250","7412","84"
"11","ref3","1568","1805","88"
"6","ref4","6650","7181","95"
"4","ref4","8596","8742","89"
"10","ref1","1492","1895","87"
"12","ref4","6123","6322","80"
"12","ref4","8750","8809","94"
"10","ref5","6565","7564","86"
"3","ref4","6113","6272","86"
"3","ref5","7318","7329","90"
"4","ref1","1676","1861","91"
"2","ref2","3191","4190","81"
"6","ref2","2412","2604","91"
"8","ref3","1866","1888","91"
"1","ref4","7366","8365","87"
"12","ref4","6707","6843","86"
"3","ref4","9181","9229","92"
"8","ref2","3111","4110","90"
"7","ref2","3301","3796","83"
"1","ref4","9122","9224","96"
"12","ref1","747","821","81"
"4","ref4","8412","8592","95"
"11","ref5","7449","8119","87"
"6","ref1","4575","4704","89"
"2","ref1","7057","7199","96"
"5","ref4","6766","7765","95"
"4","ref2","3547","3641","89"
"3","ref1","5798","5825","85"
"11","ref4","6298","6640","81"
"7","ref4","9288","9429","93"
"2","ref2","2491","3034","95"
"1","ref4","7028","7267","97"
"9","ref2","3895","4686","98"
"11","ref4","8547","8800","90"
"12","ref3","1769","1901","89"
"2","ref3","1882","1906","100"
"6","ref1","4239","4328","95"
"7","ref2","3598","3919","87"
"9","ref2","3971","4970","91"
"5","ref5","5812","6279","83"
"9","ref1","7287","7309","97"
"12","ref2","2228","2269","94"
"2","ref2","3260","3661","88"
"3","ref3","1657","1848","97"
"1","ref1","715","753","95"
"11","ref4","9408","9504","94"
"4","ref2","3133","4132","98"
"5","ref1","1699","2109","92"
"7","ref4","9071","9585","97"
"11","ref4","7449","7763","92"
"2","ref1","2567","2848","87"
"11","ref4","8616","8753","81"
"5","ref4","8063","9062","84"
"11","ref5","7813","8812","90"
"5","ref3","1770","1782","86"
"12","ref4","9428","9603","98"
"5","ref4","7538","7977","84"
"12","ref4","9317","9374","92"
"7","ref3","1724","1752","82"
"6","ref2","2200","2671","88"
"3","ref2","2890","3562","90"
"9","ref4","9400","9513","82"
"2","ref3","1946","2019","86"
"4","ref4","9101","9120","98"
"9","ref1","6176","6265","82"
"2","ref2","2438","2775","84"
