"channel","reference","start","end","identity"
"5","ref5","5815","5952","94"
"11","ref2","3095","3385","90"
"7","ref1","4588","5498","84"
"4","ref2","3955","4441","85"
"3","ref4","8218","8467","90"
"12","ref2","2673","3672","87"
"7","ref3","1739","1800","91"
"11","ref3","1833","1876","98"
"4","ref5","5170","5740","86"
"9","ref4","7586","7912","86"
"2","ref1","6912","6954","83"
"6","ref1","3584","3654","82"
"3","ref2","2101","2499","82"
"11","ref1","1640","1954","99"
"8","ref1","7120","7353","85"
"4","ref1","6313","6616","85"
"7","ref3","1948","1977","97"
"11","ref2","3465","4464","85"
"2","ref4","9859","10034","85"
"4","ref4","8932","9056","96"
"4","ref2","3822","4172","98"
"5","ref4","7234","8233","99"
"11","ref4","6265","6426","100"
"5","ref2","3261","3392","80"
"10","ref4","8319","8713","99"
"5","ref1","3981","4034","86"
"1","ref1","6910","7099","96"
"4","ref2","2235","2463","100"
"11","ref1","5421","5478","86"
"2","ref4","9392","9717","86"
"8","ref2","2161","3160","88"
"10","ref3","1634","1647","84"
"7","ref1","5311","5471","91"
"6","ref1","6876","7211","85"
"5","ref3","1667","1794","86"
"3","ref1","4920","4985","86"
"6","ref5","8241","8690","81"
"2","ref2","2342","2611","99"
"4","ref2","2942","3110","91"
"11","ref3","1735","1789","85"
"8","ref1","3676","3716","82"
"5","ref4","8501","8873","83"
"7","ref4","7027","7245","82"
"8","ref5","6683","7465","86"
"6","ref4","9780","10214","83"
"6","ref3","1796","1916","81"
"9","ref1","4159","4239","90"
"3","ref4","9988","10335","87"
"6","ref1","7827","7949","88"
"2","ref1","3320","3386","97"
"1","ref5","8739","9061","86"
"1","ref3","1962","2107","100"
"4","ref1","7373","7553","97"
"4","ref1","879","910","82"
"8","ref1","3789","3926","96"
"4","ref3","1613","1646","100"
"12","ref5","8261","9017","88"
"4","ref5","5955","6556","94"
"7","ref3","1621","1640","98"
"12","ref1","6420","6567","91"
"4","ref5","7800","8799","89"
"12","ref5","8146","8727","94"
"12","ref1","3682","3920","93"
"10","ref2","3883","4282","98"
"4","ref4","7587","8197","89"
"10","ref3","1814","1885","88"
"3","ref5","5054","6053","82"
"8","ref2","2682","3681","95"
"7","ref2","2307","2532","94"
"8","ref2","3988","4167","88"
"11","ref3","1569","1582","85"
"10","ref1","3580","3613","87"
"1","ref2","2567","3566","88"
"3","ref5","5299","5657","99"
"6","ref5","6995","7368","88"
"9","ref4","8742","9505","83"
"12","ref4","8234","8866","99"
"5","ref4","7523","7760","92"
"9","ref1","7795","7856","89"
"12","ref4","9187","9251","80"
"6","ref4","8028","8070","97"
"9","ref1","1847","1876","92"
"2","ref2","2726","2905","82"
"2","ref1","1636","1738","89"
"10","ref1","995","1274","100"
"12","ref1","3941","4242","86"
"8","ref1","821","922","98"
"9","ref4","9315","9523","93"
"5","ref2","2560","3034","90"
"8","ref3","1993","2028","81"
"12","ref4","6057","6335","86"
"4","ref4","6362","6469","83"
"12","ref3","1503","1586","87"
"8","ref1","1746","1767","90"
"3","ref4","6854","6952","83"
"7","ref3","1695","2031","100"
"11","ref4","9586","9684","81"
"1","ref5","8965","9964","80"
"11","ref1","3212","3236","97"
"3","ref3","1725","1743","84"
"2","ref4","6605","7020","91"
"4","ref1","2013","2111","88"
"8","ref1","6270","6298","99"
"9","ref2","2508","2686","100"
"8","ref3","1539","1552","100"
"12","ref4","8633","8819","98"
"4","ref1","2661","2705","83"
"4","ref4","6891","6939","87"
"2","ref1","6148","6199","87"
"11","ref1","4862","5036","91"
"1","ref4","9016","9058","87"
"4","ref2","2375","2529","94"
"4","ref1","2624","2793","86"
"11","ref5","4251","4953","82"
"9","ref4","6010","6421","96"
"5","ref1","476","800","98"
"1","ref1","469","508","87"
"4","ref3","1986","2049","81"
