"channel","reference","start","end","identity"
"3","ref3","1637","1699","100"
"10","ref4","7836","8581","88"
"10","ref1","1532","1841","87"
"11","ref5","4350","5295","96"
"1","ref3","1633","1645","88"
"3","ref3","1690","1735","82"
"2","ref4","8054","8462","81"
"11","ref3","1861","1873","98"
"8","ref5","7890","8038","83"
"1","ref1","7466","7575","80"
"6","ref4","6332","6489","83"
"7","ref3","1691","1757","84"
"5","ref1","6806","6873","94"
"8","ref1","588","677","87"
"8","ref3","1793","1850","82"
"3","ref1","5252","5519","80"
"6","ref1","4114","4149","87"
"5","ref2","2720","3510","87"
"4","ref4","7201","7511","81"
"12","ref2","2009","2458","95"
"10","ref2","3426","3524","85"
"4","ref1","5321","5619","94"
"12","ref3","1761","1839","90"
"1","ref2","3017","3130","88"
"7","ref3","1832","1920","80"
"6","ref3","1968","2012","81"
"8","ref5","4948","5619","88"
"5","ref1","5965","6406","100"
"9","ref1","1599","1614","87"
"4","ref4","6991","7118","85"
"10","ref4","7246","7276","88"
"11","ref4","9327","9589","92"
"12","ref4","9787","9811","92"
"6","ref5","4147","4788","87"
"12","ref4","7780","7999","92"
"9","ref2","2774","3117","97"
"7","ref2","3475","3524","80"
"8","ref2","2818","3771","85"
"7","ref2","2398","2474","84"
"2","ref5","5933","6932","99"
"9","ref4","6530","6934","82"
"11","ref3","1964","2230","92"
"4","ref4","8732","8762","82"
"9","ref4","7325","7356","90"
"1","ref4","8583","8596","95"
"4","ref3","1743","1746","92"
"11","ref2","2064","2228","86"
"2","ref3","1823","1824","99"
"9","ref4","6513","6623","92"
"8","ref2","2821","2910","100"
"3","ref3","1795","1833","89"
"5","ref2","2095","2837","80"
"9","ref2","3649","4147","95"
"4","ref4","9372","9445","89"
"9","ref1","1298","1971","88"
"7","ref1","1517","1631","83"
"4","ref5","5087","5448","84"
"8","ref4","8558","9557","89"
"12","ref1","4854","5184","84"
"11","ref2","2104","2379","93"
"4","ref2","3441","3504","82"
"1","ref5","8723","9722","97"
"1","ref2","2363","3028","89"
"6","ref3","1769","1779","94"
"5","ref1","2260","2456","87"
"4","ref1","4509","4573","86"
"5","ref1","5988","6295","97"
"1","ref4","8341","8473","88"
"11","ref1","3337","3404","87"
"9","ref2","3464","4272","90"
"5","ref4","8409","8843","100"
"4","ref1","1554","1662","90"
"4","ref1","2925","2987","92"
"2","ref2","3226","4133","80"
"9","ref5","5417","6416","89"
"5","ref5","6113","6651","80"
"4","ref5","5970","6004","86"
"2","ref4","6159","6251","94"
"1","ref3","1575","1621","94"
"7","ref4","9641","9793","86"
"12","ref2","2178","2349","81"
