"channel","reference","start","end","identity"
"11","ref3","1529","1656","91"
"6","ref5","4967","5026","83"
"11","ref1","2684","2969","99"
"5","ref3","1685","1691","100"
"8","ref3","1585","1612","90"
"9","ref2","2952","3329","96"
"3","ref2","3243","3485","88"
"10","ref3","1615","1647","82"
"10","ref5","4043","5042","80"
"2","ref4","6852","6980","98"
"9","ref2","2146","2240","97"
"1","ref1","53","538","93"
"2","ref3","1929","2052","85"
"6","ref2","2026","2172","97"
"7","ref1","5016","5113","89"
"8","ref5","7290","8289","98"
"8","ref4","8801","8887","80"
"2","ref4","6985","7075","89"
"10","ref4","7750","7896","83"
"11","ref2","2853","2940","90"
"4","ref2","2395","2605","80"
"5","ref4","9583","10303","90"
"5","ref1","7085","7223","93"
"8","ref1","3933","3973","92"
"11","ref1","883","938","89"
"8","ref4","7183","7221","80"
"4","ref5","8978","9702","100"
"8","ref4","9908","10809","99"
"11","ref1","3043","3602","98"
"12","ref4","9282","9364","81"
"12","ref3","1795","1825","82"
"6","ref4","9579","9829","89"
"10","ref3","1890","1923","92"
"5","ref2","3278","3716","100"
"8","ref5","6099","6904","97"
"2","ref4","8768","8889","93"
"2","ref3","1556","1566","93"
"12","ref1","3893","4039","91"
"9","ref4","9841","9909","86"
"2","ref3","1718","1741","86"
"4","ref4","7505","7614","97"
"2","ref3","1759","1947","87"
"7","ref2","3583","3907","90"
"12","ref4","9988","10091","85"
"11","ref4","8277","8476","89"
"2","ref3","1889","1905","95"
"1","ref1","2245","2345","83"
"11","ref5","7601","8600","90"
"11","ref4","9436","9985","86"
"7","ref4","8441","8885","96"
"7","ref2","3732","4091","91"
"10","ref5","4561","4732","89"
"8","ref2","3658","3938","98"
"2","ref5","7039","7182","86"
"4","ref3","1996","2033","82"
"8","ref4","6316","6538","82"
"6","ref2","3430","3561","98"
"10","ref1","6012","6152","84"
"10","ref1","7073","7332","89"
"8","ref1","3816","3841","91"
"6","ref3","1749","1764","89"
"1","ref1","3361","3395","91"
"5","ref1","6321","6861","90"
"12","ref1","3908","4000","83"
"11","ref3","1718","1743","98"
"2","ref5","4058","4655","97"
"5","ref1","1996","2333","85"
"7","ref1","7794","8050","90"
"10","ref4","9768","9884","94"
"6","ref2","3230","3545","84"
"4","ref3","1847","2015","96"
"5","ref2","2371","2815","95"
"2","ref1","6958","7077","85"
"4","ref5","7767","8766","89"
"12","ref4","7839","7914","98"
"8","ref2","2392","3126","99"
"4","ref4","7001","7693","96"
"1","ref3","1694","1708","85"
"3","ref3","1834","1843","99"
"11","ref3","1522","1561","97"
"11","ref1","3047","3185","85"
"9","ref1","1940","2045","88"
"11","ref4","8741","8888","87"
"10","ref3","1644","1652","99"
"2","ref3","1659","1704","90"
"2","ref1","4970","4992","86"
"5","ref4","7072","7479","80"
"4","ref2","3840","4839","80"
"3","ref2","3087","3199","86"
"2","ref5","6743","7219","99"
"10","ref2","3275","3720","92"
"7","ref3","1562","1625","86"
"11","ref1","4217","4229","81"
"4","ref4","8188","8286","93"
"3","ref3","1823","1850","100"
"6","ref3","1682","1789","88"
"5","ref1","3634","3951","90"
