"channel","reference","start","end","identity"
"3","ref4","6502","6740","80"
"8","ref2","2660","3659","100"
"4","ref1","4840","4941","90"
"3","ref2","3630","3667","82"
"8","ref1","4261","4345","91"
"8","ref3","1533","1542","82"
"12","ref4","6187","6485","80"
"1","ref2","2604","2860","100"
"7","ref3","1974","2075","92"
"8","ref2","2745","3426","84"
"1","ref1","5728","5968","86"
"8","ref2","2921","3677","83"
"6","ref5","7802","7911","89"
"7","ref4","6302","6668","93"
"11","ref4","6900","6974","92"
"1","ref3","1550","1558","99"
"6","ref2","3272","3405","88"
"11","ref1","3330","3351","96"
"7","ref4","8465","8528","90"
"2","ref1","6908","6997","87"
"8","ref3","1722","1801","87"
"8","ref3","1617","1979","90"
"3","ref4","6214","6730","100"
"7","ref5","7392","7569","84"
"6","ref3","1888","2025","98"
"10","ref2","2913","3064","83"
"8","ref1","5185","6041","84"
"8","ref4","8995","9232","90"
"7","ref4","9712","9907","95"
"8","ref1","980","1007","88"
"7","ref2","3907","4413","96"
"10","ref4","9144","9450","89"
"6","ref5","8808","9807","82"
"7","ref1","5297","5427","100"
"9","ref4","7903","7959","91"
"12","ref1","1317","1389","87"
"1","ref5","7669","8668","83"
"1","ref3","1862","1929","83"
"5","ref4","8447","8600","82"
"7","ref5","4928","5927","95"
"11","ref4","6898","7023","81"
"2","ref2","3620","3816","82"
"3","ref1","6518","6843","97"
"5","ref3","1626","2161","95"
"6","ref3","1870","1880","87"
"1","ref1","3550","3583","95"
"2","ref3","1578","1640","86"
"7","ref1","136","192","83"
"3","ref4","7805","7947","88"
"7","ref4","8094","8378","84"
"12","ref4","9125","9771","83"
"11","ref4","6470","6516","85"
"5","ref2","2951","3434","89"
"1","ref2","2939","3322","93"
"6","ref4","9374","9534","94"
"12","ref1","4151","4242","95"
"11","ref2","3570","3775","86"
"12","ref5","5634","6590","86"
"5","ref1","1606","1764","92"
"6","ref4","6003","6183","93"
"8","ref4","8428","8499","87"
"11","ref4","7363","7655","82"
"6","ref1","5557","5611","81"
"1","ref3","1647","1691","86"
"2","ref1","699","772","89"
"6","ref1","2988","3003","85"
"12","ref2","2302","3070","94"
"4","ref3","1524","1552","80"
"8","ref2","2067","2247","100"
"10","ref1","4634","5267","97"
"5","ref4","7246","7288","99"
"9","ref1","5089","5438","85"
"12","ref4","9402","9647","82"
"2","ref1","7743","7826","85"
"10","ref1","5327","5932","100"
"10","ref4","9463","9650","85"
"11","ref2","3830","4198","99"
