"channel","reference","start","end","identity"
"12","ref3","1987","2221","90"
"6","ref4","8355","8415","98"
"6","ref4","8436","8906","99"
"7","ref5","6260","6646","90"
"6","ref3","1890","1898","85"
"9","ref1","806","832","86"
"3","ref2","3741","4740","91"
"2","ref3","1670","1771","92"
"2","ref3","1696","1726","86"
"1","ref1","655","1074","93"
"2","ref2","3937","4087","95"
"3","ref2","3511","4029","96"
"3","ref2","2643","2771","89"
"8","ref4","6223","6373","93"
"10","ref2","2251","2765","89"
"6","ref2","3778","3875","94"
"9","ref3","1856","1982","90"
"10","ref5","4453","5452","94"
"6","ref2","3584","3611","100"
"4","ref4","9331","9463","89"
"2","ref1","6610","6625","86"
"2","ref1","453","502","95"
"9","ref1","5839","5861","98"
"6","ref2","2569","2836","98"
"3","ref5","8526","9271","87"
"6","ref5","4268","5010","85"
"7","ref4","7896","8285","91"
"6","ref4","8274","8324","82"
"12","ref5","4981","5980","93"
"6","ref1","6397","6496","93"
"7","ref4","6262","6436","91"
"10","ref1","1658","1766","98"
"1","ref4","6390","6496","92"
"11","ref4","7255","7452","97"
"10","ref4","9967","10249","97"
"12","ref4","6130","6155","91"
"8","ref4","9161","9218","83"
"12","ref1","7027","7131","100"
"10","ref1","4461","4500","98"
"1","ref4","9289","9542","98"
"11","ref1","1836","2088","90"
"10","ref3","1647","1726","84"
"7","ref2","3720","3847","93"
"12","ref5","8128","8432","91"
"7","ref3","1851","1906","80"
"9","ref1","7417","7566","89"
"11","ref4","8667","9550","88"
"7","ref3","1859","1880","97"
"6","ref3","1733","1955","96"
"1","ref2","2229","2628","100"
"6","ref4","7228","7285","80"
"8","ref4","8303","8748","92"
"5","ref1","2836","2963","94"
"4","ref5","6848","7737","97"
"11","ref3","1847","1878","97"
"6","ref4","9046","9177","93"
"5","ref1","4469","4578","87"
"7","ref2","3427","3582","99"
"6","ref4","9936","10002","87"
"5","ref3","1549","1919","88"
"12","ref2","3757","3856","88"
"2","ref1","3357","3393","94"
"10","ref1","579","688","85"
"9","ref4","9831","9976","83"
"8","ref1","1050","1154","83"
"4","ref3","1988","2025","82"
"8","ref3","1819","1857","85"
"12","ref1","1398","1478","89"
"7","ref2","2134","2202","91"
"10","ref4","6865","7092","95"
"1","ref2","3302","3333","88"
"6","ref1","3961","3993","86"
"12","ref3","1864","1906","90"
"3","ref2","2148","3031","97"
"4","ref1","7419","7524","82"
"5","ref4","7555","7601","88"
"12","ref1","1086","1560","92"
"2","ref2","2478","2713","88"
"12","ref3","1852","2063","100"
"1","ref1","2872","2917","95"
"4","ref4","8942","9139","95"
"5","ref1","762","882","81"
"3","ref2","3177","3381","86"
"12","ref4","9020","9110","89"
"4","ref1","1204","1899","85"
"7","ref5","8195","8813","82"
"1","ref2","3379","3564","88"
"7","ref2","3692","4691","82"
"4","ref1","3817","3956","87"
"9","ref4","9673","9889","91"
"6","ref1","5571","5806","86"
"2","ref3","1703","1760","94"
"10","ref4","9350","10240","89"
"5","ref2","3829","4187","94"
"7","ref4","8242","8440","90"
"3","ref3","1534","1706","80"
"1","ref2","2327","2719","80"
"9","ref2","2521","2576","87"
"11","ref3","1865","1950","84"
"4","ref3","1876","1897","100"
"8","ref2","2371","2424","98"
"2","ref3","1907","2027","85"
"1","ref3","1568","1626","89"
"5","ref1","1102","1299","84"
"6","ref2","2064","2206","86"
"9","ref4","8522","8536","82"
"8","ref2","2998","3275","92"
"5","ref2","3144","3375","83"
"3","ref2","3145","3539","96"
"2","ref2","2402","3401","100"
"7","ref4","8021","8365","88"
"3","ref4","8448","8563","100"
"9","ref2","2172","3171","91"
"8","ref1","3134","3166","86"
"3","ref2","2827","3202","90"
"4","ref1","4468","4489","87"
"6","ref3","1979","2146","93"
"10","ref3","1996","2056","90"
"5","ref3","1740","1749","81"
"9","ref3","1849","2089","82"
