"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13668","14130","0.9404255319148936"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12852","13336","0.9218436873747495"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16953","0.9149377593360996"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9357","0.9578059071729957"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","919","0.8433734939759037"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11661","12145","0.9230769230769231"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10489","10944","0.9166666666666666"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","873","1349","0.9077868852459017"
"1","KM519951|Boende-Lokolia|DRC|2014","16897","17078","0.9139784946236559"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12133","0.926"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5354","0.936734693877551"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10489","10967","0.891566265060241"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","929","0.9497991967871486"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7786","0.8964059196617337"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7785","0.906183368869936"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9775","0.8320610687022901"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2516","2997","0.9470468431771895"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9284","9787","0.8333333333333334"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5354","0.8797595190380761"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14089","14566","0.9256198347107438"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9787","0.9152542372881356"
"1","KC242798|1Ikot|Gabon|1996","911","1343","0.8769574944071589"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.9298597194388778"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.9298969072164949"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14137","0.8950617283950617"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4876","5355","0.9065040650406504"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13670","14156","0.9244532803180915"
"3","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4586","0.896551724137931"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16490","16970","0.9247967479674797"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1687","2163","0.8707070707070707"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11256","11726","0.8948453608247423"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16229","16946","0.9164420485175202"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","857","1343","0.8274509803921568"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3035","3370","0.8775510204081632"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5280","5779","0.9490196078431372"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5366","0.9446640316205533"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4566","0.9083665338645418"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8528","8993","0.8919491525423728"
"3","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7323","7784","0.9004237288135594"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","13671","14143","0.8747474747474747"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","7328","7786","0.8694736842105263"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","1710","2161","0.8786610878661087"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","444","929","0.9350912778904665"
"2","KC242793|1Eko|Gabon|1996","8524","8993","0.8981288981288982"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","13680","14155","0.950207468879668"
"1","KM519951|Boende-Lokolia|DRC|2014","7321","7787","0.8802521008403361"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11654","12134","0.9168316831683169"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16971","0.9336016096579477"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","18447","18921","0.9227557411273486"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4878","5355","0.9034907597535934"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4572","0.9365079365079365"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10501","10968","0.9242105263157895"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7757","0.9099099099099099"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4566","0.9402390438247012"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10498","10967","0.9454926624737946"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10503","10967","0.9287211740041929"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2549","0.8937875751503006"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3694","4158","0.9135021097046413"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2580","0.9577735124760077"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7770","0.8205128205128205"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16960","0.9047619047619048"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","17714","18177","0.9388185654008439"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9280","9787","0.928709055876686"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7786","0.9326315789473684"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9283","9787","0.9361702127659575"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10499","10967","0.9298969072164949"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","440","920","0.8975903614457831"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16502","16971","0.9410526315789474"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7334","7798","0.9221052631578948"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1252","1753","0.8684719535783365"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4588","0.9330783938814532"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10550","10967","0.9411764705882353"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16100","16566","0.9135021097046413"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1345","0.9186507936507936"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5290","5779","0.9029126213592233"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10489","10967","0.9222903885480572"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1689","2163","0.9254658385093167"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5046","5366","0.9176829268292683"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9764","0.9206349206349206"
"3","KR063672|Kikwit-807223|DRC|1995-04-01","8902","9367","0.8858921161825726"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9776","0.9288461538461539"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","873","1349","0.9337474120082816"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4095","4583","0.8389662027833003"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14156","0.9353535353535354"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1349","0.9078156312625251"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3289","3778","0.8468992248062015"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5261","0.8853658536585366"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","465","1349","0.9243604004449388"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14156","0.9076620825147348"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12130","0.9018036072144289"
