"channel","reference","start","end","identity"
"3","ref2","3135","3738","89"
"5","ref3","1811","1902","87"
"8","ref1","4477","4866","80"
"6","ref4","9412","10006","98"
"8","ref2","3631","3956","83"
"5","ref1","7","122","91"
"12","ref3","1900","2016","93"
"6","ref4","7563","7941","96"
"6","ref4","6875","7601","93"
"3","ref2","3868","4338","81"
"6","ref3","1525","1542","84"
"5","ref1","7197","7392","100"
"8","ref2","3899","4169","100"
"9","ref2","2258","3257","96"
"4","ref3","1877","2131","94"
"4","ref1","2513","2578","82"
"9","ref2","3850","4237","83"
"12","ref2","3675","3746","81"
"3","ref1","6789","7320","91"
"10","ref1","1384","1422","81"
"2","ref4","6313","6480","86"
"3","ref4","6552","6766","84"
"4","ref1","460","680","91"
"5","ref4","6907","7102","94"
"10","ref4","8659","8955","100"
"5","ref5","6218","6464","87"
"3","ref4","9276","9641","85"
"11","ref5","6662","7503","89"
"10","ref1","5095","5195","83"
"6","ref5","5502","5780","83"
"9","ref2","2252","2291","95"
"1","ref1","3625","3658","97"
"7","ref4","8981","9352","83"
"6","ref4","8712","9453","95"
"5","ref2","2664","3663","90"
"1","ref2","2172","2377","94"
"12","ref4","9189","9292","97"
"12","ref2","3718","4152","93"
"12","ref2","2117","2290","96"
"2","ref5","6175","6319","96"
"4","ref1","6272","6492","98"
"6","ref2","3364","4084","82"
"12","ref1","3398","3619","84"
"8","ref4","9943","9972","94"
"2","ref4","7707","8096","92"
"12","ref1","5612","5701","81"
"1","ref3","1957","2065","86"
"5","ref5","8936","9935","92"
"11","ref3","1700","1750","83"
"12","ref3","1582","1617","83"
"8","ref4","8908","9788","87"
"10","ref2","2688","3043","96"
"1","ref4","6849","7618","94"
"3","ref3","1753","1886","94"
"12","ref2","3327","4326","81"
"2","ref4","6922","7084","100"
"10","ref3","1571","1890","85"
"5","ref5","5139","5462","83"
"11","ref3","1944","1974","93"
"2","ref2","2705","3704","100"
"11","ref2","2161","2229","100"
"1","ref4","9991","10012","98"
"4","ref3","1682","1699","89"
"12","ref1","5317","5709","86"
"6","ref4","8471","8778","95"
"6","ref2","3913","4269","100"
"3","ref4","7501","7626","96"
"5","ref4","6071","6423","96"
"11","ref1","680","736","81"
"12","ref5","4107","4202","80"
"1","ref1","7679","7829","95"
"3","ref3","1917","2031","91"
"8","ref1","3481","3563","88"
"12","ref1","1092","1164","90"
"7","ref1","1689","1996","91"
"10","ref4","8492","8614","86"
"4","ref3","1537","1651","85"
"12","ref1","6202","6527","99"
"3","ref1","5086","5195","84"
"9","ref1","7840","7850","86"
"11","ref4","6645","7084","96"
"9","ref1","5769","5921","95"
"2","ref4","9238","10047","88"
"2","ref4","7858","8380","86"
"6","ref4","6324","6422","80"
"9","ref3","1736","1997","89"
"9","ref3","1814","1903","93"
"5","ref4","9646","9681","100"
"3","ref1","6384","6608","89"
"11","ref4","8242","8318","92"
"2","ref4","8935","9213","97"
"11","ref4","8810","8984","81"
"9","ref1","797","823","84"
"7","ref1","6831","6990","93"
"4","ref4","9676","10044","86"
"3","ref3","1961","1982","87"
"2","ref5","7373","7563","91"
"2","ref1","7423","7854","95"
"10","ref4","7183","7909","91"
"1","ref4","6515","7333","86"
"9","ref5","7286","8285","88"
"1","ref3","1806","1856","92"
"7","ref2","3643","3711","96"
"2","ref1","870","1187","85"
"9","ref4","8978","9427","86"
"12","ref2","3485","3673","83"
"12","ref5","8392","8928","90"
"11","ref1","753","975","89"
"4","ref3","1932","1995","81"
"4","ref4","7114","7282","97"
"3","ref2","3722","3829","86"
"8","ref1","2404","2563","91"
"9","ref3","1731","1759","91"
"11","ref1","4355","4515","94"
"1","ref3","1836","1905","97"
"1","ref1","1901","1913","93"
"12","ref1","3125","3168","85"
"6","ref4","9183","9282","93"
"9","ref1","748","924","96"
"12","ref3","1656","1778","98"
"2","ref4","9707","9945","96"
"10","ref1","4178","4208","84"
"2","ref3","1773","1867","93"
"2","ref1","7286","7946","81"
"1","ref2","2842","3841","93"
"5","ref2","3911","3938","100"
"8","ref2","3564","3683","89"
"10","ref1","4977","5008","91"
"2","ref4","8640","8767","86"
"5","ref3","1958","1967","89"
"12","ref2","2055","2206","80"
"8","ref4","8579","8771","86"
"4","ref1","5672","5802","98"
"12","ref5","4670","5084","83"
"5","ref1","490","678","97"
"3","ref1","1471","1552","81"
"8","ref1","963","1068","93"
"12","ref4","9934","10065","82"
"4","ref4","8419","8503","85"
"8","ref1","5266","5735","83"
"10","ref2","3602","3888","88"
"12","ref4","7280","7996","90"
"12","ref3","1836","2004","86"
"5","ref1","7674","7878","95"
"11","ref3","1760","1858","85"
"5","ref4","9428","9852","89"
"2","ref1","830","990","96"
"7","ref1","198","239","96"
"2","ref5","6685","6967","87"
"2","ref1","7438","8058","94"
"1","ref3","1628","1663","91"
"7","ref1","7527","7565","93"
"12","ref1","3998","4090","94"
"3","ref4","8272","8360","92"
"4","ref3","1970","2024","86"
"12","ref4","7654","7985","87"
"11","ref2","3205","3750","91"
"6","ref4","8990","9266","91"
"7","ref1","2746","2868","86"
"6","ref1","5729","6044","88"
"5","ref1","2088","2176","88"
"11","ref5","4027","4208","96"
"4","ref1","1495","1529","81"
"2","ref2","2918","3320","82"
"10","ref3","1508","1573","86"
"1","ref2","3358","3463","84"
"12","ref5","6747","6931","94"
"7","ref5","6934","7710","100"
"12","ref2","2739","2923","83"
"9","ref1","2403","2527","98"
"9","ref4","9643","9729","89"
"3","ref3","1777","1812","96"
"3","ref1","3176","3213","91"
"9","ref2","3096","3301","92"
"8","ref4","7925","8045","80"
"5","ref1","6228","6261","89"
"10","ref1","7137","7264","82"
"6","ref5","4717","5034","80"
"2","ref1","5043","5166","83"
"11","ref1","340","479","97"
"6","ref1","7516","8113","87"
"9","ref3","1934","1971","89"
"6","ref2","3854","4162","96"
"10","ref2","2087","2255","84"
"11","ref2","3930","4147","84"
"5","ref1","6113","6250","89"
"6","ref1","1417","1511","93"
"11","ref3","1925","1983","94"
"10","ref4","6656","6832","81"
"8","ref2","2810","3132","90"
"12","ref1","6820","6900","80"
"3","ref1","6552","6652","96"
"12","ref1","1430","1459","87"
"10","ref2","3111","3410","84"
"1","ref4","9956","10343","100"
"12","ref2","3804","4086","82"
"8","ref2","3566","3869","86"
"9","ref2","3596","3743","85"
"12","ref3","1579","1729","95"
"1","ref1","7342","7481","87"
"5","ref3","1531","2008","84"
"2","ref3","1851","1867","89"
"4","ref2","3882","4881","85"
"11","ref4","8271","8643","87"
"9","ref1","6241","6356","95"
"11","ref3","1957","1996","92"
"12","ref3","1981","2024","81"
"3","ref1","1132","1202","86"
"4","ref2","2939","3539","87"
"1","ref3","1998","2092","96"
"12","ref2","2521","3291","86"
"8","ref2","3453","3491","84"
"3","ref3","1657","1716","91"
"2","ref3","1593","1633","86"
"9","ref1","6000","6233","89"
"12","ref1","1371","1589","92"
"3","ref2","2623","2728","85"
"9","ref2","3085","3752","87"
