"channel","reference","start","end","identity"
"6","ref4","9145","10144","90"
"5","ref4","8089","8467","85"
"12","ref2","3047","3742","83"
"5","ref3","1961","2744","99"
"6","ref4","8280","9279","81"
"2","ref2","2028","2075","97"
"9","ref4","7577","7632","96"
"9","ref3","1922","1940","91"
"4","ref1","2222","2251","96"
"10","ref1","3174","3235","97"
"1","ref2","3272","3680","95"
"6","ref2","2954","3211","92"
"1","ref3","1868","1931","86"
"10","ref3","1917","1943","100"
"7","ref1","7601","7608","86"
"8","ref1","6991","7001","96"
"2","ref1","6279","6366","94"
"5","ref1","588","791","80"
"2","ref2","2862","3283","80"
"8","ref3","1684","1703","80"
"8","ref4","9810","10256","94"
"5","ref4","8056","8131","84"
"5","ref4","6645","7644","80"
"7","ref1","7083","7110","93"
"11","ref1","4423","4450","97"
"2","ref1","5970","6059","100"
"5","ref1","3989","4038","86"
"9","ref1","1377","1662","82"
"12","ref4","7388","7469","96"
"2","ref4","7147","7421","99"
"11","ref3","1561","1602","93"
"7","ref4","8115","8463","96"
"7","ref2","3300","4299","100"
"11","ref4","9602","9697","81"
"10","ref2","3477","3651","82"
"7","ref3","1572","1613","82"
"11","ref4","8769","8987","84"
"1","ref4","8721","8809","96"
"9","ref1","1037","1325","99"
"7","ref1","6871","6989","97"
"7","ref4","6833","7107","83"
"8","ref3","1871","2030","99"
"7","ref5","4047","5046","90"
"4","ref1","4315","4392","87"
"9","ref3","1967","2003","94"
"12","ref4","6643","6797","88"
"3","ref4","6168","6198","92"
"7","ref4","6846","6937","93"
"7","ref1","2967","3285","85"
"7","ref3","1504","1564","87"
"12","ref1","3314","3426","97"
"5","ref1","5610","5631","99"
"9","ref2","3499","3768","99"
"8","ref1","1717","1780","84"
"2","ref1","7799","7855","97"
"7","ref2","3561","3960","96"
"12","ref2","2088","2139","100"
"2","ref4","8200","8670","81"
"4","ref3","1773","1789","86"
"3","ref4","6033","7032","99"
"9","ref1","3888","3970","95"
"6","ref4","6199","6234","88"
"6","ref2","2696","2782","85"
