"channel","reference","start","end","identity"
"1","ref4","7010","7040","82"
"9","ref4","9892","10210","97"
"7","ref3","1636","1965","80"
"10","ref2","3667","3861","83"
"9","ref4","6731","6909","85"
"5","ref1","6043","6155","91"
"11","ref4","6743","7301","94"
"7","ref2","2244","2635","86"
"7","ref1","3193","3251","81"
"9","ref5","4922","5921","82"
"6","ref4","7426","8126","95"
"1","ref3","1701","1741","89"
"2","ref4","9407","9503","100"
"2","ref3","1848","2336","90"
"6","ref4","8498","8552","100"
"10","ref1","7244","7280","89"
"7","ref3","1643","1724","88"
"12","ref1","5904","5913","86"
"8","ref1","1789","1889","97"
"2","ref2","3638","4046","84"
"2","ref1","4566","4947","85"
"9","ref3","1761","1798","94"
"11","ref4","9114","9698","98"
"11","ref2","2523","2720","99"
"1","ref4","7528","7603","84"
"5","ref3","1740","1803","90"
"6","ref3","1899","1967","99"
"6","ref4","6829","6899","98"
"3","ref5","4105","4353","84"
"9","ref4","8761","9760","85"
"12","ref4","9681","10578","86"
"6","ref1","7246","7277","99"
"8","ref1","1429","2428","88"
"10","ref4","9904","9994","89"
"10","ref4","6417","6443","84"
"10","ref1","960","1053","85"
"6","ref3","1921","1973","94"
"3","ref3","1753","1788","96"
"12","ref1","7337","7806","83"
"2","ref2","2586","2779","82"
"6","ref2","3920","4382","82"
"9","ref1","482","602","95"
"3","ref1","6743","6770","84"
"5","ref4","8967","9479","96"
"7","ref3","1999","2049","94"
"7","ref4","8652","8959","84"
"3","ref4","8693","8863","86"
"9","ref1","7458","7524","92"
"4","ref1","193","240","93"
"11","ref2","2515","3223","80"
"2","ref3","1926","1965","88"
"11","ref3","1551","1567","96"
"8","ref1","1457","1757","87"
"5","ref4","9123","9337","88"
"8","ref4","7814","8110","98"
"1","ref4","6803","7084","88"
"11","ref2","2518","2644","82"
"4","ref2","3641","3977","100"
"10","ref5","6660","7605","94"
"8","ref4","7059","7343","85"
"6","ref4","8534","9013","82"
"6","ref3","1681","1806","90"
"3","ref4","6658","7366","84"
"6","ref5","7803","8008","86"
"6","ref2","2765","2827","80"
"12","ref4","8819","9196","97"
"6","ref2","3767","3854","89"
"4","ref3","1961","2121","82"
"5","ref4","9257","9507","83"
"5","ref2","2624","3117","85"
"2","ref5","8590","8888","83"
"3","ref4","7645","8161","98"
"6","ref1","2974","3025","90"
"2","ref4","8936","9073","100"
"8","ref1","7629","8046","87"
"6","ref1","4688","4983","99"
"8","ref2","3817","4014","94"
"2","ref2","2222","2666","84"
"7","ref4","9382","9492","94"
"2","ref4","8931","9930","95"
"6","ref4","7439","7619","93"
"12","ref4","7453","7593","89"
"6","ref1","1753","1893","99"
"9","ref5","4446","4639","90"
"9","ref2","3102","3258","83"
"7","ref1","7640","7661","93"
"3","ref4","8740","9475","100"
"9","ref3","1837","1905","97"
"2","ref4","6611","7303","82"
"10","ref3","1591","1775","100"
"8","ref1","6996","7045","98"
"6","ref5","8985","9984","97"
"6","ref2","3385","3837","97"
"7","ref4","8389","8535","94"
"7","ref1","4881","5230","85"
"8","ref5","5892","6891","94"
"8","ref1","5731","5793","90"
"10","ref4","7155","7245","100"
"6","ref4","8899","9802","86"
"9","ref1","4552","4592","84"
"4","ref3","1895","1914","98"
"1","ref1","2677","2902","87"
"2","ref3","1907","1976","91"
"5","ref2","2688","3687","93"
"12","ref3","1903","2074","98"
"11","ref5","6417","7416","85"
"6","ref1","5909","6248","90"
"4","ref4","9150","9190","93"
"11","ref4","6440","6725","89"
"8","ref1","6366","6644","95"
"9","ref5","5456","5927","99"
"12","ref2","3543","3636","98"
"1","ref5","6139","7138","87"
"4","ref3","1696","1716","96"
"6","ref2","3748","3821","93"
"8","ref4","9132","9186","87"
"3","ref1","4825","4883","99"
"4","ref1","2800","2852","94"
"3","ref1","7621","7917","100"
"11","ref1","513","816","100"
"3","ref1","2659","3075","85"
"10","ref4","8964","9249","98"
"10","ref3","1754","1966","84"
"6","ref3","1705","1751","94"
"2","ref1","6970","7020","98"
"12","ref2","2323","3322","98"
"9","ref3","1528","1537","80"
"2","ref1","4824","4874","95"
"4","ref2","3332","3868","84"
"7","ref1","7005","7141","94"
"7","ref2","3213","4118","81"
"9","ref2","3742","3818","93"
"11","ref5","6806","6944","92"
"10","ref5","5239","5518","82"
"8","ref2","2656","2710","85"
"8","ref3","1763","1826","92"
"9","ref2","2056","2481","93"
"8","ref1","4761","4820","95"
"5","ref1","3310","3466","89"
"9","ref1","2549","2635","85"
"8","ref3","1617","1656","85"
"2","ref1","6638","6677","89"
"8","ref4","6386","6819","93"
"2","ref1","4601","5012","95"
"12","ref4","8918","9351","93"
"6","ref1","2542","2704","90"
"1","ref2","3239","3516","93"
"7","ref4","9210","9274","100"
"4","ref1","3157","3272","98"
"10","ref1","4999","5057","94"
"10","ref2","2793","3587","93"
"12","ref2","3776","3954","98"
"2","ref4","6185","6224","97"
"3","ref4","9635","10109","92"
"1","ref3","1649","1704","90"
"12","ref1","5517","5760","92"
"1","ref4","9412","10411","92"
"1","ref2","2597","2736","93"
"4","ref2","2693","3054","100"
"7","ref4","9173","9402","80"
"12","ref2","2293","2359","100"
"6","ref5","4443","5442","95"
"12","ref5","7642","7735","84"
"6","ref1","4654","4966","95"
"9","ref3","1983","2018","87"
"5","ref1","5059","5134","84"
"9","ref4","7049","7469","97"
"7","ref3","1635","1676","93"
"3","ref1","3882","3907","95"
"4","ref2","2694","2720","88"
"6","ref1","3365","3904","95"
"5","ref1","29","437","87"
"2","ref1","234","291","86"
"3","ref3","1947","1954","94"
"3","ref2","3570","3660","91"
"9","ref3","1555","1600","84"
"2","ref2","3388","4387","82"
"5","ref2","2063","2238","91"
"6","ref2","3921","4113","92"
"11","ref1","3057","3372","93"
"8","ref1","7308","7446","95"
"1","ref3","1860","1964","82"
"12","ref1","7418","7466","90"
"2","ref3","1841","1905","99"
"9","ref1","2431","2470","82"
"3","ref1","5866","5888","89"
"7","ref4","6875","6980","80"
"7","ref3","1719","1731","84"
"1","ref1","5689","5708","96"
"2","ref4","9657","10038","98"
"11","ref4","7568","7684","81"
"4","ref3","1877","1911","98"
"5","ref2","2558","3557","94"
"2","ref1","7529","7636","86"
"10","ref2","2028","2114","95"
"8","ref1","5972","6031","95"
"1","ref1","652","775","88"
"8","ref2","2200","2888","85"
"11","ref3","1846","1963","95"
"7","ref1","4004","5003","86"
"4","ref1","2045","2112","85"
"3","ref2","3468","3545","82"
"9","ref5","6272","6400","90"
"10","ref1","6629","6722","83"
"2","ref2","3253","4063","94"
"12","ref4","9485","10266","88"
"8","ref4","6129","6713","91"
"6","ref2","3378","3821","81"
"7","ref1","6006","6040","97"
"3","ref4","6593","7002","88"
"6","ref2","2761","3760","98"
"12","ref2","2564","3563","85"
"3","ref2","3641","4640","96"
"11","ref4","6602","6833","90"
"3","ref4","7198","7379","80"
"1","ref3","1597","1617","86"
"8","ref2","2424","3423","87"
"5","ref5","6583","6931","100"
"5","ref2","3335","3595","88"
"11","ref2","2210","2824","90"
"10","ref1","4734","4827","96"
"3","ref5","4106","4824","95"
"3","ref4","6924","7151","81"
"8","ref4","9033","9381","97"
"11","ref3","1622","1690","89"
"11","ref5","7995","8994","95"
"10","ref5","8324","9135","88"
"9","ref5","4726","5725","94"
"3","ref1","6488","6566","86"
"1","ref4","7270","7350","94"
"10","ref1","5550","5637","87"
"2","ref5","5947","6500","81"
"3","ref3","1705","1727","91"
"11","ref1","6925","7160","88"
"6","ref1","1399","1482","96"
"5","ref1","423","455","89"
"8","ref4","8616","8731","91"
"8","ref1","75","212","99"
"2","ref4","9800","10121","98"
"8","ref2","2359","2742","99"
"2","ref1","5970","6120","99"
"10","ref3","1861","1913","81"
"11","ref4","9443","10087","99"
"7","ref3","1753","1760","94"
"8","ref1","1079","1155","92"
"4","ref4","8962","9178","99"
"2","ref2","2836","3430","88"
"12","ref1","7250","7369","88"
"9","ref4","6028","6142","92"
"6","ref4","8101","8611","89"
"3","ref1","3384","3504","84"
"2","ref4","9318","9337","95"
"5","ref4","7363","7470","86"
"1","ref2","2098","2151","93"
"1","ref3","1832","1859","98"
"9","ref1","4848","5156","96"
"6","ref5","7272","7370","81"
"6","ref3","1562","1730","92"
"12","ref4","7069","7522","81"
"11","ref2","3363","4362","89"
"8","ref2","2264","2952","91"
"5","ref4","8498","8531","82"
"4","ref2","2712","3462","88"
"3","ref2","3665","3907","86"
"2","ref4","8285","8811","86"
"12","ref1","6566","6615","82"
"5","ref2","2560","2654","87"
"10","ref4","8592","8754","92"
"2","ref1","2280","2368","99"
"9","ref3","1722","1728","99"
"3","ref2","2677","3375","85"
"10","ref2","2313","3312","87"
"11","ref1","292","408","97"
"5","ref1","678","739","86"
"11","ref5","7406","7995","91"
"7","ref3","1720","1749","82"
"1","ref1","3670","3729","91"
"10","ref2","3614","3982","84"
"2","ref1","5782","5878","83"
"12","ref3","1913","2315","99"
"9","ref4","8617","8781","97"
"7","ref4","7299","7518","86"
"9","ref3","1863","1948","95"
"7","ref1","3425","3532","96"
"6","ref1","6874","7535","99"
"12","ref2","2448","2956","94"
"4","ref3","1682","1879","85"
"9","ref4","7033","7077","100"
"7","ref4","8937","9059","88"
"2","ref1","3597","3717","85"
"3","ref5","8751","9336","98"
"3","ref3","1670","1849","82"
"4","ref5","6729","7052","81"
"5","ref4","8920","9010","92"
"8","ref3","1930","2119","100"
"9","ref2","3507","3590","91"
"4","ref1","7354","7404","91"
"2","ref3","1674","1689","90"
"5","ref2","2987","3304","88"
"4","ref1","5734","5781","86"
"2","ref5","8877","9876","83"
"6","ref1","3497","3595","90"
"8","ref4","9167","10166","93"
"11","ref3","1674","1731","96"
"5","ref3","1549","1566","86"
"2","ref5","7111","8110","96"
"7","ref2","2725","2778","95"
"12","ref4","6976","7717","88"
"10","ref4","9366","10365","87"
"5","ref2","3160","3603","87"
"11","ref1","3551","3691","85"
"7","ref1","7920","7979","86"
"7","ref4","6786","6897","91"
"8","ref2","3623","4035","97"
"12","ref4","8905","9018","95"
"1","ref2","3255","3709","99"
"3","ref4","9313","9402","91"
"1","ref1","1677","1766","96"
"2","ref4","7798","7942","94"
"5","ref5","7608","8607","84"
"10","ref1","3911","4041","88"
"4","ref4","8693","9027","80"
"4","ref5","7317","7972","90"
"11","ref3","1938","1992","97"
"8","ref4","9371","10145","89"
"5","ref2","2846","2946","91"
"11","ref1","1415","1581","94"
"8","ref1","4247","4266","90"
"12","ref2","3251","3457","96"
"2","ref4","8993","9856","95"
"10","ref4","9596","9632","89"
"11","ref4","7285","7373","88"
"2","ref1","4086","4119","85"
"4","ref2","2284","2592","80"
"7","ref1","5552","5809","82"
"5","ref2","2025","2312","98"
"1","ref4","6277","6546","99"
"2","ref4","9533","9847","92"
"4","ref4","8731","9301","91"
"2","ref2","2448","3447","81"
"12","ref2","3153","3317","97"
"12","ref1","71","131","81"
"3","ref1","4838","4867","83"
"9","ref4","7001","7028","88"
"9","ref5","4150","5149","96"
"4","ref4","7062","7361","92"
"2","ref1","3163","3289","97"
"2","ref4","6677","6774","81"
"2","ref5","7908","8459","94"
"4","ref1","4636","4645","98"
"10","ref2","3861","4287","89"
"12","ref1","7898","7993","95"
"11","ref1","5470","5600","92"
"2","ref1","7369","7545","81"
"4","ref1","5012","5045","98"
"6","ref4","6852","6946","86"
"4","ref4","9605","9788","85"
"4","ref1","1695","1706","86"
"1","ref2","2662","2822","80"
"6","ref5","6161","7160","90"
"12","ref1","1964","2145","95"
"6","ref3","1833","1899","86"
"10","ref2","2845","3293","86"
"8","ref3","1584","1611","87"
"6","ref4","6839","7002","97"
"3","ref1","7675","8674","84"
"10","ref2","3481","3591","81"
"12","ref4","6933","7268","97"
"2","ref3","1606","1635","84"
"2","ref2","2406","2488","99"
"8","ref3","1594","1666","93"
"9","ref4","9211","9578","86"
"12","ref5","6379","7050","100"
"11","ref1","3691","3715","86"
"4","ref4","9755","9980","93"
"4","ref1","369","471","89"
"11","ref2","3168","3550","95"
"12","ref3","1760","1815","97"
"4","ref1","4944","5121","89"
"3","ref2","2096","2219","89"
