"channel","reference","start","end","identity"
"8","ref2","3744","4031","81"
"12","ref1","275","760","91"
"11","ref3","1555","1596","84"
"1","ref5","6194","6482","93"
"12","ref2","3358","3871","98"
"2","ref4","9338","9475","81"
"5","ref1","7504","7546","89"
"3","ref3","1582","1671","89"
"10","ref1","2842","3008","90"
"9","ref1","797","854","89"
"3","ref3","1593","1708","95"
"10","ref3","1608","1654","93"
"11","ref4","9549","9749","93"
"4","ref2","2803","3157","81"
"1","ref4","8610","8653","95"
"7","ref1","6057","6089","82"
"4","ref2","3991","4149","91"
"7","ref4","9448","10311","92"
"10","ref1","7554","7750","99"
"5","ref4","8182","8681","94"
"8","ref4","9098","9140","89"
"1","ref1","1980","2031","82"
"6","ref3","1897","1947","96"
"10","ref4","6764","6925","84"
"5","ref1","2394","2617","93"
"7","ref2","2840","3136","84"
"7","ref4","9609","9916","100"
"2","ref3","1605","1657","94"
"8","ref2","3930","4122","97"
"9","ref2","3542","4007","85"
"4","ref1","5609","5669","90"
"3","ref3","1931","1962","82"
"7","ref2","3859","4350","82"
"9","ref3","1810","1868","91"
"3","ref1","7744","8743","90"
"12","ref2","2243","3242","85"
"6","ref2","3844","3914","96"
"2","ref4","7662","7675","82"
"8","ref1","6910","7080","93"
"8","ref1","3334","3452","83"
"1","ref1","2639","2701","83"
"5","ref3","1759","1798","88"
"12","ref5","7302","8243","96"
"6","ref1","1191","1220","92"
"1","ref2","3709","4029","91"
"11","ref3","1998","2003","98"
"9","ref5","5506","6505","80"
"10","ref4","9744","10029","82"
"7","ref3","1909","1984","85"
"8","ref2","3114","3437","90"
"4","ref4","9383","10382","93"
"11","ref1","6302","6430","86"
"10","ref3","1814","1850","97"
"10","ref1","1066","1140","90"
"3","ref3","1501","1555","90"
"9","ref1","6087","6270","81"
"1","ref1","6490","6776","94"
"9","ref4","7046","7504","94"
"6","ref2","3639","3805","91"
"3","ref2","3680","3714","99"
"4","ref1","6152","6341","93"
"11","ref1","7269","7277","99"
"11","ref1","225","374","93"
"11","ref4","7940","8693","84"
"11","ref5","6360","6736","90"
"1","ref4","6822","7071","99"
"8","ref5","5909","6408","88"
"6","ref4","7325","7405","81"
"7","ref2","2017","2108","88"
"5","ref3","1567","1582","84"
"7","ref2","2609","3079","100"
"5","ref3","1618","1669","100"
"1","ref1","5892","5993","90"
"10","ref1","2653","2761","80"
"1","ref1","4709","4846","85"
"4","ref1","4708","4861","92"
"6","ref5","6648","7647","90"
"7","ref5","6704","7703","97"
"11","ref4","6109","6393","87"
"12","ref2","3224","3755","94"
"3","ref3","1963","1995","92"
"9","ref1","383","401","86"
"10","ref1","5844","6012","91"
"12","ref3","1883","1922","90"
"11","ref4","6749","6897","80"
"1","ref1","5997","6083","95"
"3","ref4","6902","6961","83"
