"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13278","13733","0.9133192389006343"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4566","0.9354838709677419"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9771","0.931237721021611"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8515","8993","0.9006211180124224"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12336","12526","0.953125"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16785","16970","0.9109947643979057"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6998","0.9032921810699589"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10512","10967","0.8340163934426229"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6997","0.9398340248962656"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9775","0.9104761904761904"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4883","5350","0.9182389937106918"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.8895463510848126"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","14076","14564","0.9032258064516129"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10502","10967","0.939203354297694"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14086","14562","0.8863636363636364"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4572","0.8375241779497099"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7789","0.8690228690228691"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6992","0.891213389121339"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2500","2986","0.9275653923541247"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12130","0.9262295081967213"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10504","10967","0.9469214437367304"
"1","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5366","0.9110671936758893"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","9268","9769","0.9115913555992141"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10502","10967","0.9355509355509356"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3292","3778","0.8882235528942116"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8895","9356","0.9487179487179487"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4079","4588","0.8616822429906542"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","871","1349","0.9022403258655805"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1347","0.904572564612326"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6535","7007","0.8938775510204081"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10490","10967","0.8884381338742393"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1268","1761","0.9318637274549099"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9778","0.944337811900192"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5355","0.9141716566866267"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13664","13908","0.9411764705882353"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8905","9368","0.9266247379454927"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7378","7798","0.7845804988662132"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5294","5779","0.8754863813229572"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5293","5779","0.9156626506024096"
"1","KM519951|Boende-Lokolia|DRC|2014","12854","13336","0.907258064516129"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13668","14155","0.9098196392785571"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12844","13329","0.8866799204771372"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9368","0.9259259259259259"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8526","8978","0.912472647702407"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","15286","15768","0.888663967611336"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7323","7786","0.9159663865546218"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5366","0.9209486166007905"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","18454","18909","0.8653846153846154"
"1","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12130","0.9398340248962656"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7789","0.8813905930470347"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16095","16578","0.8928571428571429"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2518","2996","0.9183673469387755"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16095","16561","0.8860759493670886"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","929","0.9282868525896414"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14545","14958","0.9427207637231504"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16957","0.9309623430962343"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2571","0.9182509505703422"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4572","0.9200779727095516"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10108","10572","0.9319148936170213"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1349","0.9636363636363636"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5309","5779","0.9293139293139293"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4879","5366","0.8649193548387096"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4082","4572","0.8185404339250493"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","448","929","0.8785425101214575"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5294","5774","0.8823529411764706"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10503","10967","0.9388185654008439"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","877","1349","0.9089026915113871"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","898","1349","0.8850325379609545"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10489","10967","0.9393939393939394"
