"channel","reference","start","end","identity"
"5","ref4","7772","7788","82"
"3","ref1","3006","3043","84"
"6","ref1","5551","5608","86"
"7","ref5","6698","7697","90"
"7","ref2","3159","3609","97"
"1","ref1","2741","2853","86"
"5","ref1","1313","1381","100"
"9","ref4","9941","10194","93"
"5","ref4","8602","9197","85"
"2","ref1","7377","7385","98"
"5","ref2","2962","3152","85"
"1","ref2","3592","4352","95"
"6","ref1","5208","5338","89"
"10","ref4","8639","9064","86"
"10","ref1","2153","2351","88"
"2","ref3","1551","1632","83"
"7","ref3","1718","1770","96"
"12","ref1","450","561","100"
"4","ref1","5502","5510","100"
"11","ref3","1747","1763","82"
"4","ref1","1693","1796","88"
"12","ref5","7675","8280","98"
"7","ref3","1502","1658","93"
"7","ref2","2760","3495","88"
"5","ref3","1828","1879","87"
"8","ref5","6588","7587","87"
"7","ref1","4238","4496","89"
"2","ref3","1714","1811","86"
"9","ref1","7748","7839","92"
"10","ref4","9537","10167","98"
"7","ref2","2202","3201","94"
"12","ref3","1778","1979","100"
"2","ref3","1959","1976","81"
"5","ref1","2522","2608","90"
"7","ref3","1780","1786","99"
"7","ref4","6626","6886","92"
"12","ref4","8337","8489","81"
"11","ref5","6378","6801","96"
"9","ref2","3676","3981","100"
"10","ref4","7553","7737","81"
"8","ref3","1863","1879","80"
"10","ref5","5514","5616","95"
"9","ref3","1770","1773","99"
"5","ref3","1733","1762","93"
"9","ref5","4748","5120","85"
"9","ref2","2946","3088","99"
"6","ref1","3428","3633","84"
"9","ref2","3210","3821","98"
"11","ref4","9477","9788","82"
"12","ref1","7970","8013","90"
"8","ref2","3620","4044","99"
"3","ref1","4771","5764","96"
"11","ref3","1852","2042","97"
"1","ref1","382","449","97"
"9","ref2","2526","3525","87"
"11","ref4","6423","7422","88"
"5","ref1","1627","1667","89"
"10","ref4","9766","9779","91"
"4","ref2","2972","3376","84"
"10","ref1","4703","4740","80"
"11","ref4","7235","7258","87"
"12","ref1","7720","7796","98"
"5","ref1","3483","3525","81"
"2","ref3","1784","1807","99"
"4","ref3","1538","1538","89"
"8","ref1","7211","7237","100"
"10","ref1","7015","7090","91"
"7","ref1","962","1046","98"
"10","ref1","2961","2987","82"
"8","ref4","7573","7699","98"
"4","ref4","6073","6217","86"
"2","ref1","1861","1970","87"
"7","ref2","3988","4295","86"
"5","ref5","4919","5096","92"
"8","ref1","2444","2502","88"
"3","ref5","8234","8291","93"
"5","ref4","7972","8684","85"
"7","ref2","2063","2092","90"
"7","ref4","6356","7355","99"
"5","ref1","6928","7160","99"
"5","ref1","5487","5588","80"
"11","ref5","6283","7282","96"
