"channel","reference","start","end","identity"
"10","ref2","3802","3910","91"
"1","ref1","5899","6051","86"
"4","ref4","9900","9979","96"
"6","ref4","8321","8571","97"
"10","ref2","3973","4674","86"
"7","ref1","1529","1781","94"
"11","ref1","2650","3114","80"
"10","ref2","3627","4439","94"
"9","ref5","7089","7153","97"
"9","ref4","9921","10302","91"
"2","ref4","8371","8399","95"
"12","ref4","9043","9431","91"
"9","ref4","9206","10205","93"
"9","ref5","5789","5941","91"
"1","ref4","9438","9543","97"
"8","ref1","7828","7852","84"
"5","ref2","3428","3570","86"
"8","ref3","1610","1641","99"
"1","ref5","7543","8542","94"
"7","ref4","9838","9949","82"
"11","ref4","9280","10045","96"
"8","ref1","277","358","91"
"1","ref4","9461","9594","81"
"1","ref1","1946","1992","89"
"5","ref3","1551","1582","95"
"1","ref4","9824","10795","80"
"9","ref1","5229","5553","86"
"6","ref3","1750","1765","80"
"2","ref1","7835","8093","80"
"4","ref1","339","1033","82"
"11","ref4","8649","8870","89"
"6","ref4","8007","9006","93"
"4","ref3","1503","1755","81"
"9","ref3","1638","1646","86"
"3","ref1","4689","4743","84"
"6","ref1","3034","3290","100"
"5","ref3","1735","1863","91"
"4","ref4","9193","9428","93"
"2","ref4","6815","7649","100"
"2","ref3","1546","1590","97"
"10","ref1","149","392","94"
"3","ref5","6621","6794","82"
"6","ref2","3665","4113","100"
"10","ref2","3270","3980","92"
"12","ref1","1752","2040","99"
"12","ref4","9129","9172","94"
"7","ref1","2290","2440","92"
"11","ref5","8903","9902","80"
"9","ref2","3933","4157","86"
"2","ref1","3418","3595","95"
"3","ref2","2485","2676","89"
"9","ref2","2417","2508","85"
"9","ref4","7372","7511","89"
"5","ref4","9037","9399","81"
"12","ref1","7732","7810","82"
"10","ref4","8339","9006","80"
"11","ref1","5939","6351","84"
"9","ref4","9250","9361","97"
"5","ref1","1603","1640","81"
"8","ref1","5553","5617","97"
"8","ref2","3071","3274","87"
"3","ref3","1890","1949","81"
"2","ref5","8849","9297","100"
"5","ref4","8846","9197","80"
"9","ref1","6914","6952","96"
"7","ref1","7475","7576","90"
"7","ref4","6112","6203","81"
"1","ref2","3806","3941","91"
"11","ref3","1569","1585","90"
"7","ref2","2210","3209","95"
"10","ref3","1742","1791","82"
"7","ref2","2686","2933","90"
"1","ref4","7146","8145","99"
"5","ref1","3687","3844","95"
"4","ref5","4600","4885","100"
"2","ref2","2947","3361","82"
"4","ref5","5501","5910","95"
"12","ref2","3508","3605","81"
"12","ref4","7523","8216","98"
"7","ref1","703","763","84"
"10","ref1","7670","7725","100"
"9","ref3","1715","1850","96"
"8","ref4","6883","7099","96"
"8","ref3","1710","1801","83"
"12","ref1","5801","6044","99"
"2","ref3","1700","1781","99"
"6","ref1","6566","6710","91"
"3","ref4","7944","8244","82"
"6","ref1","4042","4112","83"
"7","ref1","5257","5358","81"
"12","ref2","3095","4094","94"
"5","ref4","6361","6464","92"
"7","ref1","16","181","100"
"7","ref1","950","1019","100"
"7","ref5","7381","8182","83"
"3","ref1","6151","6471","96"
"6","ref1","3402","3877","100"
"7","ref4","6225","6303","91"
"8","ref4","9535","9743","98"
"10","ref1","3408","3634","97"
"8","ref1","6763","6916","82"
"8","ref3","1927","1972","99"
"4","ref2","3574","4080","95"
"12","ref2","2367","2485","94"
"1","ref4","9876","10875","86"
"12","ref2","3715","3865","91"
"8","ref2","2767","2825","84"
"10","ref2","2540","2825","85"
"10","ref2","3145","4136","90"
"4","ref5","4667","5498","82"
"12","ref3","1864","1887","84"
"4","ref1","5485","5503","81"
"12","ref3","1956","1964","94"
"5","ref2","3868","4260","96"
"5","ref1","2196","2432","85"
"4","ref1","5703","5817","81"
"9","ref1","4231","4362","84"
"4","ref4","8154","8284","88"
"7","ref1","2942","3413","94"
"7","ref4","9185","9322","82"
"9","ref2","2980","3150","83"
"10","ref2","2523","3036","91"
"4","ref5","8639","9280","91"
"8","ref4","8240","8450","92"
"9","ref3","1725","1761","96"
"8","ref4","9969","10318","96"
"2","ref1","7528","7631","99"
"10","ref2","3124","3274","96"
"12","ref4","6534","7459","95"
"11","ref1","4666","4724","96"
"4","ref4","9861","10860","88"
"7","ref3","1506","1516","91"
"3","ref1","5892","6165","82"
"4","ref4","8413","8563","88"
"7","ref4","9895","10425","95"
"6","ref3","1890","1932","96"
"9","ref5","6547","6874","91"
"11","ref1","2790","2834","94"
"4","ref5","7338","7374","93"
"3","ref2","3414","4147","83"
"1","ref2","2590","3589","92"
"9","ref1","666","1383","80"
"2","ref3","1610","1682","94"
"11","ref4","7917","8120","94"
"6","ref4","7343","7730","95"
"7","ref4","6404","6483","83"
"6","ref4","9306","9478","86"
"8","ref1","4746","5035","96"
"1","ref2","2518","2672","88"
"8","ref2","2485","2593","93"
"1","ref3","1760","1927","97"
"8","ref4","7683","7841","88"
"11","ref2","3719","3858","92"
"7","ref4","9631","9665","98"
"3","ref1","2273","2294","96"
"8","ref3","1541","1905","80"
"4","ref4","8884","8943","94"
"3","ref1","1894","1941","99"
"4","ref3","1937","2004","88"
"6","ref4","8742","8881","82"
"2","ref4","6982","7981","94"
"3","ref1","5892","6027","100"
"6","ref3","1576","1831","82"
"7","ref2","2141","2185","85"
"5","ref2","2284","2716","99"
"3","ref3","1869","1914","80"
"4","ref2","2841","3279","86"
"6","ref2","3197","3286","84"
"8","ref2","2721","3720","90"
"11","ref1","5052","5316","88"
"6","ref3","1664","1705","80"
"11","ref1","1412","1680","80"
"8","ref1","6611","6777","90"
"8","ref1","2976","3247","96"
"2","ref4","8987","9139","91"
"7","ref4","6545","7544","89"
"10","ref4","6365","6641","99"
"10","ref1","1641","1687","83"
"4","ref1","6940","7482","96"
"2","ref5","7220","7660","95"
"1","ref1","261","282","96"
"8","ref4","8284","8388","96"
"10","ref4","7963","8131","100"
"5","ref4","9663","9709","80"
"8","ref1","4132","4239","98"
"5","ref4","8411","9410","87"
"8","ref2","2453","3408","95"
"11","ref4","9857","9944","91"
"2","ref4","6198","6365","80"
"7","ref4","6288","6448","81"
"3","ref4","8119","9118","82"
"10","ref1","6553","6564","85"
"2","ref2","2208","2339","86"
"10","ref5","6557","7547","94"
"8","ref2","3634","3987","97"
"7","ref1","4268","4404","86"
"10","ref4","6689","7688","88"
"10","ref2","2987","3652","87"
"10","ref1","372","381","98"
"6","ref2","2477","2537","82"
"11","ref5","5327","5813","85"
"5","ref1","5219","5320","94"
"6","ref3","1605","1610","97"
"1","ref3","1663","1667","88"
"9","ref2","3621","4620","96"
"9","ref1","5169","5230","95"
"6","ref1","1566","1632","88"
"12","ref5","8178","8269","90"
"1","ref4","9032","9175","82"
"10","ref1","7015","7241","97"
"1","ref3","1989","2015","84"
"8","ref1","6970","7024","82"
"7","ref2","3985","4984","84"
"11","ref1","7779","8687","86"
"2","ref4","7506","7995","86"
"7","ref4","8429","8892","86"
"6","ref2","2558","3557","97"
"12","ref1","193","311","98"
"10","ref1","6623","6846","84"
"11","ref1","253","401","94"
"6","ref5","7051","7339","82"
"9","ref4","6301","6446","80"
"9","ref2","2484","2660","83"
"1","ref1","5626","5750","93"
"4","ref1","714","758","95"
"2","ref4","6079","6139","87"
"12","ref4","6681","6856","93"
"9","ref4","7333","7474","88"
"9","ref2","2396","2458","87"
"12","ref5","4591","5590","81"
"5","ref1","2771","2800","96"
"11","ref5","4505","4668","99"
"11","ref1","6662","6991","94"
"9","ref4","7604","7904","90"
"3","ref1","2797","2822","98"
"4","ref5","8663","9640","95"
"12","ref3","1864","1893","92"
"10","ref2","3407","3712","85"
"12","ref3","1573","1704","86"
"4","ref4","7747","7878","85"
"6","ref1","5688","5809","80"
"10","ref3","1889","1904","88"
"3","ref1","7606","7679","85"
"5","ref1","4896","4932","89"
"6","ref1","5442","5493","96"
"1","ref3","1686","1706","92"
"8","ref5","5219","5954","86"
"3","ref2","3874","4155","87"
"2","ref4","6306","6633","89"
"2","ref4","8996","9143","86"
"2","ref1","4686","4944","92"
"4","ref1","4134","4246","92"
"3","ref4","8283","8302","82"
"3","ref1","1511","1620","94"
"4","ref1","5416","5466","81"
"2","ref4","8272","8825","87"
"9","ref2","3647","3933","90"
"1","ref4","7501","7519","100"
"5","ref3","1530","1558","91"
"11","ref1","6363","6448","86"
"10","ref4","9117","10116","84"
"1","ref1","7032","7137","96"
"11","ref2","2735","3000","88"
"6","ref3","1825","1985","96"
"12","ref2","2437","2650","83"
"8","ref2","3724","3880","81"
"8","ref1","2166","2194","80"
"7","ref1","2103","2562","94"
"2","ref1","4236","4305","99"
"11","ref3","1662","1671","86"
"5","ref5","6600","7028","100"
"12","ref2","2255","2412","94"
"10","ref4","9293","9785","96"
"5","ref3","1663","1727","84"
"9","ref5","6607","7606","94"
"11","ref4","6139","6316","87"
"8","ref3","1531","1659","99"
"4","ref4","7116","7869","94"
"11","ref4","7064","7140","84"
"3","ref2","2073","2474","80"
"10","ref3","1738","1846","92"
"8","ref5","6579","7448","99"
"2","ref1","667","1011","86"
"5","ref1","4867","4970","83"
"5","ref4","6503","6716","80"
"12","ref3","1845","1863","87"
"12","ref3","1855","1921","96"
"5","ref3","1772","1837","94"
"3","ref1","2030","2081","99"
"9","ref3","1507","1525","94"
"7","ref1","4149","4293","90"
"5","ref3","1535","1572","81"
"1","ref1","5264","5287","100"
"6","ref1","3566","3617","97"
"8","ref3","1578","1695","84"
"12","ref1","6592","6740","99"
"1","ref4","8523","9029","97"
"2","ref5","6434","6602","85"
"9","ref2","2745","3143","87"
"11","ref4","9568","9964","98"
"12","ref1","1510","1776","85"
"12","ref3","1684","1805","94"
"8","ref4","7991","8028","86"
"1","ref2","2279","3026","95"
"12","ref1","4949","5056","98"
"11","ref3","1513","1537","100"
"6","ref2","2072","2288","93"
"7","ref5","4135","4967","93"
"11","ref4","8306","8506","96"
"8","ref4","8498","8780","91"
"8","ref3","1712","1740","96"
"7","ref5","6080","6320","98"
"5","ref3","1511","1556","85"
"7","ref3","1550","1747","99"
"7","ref3","1629","1888","100"
"10","ref4","9895","10279","98"
"3","ref4","9173","10172","80"
"6","ref2","3017","3803","93"
"3","ref4","7334","7644","99"
"11","ref3","1859","1879","96"
"4","ref1","1063","1362","99"
"4","ref1","5106","5159","93"
"5","ref2","3511","3574","85"
"11","ref2","3107","4106","82"
"10","ref1","3742","3805","99"
"4","ref3","1863","1967","81"
"11","ref4","7688","8179","93"
"10","ref4","9965","10732","82"
"6","ref3","1982","2041","83"
"5","ref1","7367","7447","93"
"5","ref2","2930","3021","89"
"3","ref2","2708","2994","91"
"7","ref5","7119","7490","92"
"9","ref2","3916","3954","88"
"10","ref4","6092","6301","87"
"1","ref2","2613","2683","86"
"1","ref1","301","364","93"
"3","ref2","3738","3911","85"
"8","ref4","8860","9092","97"
"2","ref3","1622","1666","84"
"9","ref3","1725","1760","98"
"6","ref2","3889","4013","94"
"3","ref3","1735","1795","90"
"4","ref3","1902","1924","81"
"5","ref4","7465","8129","96"
