"channel","reference","start","end","identity"
"4","ref5","8171","8420","95"
"8","ref1","4582","4610","84"
"9","ref2","2735","3240","80"
"3","ref1","6985","7912","94"
"10","ref2","3599","4024","100"
"9","ref1","3396","3635","87"
"5","ref4","8117","9116","86"
"9","ref3","1601","1621","91"
"12","ref1","2045","2057","88"
"11","ref4","7296","7303","98"
"6","ref4","9824","10054","94"
"5","ref1","418","715","90"
"7","ref2","2248","3247","88"
"5","ref1","6323","6356","94"
"5","ref4","7317","7468","81"
"9","ref2","2544","2772","91"
"12","ref1","1353","1485","95"
"12","ref3","1854","1861","86"
"6","ref2","2010","2668","86"
"11","ref4","9590","9996","97"
"8","ref3","1766","1917","91"
"1","ref4","8329","8391","83"
"3","ref4","9477","9923","82"
"8","ref4","7960","8185","82"
"2","ref3","1982","1990","96"
"4","ref1","1867","2078","92"
"10","ref1","7250","7421","87"
"5","ref1","3871","3899","81"
"5","ref3","1853","1965","97"
"6","ref1","27","78","87"
"11","ref1","6637","6730","81"
"11","ref4","7389","7700","81"
"8","ref4","8167","8301","84"
"8","ref3","1556","1827","80"
"1","ref5","4630","5629","94"
"11","ref1","4594","4795","92"
"3","ref2","3123","3346","80"
"7","ref2","3951","4451","82"
"4","ref1","895","908","94"
"4","ref3","1988","2486","86"
"6","ref2","3023","3619","86"
"9","ref1","4363","4449","80"
"12","ref1","2516","2690","98"
"9","ref2","2494","2954","90"
"3","ref1","914","1054","84"
"3","ref2","2745","3744","95"
"1","ref3","1602","1725","85"
"7","ref2","2990","3472","82"
"6","ref2","3722","4139","98"
"6","ref2","2957","3242","95"
"5","ref1","7535","7615","100"
"5","ref1","3023","3201","88"
"12","ref4","9550","10374","94"
"6","ref2","2382","2641","81"
"10","ref1","1906","2057","89"
"10","ref1","763","820","84"
"4","ref1","6268","6476","93"
"7","ref3","1604","1623","95"
"8","ref4","6598","6945","80"
"9","ref4","9236","9310","89"
"10","ref2","3879","3972","91"
"2","ref4","6851","7111","85"
"8","ref5","4927","5469","98"
"12","ref3","1509","1534","92"
"12","ref3","1559","1627","88"
"5","ref2","3084","3329","89"
"12","ref3","1853","1904","91"
"12","ref2","3871","3932","80"
"11","ref4","6684","7265","91"
"8","ref1","6594","6600","100"
"3","ref4","6729","7728","100"
"6","ref2","3622","4388","81"
"7","ref4","8211","8262","99"
"11","ref4","9782","10188","89"
"8","ref5","5694","5848","96"
"4","ref3","1726","1797","86"
"2","ref1","7468","7566","86"
"7","ref5","7367","7575","90"
"8","ref1","3566","3640","86"
"9","ref5","6139","6430","85"
"2","ref5","8686","8989","82"
"4","ref3","1535","1644","90"
"10","ref3","1735","1783","81"
"8","ref2","3081","3223","94"
"6","ref3","1717","1861","90"
"7","ref3","1966","2052","82"
"7","ref1","29","211","97"
"3","ref3","1723","1752","86"
"6","ref1","4526","4780","86"
"4","ref2","3685","4114","91"
"7","ref4","7437","7520","95"
"11","ref4","7296","7360","83"
"11","ref2","2041","2277","80"
"7","ref4","9678","10677","100"
"9","ref3","1742","1923","98"
"8","ref5","6665","6899","84"
"9","ref1","5326","5460","97"
"6","ref4","9469","9533","87"
"11","ref1","7332","7495","82"
"5","ref4","7442","7573","93"
"10","ref5","4709","4812","93"
"4","ref2","3612","4611","96"
"8","ref1","3606","3656","81"
"3","ref1","4964","5063","99"
"6","ref1","7626","7683","80"
"6","ref2","3593","3764","80"
"3","ref5","8915","9275","96"
"8","ref4","6369","6800","82"
"7","ref3","1745","1807","96"
"11","ref4","8833","9075","80"
"12","ref2","2141","2161","85"
"9","ref1","4824","4848","87"
"9","ref2","2688","2870","93"
"2","ref4","7785","8060","99"
"6","ref2","2735","2815","98"
"10","ref1","4795","5525","99"
"9","ref3","1833","2060","84"
"4","ref1","2617","2771","97"
"8","ref1","5076","5158","85"
"10","ref4","8331","8574","87"
"10","ref1","3786","4192","85"
"1","ref3","1520","1557","95"
"6","ref4","8249","8301","90"
"1","ref1","695","717","86"
"12","ref1","7455","7502","90"
"5","ref1","1702","2045","91"
"12","ref1","4445","4643","99"
"7","ref2","2716","2861","93"
"6","ref2","2130","2747","98"
"7","ref4","7440","7653","95"
"11","ref1","5561","5620","92"
"2","ref2","2203","2837","96"
"1","ref4","8323","8698","83"
"4","ref1","5831","6200","86"
"7","ref5","4511","5510","91"
"3","ref1","5936","6084","80"
"5","ref1","7049","7265","93"
"10","ref1","4699","4738","82"
"12","ref5","5446","6445","86"
"1","ref5","6925","7924","90"
"10","ref5","8486","8880","82"
"11","ref4","6094","6163","91"
"6","ref4","7653","8432","82"
"12","ref1","4462","4587","97"
"1","ref4","8924","8986","96"
"12","ref2","3790","4205","98"
"8","ref4","9060","9130","100"
"8","ref2","2212","2559","89"
"6","ref4","9103","9355","89"
"10","ref1","7876","8127","84"
"11","ref1","591","804","83"
"7","ref2","3642","3847","90"
"6","ref3","1844","1884","86"
"10","ref5","6525","6839","98"
"11","ref3","1522","1539","93"
"7","ref1","6070","6089","88"
"7","ref2","3117","3380","99"
"3","ref5","5832","6831","100"
"5","ref4","7533","7927","87"
"8","ref2","3947","4489","88"
"3","ref3","1588","1608","93"
"10","ref2","2735","3734","91"
"9","ref4","8120","8161","98"
"3","ref4","7612","8611","84"
"8","ref3","1560","1580","95"
"10","ref1","672","760","93"
"4","ref1","4136","4427","86"
"7","ref4","7733","7850","81"
"1","ref4","6950","7063","81"
"2","ref1","7789","7964","83"
"11","ref1","6191","6211","94"
"10","ref4","9961","10027","98"
"7","ref4","9984","10042","96"
"5","ref4","9573","9699","96"
"6","ref2","2600","2901","87"
"11","ref1","3119","3185","80"
"10","ref1","6572","6798","97"
"7","ref3","1705","1737","87"
"7","ref1","2562","3155","94"
"8","ref2","3267","4077","98"
"5","ref2","3834","4000","81"
"12","ref4","8030","8652","81"
"1","ref1","6873","7057","94"
"4","ref4","9067","9583","91"
"3","ref3","1633","1661","89"
"7","ref1","413","533","84"
"8","ref1","5072","5154","99"
"7","ref4","8067","8133","96"
"2","ref1","6912","7012","96"
"2","ref3","1809","1827","100"
"9","ref3","1692","1708","97"
"11","ref3","1988","2001","95"
"9","ref4","8868","9848","85"
"8","ref1","6472","6509","86"
"1","ref4","6405","6903","90"
"8","ref3","1621","1724","85"
"3","ref1","5062","5065","88"
"1","ref1","4267","4336","94"
"3","ref1","7574","7657","80"
"11","ref3","1998","2016","84"
"2","ref2","2703","2842","82"
"3","ref1","496","558","100"
"1","ref4","7721","7889","82"
"8","ref3","1600","1645","90"
"5","ref3","1632","1663","80"
"6","ref2","2408","2496","98"
"12","ref3","1884","1934","98"
"2","ref2","2200","2833","86"
"6","ref1","3485","3498","90"
"1","ref1","2185","2315","83"
"1","ref4","8496","8617","84"
"5","ref1","3536","3585","98"
"12","ref3","1687","1751","81"
"12","ref2","2539","3130","98"
"12","ref5","4980","5048","88"
"11","ref2","3263","3498","98"
"1","ref2","2937","3369","80"
"6","ref2","2947","3103","86"
"2","ref4","9654","10466","82"
"10","ref1","7847","7896","97"
"3","ref5","6749","7483","98"
"1","ref5","7244","7375","95"
"1","ref5","8074","9024","87"
"5","ref2","2608","2715","97"
"1","ref1","1340","1379","96"
"6","ref1","5541","5592","91"
"3","ref5","6727","7726","89"
"1","ref1","5851","5867","91"
"3","ref4","6870","7053","87"
"3","ref5","6242","6913","86"
"12","ref1","1375","1440","89"
"7","ref2","2917","3010","85"
"6","ref2","2132","2346","86"
"11","ref5","5301","6300","91"
"4","ref4","9831","9945","95"
"3","ref3","1875","1951","95"
"7","ref1","3286","3361","92"
"8","ref1","4465","4559","90"
"5","ref3","1748","1766","84"
"10","ref4","9639","9691","83"
"1","ref2","2140","3114","88"
