"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2508","2997","0.9204771371769384"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16501","16971","0.9260780287474333"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5350","0.9243353783231084"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5438","5779","0.9595375722543352"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12466","13341","0.896551724137931"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14086","14566","0.9122448979591836"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6997","0.8806584362139918"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7323","7785","0.9227557411273486"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","919","0.9427402862985685"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5285","5768","0.9030303030303031"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","15286","15762","0.9271255060728745"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2163","2542","0.717948717948718"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13293","13879","0.9294117647058824"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5294","5779","0.8534653465346534"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6997","0.9296066252587992"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8540","8993","0.9253731343283582"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4554","0.9126016260162602"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16956","0.9079754601226994"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8902","9367","0.8951781970649895"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14509","14967","0.89171974522293"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4575","0.8949416342412452"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5340","0.8941908713692946"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4579","0.9490196078431372"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2930","3370","0.9351230425055929"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3289","3705","0.8997722095671982"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13664","14144","0.9307535641547862"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8524","8993","0.9074074074074074"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13664","14142","0.9505154639175257"
"1","KC242784|9_Luebo|DRC|2007","8891","9365","0.8797595190380761"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","11891","0.8955823293172691"
"1","KC242798|1Ikot|Gabon|1996","434","919","0.9014084507042254"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16116","16578","0.9591397849462365"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1687","2165","0.9117043121149897"
"1","KC242792|Gabon|Gabon|1994","10502","10968","0.8375"
"1","KM519951|Boende-Lokolia|DRC|2014","3304","3791","0.8370221327967807"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5193","0.9141104294478528"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4894","5366","0.9020833333333333"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","8515","8977","0.9127659574468086"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5290","5779","0.908"
"1","KM519951|Boende-Lokolia|DRC|2014","4084","4588","0.9027237354085603"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","8902","9368","0.9264705882352942"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","4871","5316","0.9311111111111111"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","14500","14973","0.9308176100628931"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","10506","10967","0.919661733615222"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9776","0.9007633587786259"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5366","0.878727634194831"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6132","6593","0.9004237288135594"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14086","14566","0.8857142857142857"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4572","0.9308300395256917"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12133","0.9154929577464789"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5290","5776","0.9491869918699187"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11670","12145","0.8694779116465864"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1699","2161","0.9018789144050104"
