"channel","reference","start","end","identity"
"1","ref2","2497","2794","97"
"9","ref1","7630","7795","93"
"9","ref3","1648","1845","84"
"5","ref2","2683","3332","90"
"4","ref1","5412","5537","85"
"10","ref1","4299","4910","81"
"2","ref4","7973","8057","92"
"3","ref1","2243","2304","97"
"9","ref1","996","1118","96"
"8","ref4","8472","9007","97"
"9","ref4","7651","7757","80"
"5","ref1","4449","4485","88"
"7","ref4","6442","7310","87"
"6","ref2","2862","3629","99"
"12","ref2","3422","4233","85"
"2","ref2","3994","4565","90"
"9","ref4","6410","6460","91"
"3","ref2","3270","3349","98"
"9","ref3","1971","2117","88"
"1","ref1","3603","3722","84"
"11","ref2","3260","4259","93"
"1","ref3","1884","2017","81"
"10","ref2","3147","3244","96"
"1","ref2","3339","3453","81"
"8","ref2","2149","2675","80"
"6","ref2","3333","3427","80"
"3","ref4","7608","7899","85"
"12","ref1","3891","4125","96"
"1","ref3","1900","2024","83"
"6","ref1","1641","1784","92"
"11","ref3","1697","1701","87"
"2","ref2","2256","2724","80"
"5","ref4","8414","8519","84"
"4","ref3","1694","1724","95"
"7","ref3","1732","1774","97"
"7","ref1","3499","4473","93"
"6","ref1","3890","3932","90"
"2","ref4","9428","9520","87"
"12","ref1","1313","1368","93"
"7","ref4","6261","6508","88"
"7","ref4","8703","8931","90"
"4","ref4","6108","6210","92"
"4","ref1","5331","5357","99"
"10","ref4","7714","8291","80"
"9","ref5","5585","5760","82"
"9","ref3","1550","1675","90"
"8","ref5","7304","7516","81"
"11","ref4","9388","9856","100"
"11","ref2","2514","3054","95"
"1","ref4","8663","9011","91"
"6","ref3","1945","1973","97"
"10","ref3","1871","1938","80"
"11","ref2","2840","2929","84"
"8","ref2","3209","3545","92"
"3","ref2","3035","3267","95"
"2","ref1","7896","7921","92"
"3","ref1","3271","3322","97"
"9","ref5","5586","6266","91"
"5","ref3","1927","1949","89"
"7","ref4","9153","9297","96"
"9","ref5","4911","5910","83"
"8","ref1","1359","1498","92"
"7","ref5","7445","8444","89"
"3","ref1","5900","5932","97"
"2","ref4","7671","7934","100"
"11","ref1","1294","1459","92"
"2","ref2","2134","2546","89"
"10","ref5","6040","6691","94"
"11","ref2","3807","4127","82"
"1","ref2","3579","3769","90"
"7","ref5","7713","7945","82"
"10","ref1","3023","3233","81"
"11","ref1","693","737","90"
"12","ref2","3582","3883","92"
"11","ref1","5369","5389","96"
"8","ref4","7788","8787","94"
"5","ref1","5764","5852","97"
"4","ref2","2308","2518","94"
"2","ref1","166","328","90"
"12","ref4","6252","6412","88"
"9","ref4","7055","7181","83"
"9","ref5","7640","8181","82"
"10","ref4","6633","6837","98"
"4","ref2","3174","3414","85"
"9","ref3","1988","2007","96"
"2","ref5","6617","7558","86"
"11","ref2","3501","3526","96"
"9","ref4","8921","8967","100"
"2","ref1","1962","1970","92"
"11","ref4","6213","6293","87"
"1","ref4","7590","7998","85"
"5","ref1","5782","5959","85"
"7","ref2","2390","3362","86"
"12","ref5","8658","9031","85"
"12","ref1","4333","4361","88"
"9","ref1","1018","1366","87"
"4","ref2","3612","3941","81"
"7","ref1","3792","3863","98"
"2","ref3","1784","1839","83"
"11","ref3","1583","1682","86"
"10","ref1","463","650","87"
"12","ref1","69","570","97"
"11","ref4","6852","7421","95"
"8","ref3","1645","1692","89"
"5","ref4","6669","6747","91"
"9","ref4","9696","9881","100"
"7","ref2","3119","3668","96"
"6","ref3","1964","2064","95"
"10","ref5","5059","5310","92"
"1","ref3","1680","1701","84"
"2","ref2","3686","3758","93"
"1","ref1","5683","5712","84"
"6","ref3","1654","1691","88"
"6","ref2","3191","3297","97"
"10","ref4","7568","7599","80"
"8","ref4","8377","8418","100"
"5","ref4","6860","6899","80"
"8","ref1","5625","5795","97"
"4","ref2","3022","3109","80"
"4","ref5","7744","8584","98"
"4","ref2","3347","4026","93"
"1","ref3","1873","1920","84"
"11","ref1","6888","7126","89"
"6","ref2","2782","3187","83"
"8","ref4","7303","8089","95"
"5","ref1","36","63","100"
"2","ref2","2636","2887","88"
"7","ref5","4486","5029","82"
"3","ref2","2622","2732","93"
"10","ref3","1667","1702","80"
"3","ref1","14","98","96"
"10","ref2","2026","2055","80"
"7","ref5","5634","5812","80"
"5","ref2","3959","4958","96"
"9","ref3","1582","1600","87"
"8","ref2","2764","3644","82"
"11","ref1","6905","7030","96"
"11","ref4","9852","10851","84"
"8","ref1","7300","7407","83"
"6","ref2","2288","3287","80"
"5","ref1","1683","1951","99"
"1","ref1","4441","4637","84"
"5","ref4","8589","8905","85"
"12","ref1","5060","5232","80"
"4","ref1","2971","3153","83"
"6","ref3","1886","1928","99"
"9","ref2","2105","2254","91"
"12","ref1","3145","3219","80"
"3","ref2","2709","3548","89"
"5","ref1","4922","5058","84"
"9","ref2","3201","3676","81"
"2","ref4","7324","7589","98"
"10","ref1","5859","5881","83"
"12","ref4","7652","7768","81"
"1","ref2","2500","3499","81"
"3","ref5","6895","6976","96"
"8","ref1","5122","5245","96"
"7","ref3","1938","2006","80"
"5","ref3","1903","1957","89"
"7","ref3","1529","1618","80"
"2","ref1","5324","5393","80"
"5","ref4","8970","9141","87"
"11","ref2","2498","2940","99"
"10","ref4","8890","9024","87"
"1","ref2","2354","2698","90"
"6","ref4","8129","8175","82"
"10","ref4","7852","8162","89"
"5","ref2","3363","3596","90"
"8","ref2","3282","3484","91"
"9","ref2","3131","3589","89"
"8","ref5","8283","8383","85"
"12","ref3","1959","1978","86"
"2","ref4","6688","6844","98"
"3","ref3","1505","1571","90"
"3","ref3","1713","1721","94"
"8","ref1","6789","7788","90"
"7","ref3","1746","1811","87"
"2","ref1","1882","2024","94"
"7","ref2","3403","3526","91"
"1","ref3","1653","1823","82"
"2","ref2","2755","2948","84"
"3","ref1","1203","1279","87"
"12","ref2","2202","2338","96"
"11","ref3","1855","1891","98"
"9","ref5","7740","8120","85"
"6","ref4","9323","9485","86"
"4","ref2","2361","2698","88"
"11","ref4","8805","9804","98"
"11","ref1","5109","5145","92"
"6","ref2","3290","4026","89"
"9","ref2","2395","3394","82"
"1","ref4","7549","7641","99"
"6","ref1","3728","3939","91"
"7","ref5","7234","8083","81"
"10","ref2","3238","4237","97"
"5","ref5","8176","8540","90"
"11","ref1","1000","1310","89"
"10","ref4","6210","6368","96"
"7","ref3","1887","1917","86"
"4","ref1","6377","6459","84"
"3","ref2","3038","3290","87"
"5","ref2","3371","4370","85"
"7","ref3","1628","1643","98"
"1","ref4","9468","9669","86"
"10","ref1","808","875","95"
"8","ref2","3742","3934","85"
"7","ref4","8964","9372","82"
"10","ref3","1838","1913","89"
"10","ref1","4942","5020","92"
"3","ref1","800","913","96"
"4","ref4","6746","7745","88"
"11","ref2","2911","3227","85"
"7","ref2","2325","2488","99"
"5","ref1","1852","2556","83"
"6","ref3","1968","1976","87"
"4","ref2","3105","3406","96"
"10","ref4","9706","10035","81"
"11","ref1","869","1401","100"
"8","ref3","1947","2946","88"
"9","ref4","6016","6678","83"
"5","ref2","3458","4457","83"
"1","ref1","5412","5523","85"
"1","ref1","1802","1838","99"
"2","ref3","1699","1734","100"
"12","ref4","7171","7291","83"
"10","ref2","3973","4347","80"
"2","ref5","8324","8559","82"
"12","ref4","9821","9983","99"
"1","ref1","4189","4231","89"
"6","ref4","6740","6890","100"
"10","ref2","3146","3225","89"
"6","ref2","2301","2412","89"
"1","ref4","7965","8150","99"
"2","ref4","6462","7461","89"
"3","ref1","2993","3397","90"
"1","ref4","7353","7634","98"
"9","ref2","2591","2761","93"
"1","ref2","2112","2155","95"
"2","ref4","9236","9958","92"
"5","ref3","1891","1930","91"
"7","ref4","7742","8741","91"
"11","ref1","4816","4837","98"
"10","ref2","3892","3990","86"
"12","ref1","4661","4678","82"
"3","ref2","2168","2244","86"
"9","ref4","8946","9169","94"
"6","ref1","4949","5020","93"
"10","ref1","1250","1365","84"
"11","ref1","3739","3843","96"
"4","ref1","321","676","82"
"9","ref4","6363","7150","86"
"11","ref4","7545","8544","85"
"4","ref1","1731","2163","99"
"9","ref1","2185","2259","80"
"6","ref4","7835","8111","90"
"6","ref1","4237","4266","100"
"8","ref3","1812","1906","81"
"12","ref3","1638","1664","100"
"6","ref4","7437","7693","87"
"11","ref4","9993","10677","96"
"12","ref4","9341","9878","81"
"7","ref1","6558","6592","98"
"4","ref4","6991","7250","99"
"12","ref3","1699","1748","89"
"5","ref2","2643","2962","93"
"1","ref1","1389","2348","81"
"5","ref1","1633","1686","80"
"7","ref4","7797","8372","88"
"8","ref1","7571","7881","85"
"8","ref4","6952","7291","96"
"7","ref2","2889","3206","93"
"6","ref4","8794","8813","84"
"5","ref3","1546","1597","91"
"11","ref3","1870","1907","93"
"3","ref2","3006","3149","91"
"9","ref4","7263","7351","99"
"4","ref1","4430","4802","91"
"4","ref1","4997","5169","80"
"11","ref3","1729","1798","89"
"6","ref4","9263","9405","99"
"9","ref3","1974","2004","85"
"4","ref4","7668","8463","91"
"8","ref2","2571","2814","92"
"2","ref1","6723","6782","93"
"2","ref4","6498","6622","92"
"1","ref4","6938","7192","91"
"8","ref1","2096","2224","92"
"8","ref4","8746","8791","80"
"7","ref4","7060","7323","82"
"3","ref1","1766","2122","100"
"12","ref1","7927","7936","90"
"12","ref2","2589","2850","99"
"4","ref1","7529","7558","87"
"12","ref2","3122","4121","80"
"2","ref2","2834","2984","90"
"10","ref2","2233","2625","83"
"5","ref4","9643","9860","97"
"2","ref4","8111","9110","91"
"9","ref2","3023","4022","93"
"3","ref2","2558","2762","93"
"11","ref3","1776","1830","100"
"8","ref1","3848","3966","98"
"4","ref3","1745","1772","94"
"7","ref5","5814","6035","87"
"7","ref3","1877","2056","86"
"8","ref2","2947","3160","86"
"9","ref1","7258","7364","83"
"9","ref1","6087","6246","90"
"6","ref1","621","652","86"
"12","ref2","2013","2270","95"
"7","ref2","3968","4327","94"
"8","ref2","2053","2261","90"
"7","ref1","6971","7008","82"
"10","ref4","8427","8591","87"
"12","ref1","3371","3576","87"
"5","ref4","8849","8961","93"
"2","ref2","2690","3258","99"
"3","ref1","3326","3344","93"
"4","ref2","2330","2568","82"
"4","ref4","7416","7574","96"
"7","ref1","3281","3301","90"
"1","ref1","6398","6531","80"
"4","ref3","1516","1573","99"
"8","ref2","2467","2557","95"
"9","ref1","3623","3661","87"
"6","ref4","9319","10224","82"
"12","ref1","294","522","82"
"4","ref4","8487","8604","89"
"5","ref2","2626","3625","89"
"8","ref1","5859","5883","97"
"3","ref1","270","277","83"
"2","ref2","2614","2958","94"
"3","ref4","8270","8440","82"
"10","ref1","2042","2057","94"
"6","ref2","3695","4405","93"
"11","ref4","6465","6557","88"
"11","ref1","2746","3018","80"
"6","ref3","1722","1837","85"
"7","ref5","6064","6213","100"
"12","ref5","8220","8442","98"
"1","ref4","6603","7051","82"
"12","ref4","8621","8661","83"
"4","ref1","1268","1574","81"
"11","ref3","1793","1859","98"
"8","ref1","3813","3850","92"
"11","ref1","5008","5140","82"
"7","ref3","1892","1972","82"
"9","ref4","9426","9581","80"
"6","ref4","7835","8060","85"
"3","ref5","4319","4756","81"
"10","ref4","6929","6957","97"
"11","ref1","4188","4228","96"
"1","ref5","7692","8437","82"
"3","ref1","5223","5286","97"
"1","ref2","2133","2208","92"
"4","ref1","513","597","85"
"5","ref1","4766","4843","82"
"6","ref2","2791","2842","86"
"8","ref5","6091","7090","94"
"6","ref1","2197","2242","97"
"9","ref2","3303","3380","91"
"6","ref3","1616","1634","99"
"5","ref4","6099","6331","92"
"2","ref2","3334","3479","90"
"7","ref3","1770","1799","81"
"7","ref2","3948","4760","83"
"4","ref4","6031","6249","92"
"1","ref1","1184","1744","80"
"6","ref1","7985","8014","94"
"12","ref4","9174","9511","90"
"8","ref5","8640","9639","96"
"11","ref4","7621","7760","95"
"4","ref2","2762","2822","96"
"2","ref4","6813","7211","81"
"2","ref3","1727","1738","84"
"2","ref4","7054","7082","88"
"6","ref2","3526","3753","86"
"9","ref4","8462","8640","99"
"7","ref4","7139","8138","84"
"10","ref3","1950","1969","91"
"4","ref4","6444","7437","94"
"7","ref3","1593","1623","95"
"12","ref4","9612","9835","83"
"9","ref4","7502","7763","97"
"5","ref1","1499","1798","97"
"5","ref3","1821","1854","83"
"4","ref4","8131","8276","94"
"3","ref4","9386","9447","86"
"7","ref4","7812","8334","85"
"7","ref1","1507","1625","86"
"6","ref3","1834","1909","90"
"7","ref1","999","1062","89"
"10","ref4","8336","8432","100"
"6","ref3","1983","2086","80"
"4","ref3","1529","1562","83"
"2","ref2","2814","3067","83"
"2","ref1","958","975","100"
"9","ref3","1862","1963","89"
"12","ref3","1927","1980","83"
"9","ref1","1259","1318","88"
"10","ref2","2749","2842","85"
"4","ref2","3742","4238","87"
"5","ref1","1855","2720","83"
"4","ref3","1919","1955","93"
"9","ref2","2159","3158","93"
"5","ref2","3098","3276","84"
"6","ref1","4100","4495","98"
"10","ref3","1881","2322","99"
"7","ref2","3622","3822","96"
"7","ref3","1921","1950","91"
"6","ref4","6359","6429","96"
"1","ref1","3184","3312","86"
"9","ref1","4432","4678","80"
"4","ref1","7506","7732","80"
"2","ref2","3174","4173","100"
"4","ref3","1662","1678","85"
"10","ref1","3470","3552","88"
"11","ref4","8280","8407","87"
"10","ref4","8818","8882","90"
"9","ref2","2938","3937","97"
"6","ref4","8148","8616","85"
"8","ref5","4654","4860","99"
"3","ref1","5859","5959","96"
"1","ref4","8792","9035","98"
"7","ref3","1997","2022","94"
