"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7323","7787","0.91701244813278"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10110","10572","0.9090909090909091"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","919","0.9176706827309237"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2569","0.8933333333333333"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5280","5768","0.9103585657370518"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10111","10573","0.9206008583690987"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13332","0.9201596806387226"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16948","0.927038626609442"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2065","2569","0.9129593810444874"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13680","14155","0.9287169042769857"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","927","0.8661417322834646"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12134","0.9551020408163265"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5348","0.921161825726141"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13306","0.888421052631579"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4511","4969","0.9065817409766455"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10504","10967","0.9065817409766455"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5289","5779","0.9418837675350702"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10503","10953","0.9240780911062907"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","449","929","0.9387755102040817"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3699","4158","0.9313304721030042"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7323","7786","0.8538622129436325"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9269","9777","0.8830188679245283"
"1","KC242793|1Eko|Gabon|1996","17722","18191","0.9195876288659793"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16905","17377","0.9641350210970464"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","869","1349","0.920892494929006"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10503","10967","0.9182389937106918"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16298","16556","0.8783269961977186"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5290","5779","0.9274509803921569"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10489","10956","0.9281183932346723"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.89738430583501"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","433","911","0.9151515151515152"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8515","8977","0.8824786324786325"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11251","11713","0.9166666666666666"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8534","8982","0.9006479481641468"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12132","0.8939096267190569"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11664","12145","0.8931451612903226"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1349","0.8604651162790697"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16095","16561","0.8580375782881002"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3699","4158","0.9211087420042644"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.857421875"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4587","0.898854961832061"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12145","0.9218436873747495"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.8971774193548387"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12857","13338","0.9036144578313253"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1251","1745","0.9203187250996016"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13663","14144","0.9405737704918032"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","703","915","0.8642533936651584"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13686","14144","0.924892703862661"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10503","10967","0.9293139293139293"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4079","4588","0.8986615678776291"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4892","5364","0.9410526315789474"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","862","1326","0.8907216494845361"
"3","KC242792|Gabon|Gabon|1994","2509","2797","0.9206896551724137"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4556","0.8772635814889336"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2532","2893","0.9211956521739131"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13275","13751","0.9363449691991786"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1251","1750","0.8956692913385826"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10505","10952","0.8675213675213675"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2508","2997","0.8932806324110671"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9354","0.967948717948718"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","859","1349","0.8442307692307692"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7783","0.8773784355179705"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5289","5779","0.9407114624505929"
"1","KC242784|9_Luebo|DRC|2007","3694","4156","0.8822314049586777"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","862","1347","0.9136546184738956"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8907","9368","0.8942917547568711"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1691","2166","0.8804123711340206"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9290","9786","0.9254901960784314"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1687","2155","0.9164969450101833"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12472","12927","0.9377682403433476"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4877","5354","0.9256198347107438"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7323","7798","0.9111570247933884"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","8526","8993","0.9560669456066946"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","8891","9352","0.9150743099787686"
"2","KC242793|1Eko|Gabon|1996","4881","5359","0.9230769230769231"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","10489","10966","0.9012096774193549"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","9268","9777","0.9235181644359465"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","7323","7683","0.8073878627968337"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","13275","13740","0.9424307036247335"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","869","1349","0.9141104294478528"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","7328","7789","0.9377682403433476"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","8891","9357","0.9238683127572016"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","7327","7785","0.9232409381663113"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","877","1341","0.9023354564755839"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","869","1345","0.863265306122449"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","16490","16960","0.9194214876033058"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","9268","9763","0.9226190476190477"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","860","1339","0.9026369168356998"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","8891","9351","0.8985200845665962"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8521","8979","0.8707627118644068"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13275","13742","0.85625"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7785","0.896049896049896"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","435","929","0.9223107569721115"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5280","5765","0.9326530612244898"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9777","0.8918406072106262"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12134","0.9255533199195171"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3694","4153","0.8956158663883089"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14500","14973","0.9487704918032787"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12134","0.9126984126984127"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9787","0.9190207156308852"
