"channel","reference","start","end","identity"
"2","ref5","4921","5025","94"
"1","ref1","4013","4030","99"
"9","ref1","1748","1980","93"
"11","ref4","7732","8217","89"
"12","ref2","2891","3890","99"
"5","ref1","2163","2218","94"
"4","ref4","6651","6694","93"
"12","ref1","5083","5202","96"
"1","ref1","3100","3455","84"
"10","ref5","6398","7397","89"
"7","ref1","2388","2442","98"
"1","ref4","6349","6582","83"
"2","ref1","6030","6038","81"
"3","ref1","507","590","87"
"4","ref2","2281","2300","81"
"12","ref1","5545","5685","96"
"1","ref1","7014","7103","92"
"12","ref3","1629","1667","96"
"12","ref3","1523","1583","86"
"7","ref4","6745","6904","85"
"6","ref4","7147","7201","94"
"12","ref2","2747","3746","81"
"1","ref2","3078","3146","86"
"10","ref1","761","1117","84"
"7","ref3","1910","2009","85"
"1","ref3","1949","2019","97"
"1","ref2","3061","3336","86"
"8","ref3","1837","1900","87"
"6","ref3","1951","2147","96"
"4","ref1","6844","7015","83"
"5","ref1","3272","3392","83"
"5","ref4","8206","8488","94"
"3","ref1","2635","2732","97"
"11","ref5","8989","9435","92"
"4","ref1","5319","5361","93"
"3","ref5","7160","7673","80"
"4","ref3","1866","1876","98"
"10","ref5","5627","5749","92"
"8","ref2","2852","3546","95"
"5","ref2","3272","3448","80"
"11","ref1","5625","5933","100"
"7","ref1","6962","7184","87"
"10","ref3","1521","1550","95"
"4","ref2","3837","4032","97"
"9","ref3","1898","2103","81"
"12","ref3","1990","2010","85"
"8","ref4","7472","7856","87"
"4","ref5","5149","5821","85"
"7","ref1","1512","2283","88"
"12","ref1","5252","5282","97"
"8","ref5","7360","8359","84"
"10","ref1","7441","7630","88"
"2","ref1","2062","2189","95"
"7","ref4","9672","9865","80"
"4","ref2","3489","3736","84"
"7","ref2","3943","4228","95"
"4","ref1","6276","6568","85"
"3","ref2","3038","3235","80"
"2","ref4","6021","6187","92"
"2","ref1","4180","4845","80"
"3","ref3","1807","1909","97"
"5","ref1","6968","6996","100"
"7","ref1","1986","2127","97"
"2","ref1","314","354","87"
"5","ref5","6358","6681","83"
"8","ref1","7220","7298","92"
"4","ref4","7876","7961","96"
"10","ref1","2024","2110","92"
"4","ref1","742","1018","98"
"4","ref2","2002","2082","95"
"9","ref4","7667","7732","80"
"8","ref2","2078","2613","85"
"9","ref3","1644","1686","90"
"2","ref3","1580","1678","94"
"12","ref1","2987","3375","88"
"10","ref1","2759","2798","93"
"7","ref2","3825","4041","98"
"7","ref2","3176","3691","90"
"7","ref2","2535","2550","100"
"1","ref2","2374","2529","96"
"1","ref4","6469","6515","85"
"4","ref5","7740","8739","95"
"7","ref1","4906","4940","85"
"5","ref4","8240","9239","94"
"5","ref1","7929","8015","99"
"9","ref1","5153","5354","80"
"11","ref1","441","593","100"
"8","ref5","5841","6069","88"
"4","ref3","1751","1785","87"
"5","ref4","9286","9497","91"
"7","ref1","1106","1414","82"
"3","ref3","1621","2326","95"
"9","ref1","5725","5748","95"
"6","ref1","667","781","97"
"5","ref3","1831","1841","98"
"9","ref1","4860","5290","98"
"3","ref4","9874","10003","90"
"1","ref2","2728","2878","88"
"11","ref1","2652","2713","86"
"11","ref5","7098","8097","100"
"5","ref3","1687","1804","93"
"5","ref2","2915","3095","88"
"5","ref2","3112","3345","96"
"3","ref5","8724","9018","89"
"7","ref3","1960","2012","96"
"6","ref4","9329","9432","84"
"11","ref4","7128","7247","89"
"1","ref1","6151","6220","87"
"3","ref3","1943","2131","91"
"10","ref2","3595","3939","100"
"12","ref4","9485","9625","86"
"4","ref4","7130","7453","97"
"11","ref1","4723","4780","98"
"9","ref3","1999","2053","93"
"7","ref3","1758","1805","83"
"7","ref3","1809","1888","82"
"1","ref2","3715","3993","99"
"9","ref4","9523","9559","95"
"10","ref4","6698","6717","90"
"7","ref4","9311","9865","99"
"8","ref4","9769","9900","85"
"10","ref1","3069","3176","94"
"10","ref2","3123","3251","82"
"5","ref4","9955","10082","87"
"10","ref4","6732","6951","81"
"4","ref1","7429","7542","90"
"5","ref1","5686","5860","97"
"2","ref2","3256","3641","90"
"8","ref1","6052","6208","97"
"5","ref2","2126","2312","88"
"9","ref2","2790","3789","91"
"1","ref1","4519","4696","80"
"12","ref4","6461","6583","83"
"5","ref1","1252","1283","98"
"10","ref2","3504","4104","95"
"6","ref2","3319","4179","89"
"2","ref2","3673","3817","91"
"7","ref1","1191","1481","95"
"5","ref5","7527","8178","80"
"6","ref1","57","233","92"
"7","ref3","1632","1685","93"
"11","ref2","3871","4066","90"
"8","ref1","5072","5090","82"
"10","ref4","7720","8078","82"
"1","ref3","1615","1657","90"
"10","ref1","6864","7000","95"
"9","ref2","3304","3368","92"
"1","ref2","2384","2555","86"
"2","ref5","8318","9317","88"
"2","ref1","2856","2952","81"
"7","ref1","2583","2923","91"
"11","ref2","2261","2393","93"
"4","ref2","2825","2966","84"
"9","ref1","4993","5048","80"
"5","ref1","7034","7075","92"
"1","ref3","1920","1946","91"
"6","ref4","8954","9107","98"
