"channel","reference","start","end","identity"
"4","ref2","2567","3101","88"
"4","ref1","3835","3978","84"
"8","ref4","8885","9277","85"
"6","ref4","7822","8000","91"
"4","ref3","1860","1957","86"
"4","ref4","6193","6299","83"
"1","ref5","7416","8415","100"
"7","ref4","6586","6824","81"
"9","ref5","7254","7628","95"
"5","ref1","5881","5939","91"
"10","ref2","2656","3655","99"
"10","ref2","3342","3743","80"
"2","ref3","1599","1629","91"
"7","ref3","1853","1866","86"
"12","ref3","1946","2104","99"
"5","ref1","2594","2753","96"
"10","ref4","6304","6387","96"
"9","ref2","2488","2539","85"
"8","ref5","8356","8973","83"
"3","ref3","1866","1882","99"
"8","ref2","3681","3837","82"
"2","ref4","6916","7034","90"
"4","ref1","5691","5781","82"
"3","ref2","2548","2891","86"
"9","ref2","3507","3788","99"
"1","ref4","8604","8714","86"
"4","ref3","1807","1809","80"
"3","ref5","6856","7263","88"
"5","ref2","3642","4209","92"
"8","ref3","1915","1983","97"
"10","ref4","6686","7384","98"
"12","ref2","2830","3025","93"
"1","ref2","2520","2603","83"
"11","ref1","1936","2091","87"
"4","ref1","3624","3794","84"
"7","ref4","7780","7891","89"
"10","ref1","1493","1612","86"
"6","ref5","8131","9130","94"
"7","ref5","7646","8559","82"
"9","ref2","3333","3618","85"
"12","ref1","7606","7701","98"
"5","ref2","2346","2541","87"
"8","ref3","1529","1615","90"
"6","ref4","9289","9376","87"
"11","ref2","2323","2734","92"
"2","ref4","8679","8776","93"
"2","ref4","7093","7379","83"
"12","ref2","2850","3310","90"
"11","ref4","8777","8957","95"
"2","ref3","1960","1984","88"
"10","ref4","6528","6716","84"
"12","ref2","2013","3012","88"
"1","ref2","2654","2837","87"
"5","ref3","1612","1622","98"
"6","ref1","7125","7215","80"
"1","ref1","4017","4115","90"
"9","ref1","4741","4806","94"
"8","ref1","5055","5227","95"
"3","ref4","9966","10089","85"
"5","ref4","6758","6786","86"
"3","ref5","6511","6736","100"
"1","ref4","6847","7137","88"
"3","ref3","1634","1643","80"
"10","ref3","1905","1929","85"
"8","ref1","7866","7918","100"
"9","ref4","9262","10261","94"
"3","ref4","6085","6338","98"
"7","ref4","6925","7049","93"
"10","ref3","1540","1564","100"
"11","ref4","6175","6866","95"
"2","ref1","3657","3761","92"
"2","ref2","2150","3149","100"
"8","ref2","3217","3685","87"
"5","ref5","4809","5808","88"
"6","ref4","9002","9405","87"
"7","ref1","1443","1481","94"
"7","ref4","6132","6187","93"
"4","ref2","2890","3889","99"
"7","ref1","6611","6714","99"
"7","ref1","4134","4192","82"
"3","ref1","1599","1732","88"
"2","ref5","7643","7989","94"
"9","ref5","8060","8329","94"
"9","ref4","6759","7122","83"
"11","ref2","3418","3536","98"
"7","ref1","2846","2883","93"
"11","ref3","1933","1950","90"
"4","ref2","2560","3047","86"
"8","ref1","4375","4790","83"
"4","ref1","3688","3953","84"
"9","ref2","3221","3315","87"
"6","ref1","2240","2334","95"
"1","ref4","6997","7408","81"
"1","ref1","5779","5890","99"
"7","ref5","5297","5389","88"
"4","ref3","1639","1773","87"
"7","ref1","2595","2883","99"
"12","ref1","7259","7434","92"
"3","ref1","5577","5592","91"
"3","ref1","6895","7671","81"
"10","ref1","6457","6764","81"
"11","ref1","1083","1275","81"
"8","ref5","7273","8003","90"
"7","ref1","6199","6426","92"
"7","ref1","3330","3417","80"
"9","ref3","1924","2022","99"
"9","ref1","7299","7393","86"
"11","ref3","1577","1610","88"
"6","ref5","7880","8452","100"
"9","ref2","2605","3377","97"
"1","ref1","6925","7061","94"
"6","ref1","1383","1423","98"
"9","ref4","9452","9632","84"
"3","ref4","9585","10026","80"
"4","ref4","9250","10249","99"
"4","ref5","7225","7533","100"
"7","ref2","2736","3277","89"
"6","ref4","7363","8286","89"
"11","ref1","7816","7832","94"
"11","ref4","9827","9952","81"
"12","ref5","7071","7801","81"
"8","ref4","6157","7040","82"
"8","ref3","1546","1657","94"
"11","ref4","6774","7112","89"
"6","ref1","7397","7511","95"
"5","ref2","2762","2838","90"
"5","ref2","2534","2650","87"
"11","ref1","2853","3063","84"
"11","ref4","9160","9212","88"
"8","ref2","3043","3334","87"
"4","ref1","2673","2742","94"
"6","ref4","8581","8793","80"
"11","ref1","1852","2003","97"
"4","ref4","9477","9606","99"
"3","ref5","8063","9062","86"
"6","ref3","1669","1912","87"
"10","ref3","1508","1509","96"
"1","ref4","9570","9732","93"
"3","ref1","684","806","95"
"4","ref4","8297","8552","93"
"12","ref3","1507","1545","90"
"9","ref5","6136","6713","95"
"6","ref2","3421","4420","91"
"3","ref4","9605","9980","85"
"10","ref4","8876","8921","96"
"12","ref5","5359","6358","99"
"11","ref5","6714","7107","84"
"7","ref5","5812","6317","91"
"1","ref2","3075","3690","91"
"8","ref4","8362","8664","90"
"9","ref3","1585","1918","82"
"4","ref1","3005","3011","82"
"11","ref4","6378","6435","90"
"2","ref1","4098","4173","82"
"12","ref5","6368","6612","91"
"11","ref1","5982","6044","81"
"10","ref1","4113","4145","92"
"7","ref4","8507","8552","94"
"11","ref1","4818","4846","84"
"3","ref1","5769","5903","84"
"1","ref1","3393","3465","96"
