"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16494","16971","0.9168356997971603"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.9402390438247012"
"1","KC242793|1Eko|Gabon|1996","13275","13607","0.8856304985337243"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7798","0.8711656441717791"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5743","6068","0.9"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7786","0.9154334038054969"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10106","10572","0.9558823529411765"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4077","4584","0.9071969696969697"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1341","0.9233870967741935"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9279","9787","0.9416342412451362"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9357","0.9330543933054394"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","448","929","0.8611670020120724"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5363","0.8958742632612967"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5291","5779","0.9043824701195219"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","440","915","0.8873239436619719"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","870","1349","0.8719512195121951"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5737","6154","0.9090909090909091"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","449","910","0.9284210526315789"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14088","14562","0.918200408997955"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9368","0.9534412955465587"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","858","1347","0.936"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7788","0.934322033898305"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13327","0.9126984126984127"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16902","17377","0.8782961460446247"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2507","3347","0.9045401629802096"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6122","6590","0.9411764705882353"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14090","14566","0.9164969450101833"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2074","2580","0.9009708737864077"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5289","5779","0.9350393700787402"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10503","10958","0.8950749464668094"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","871","1349","0.9238476953907816"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10491","10976","0.8917322834645669"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5355","0.901010101010101"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9368","0.9079754601226994"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","851","1347","0.9289940828402367"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9787","0.9427480916030534"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","13680","14133","0.8491379310344828"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14566","0.928"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1251","1752","0.8903846153846153"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4084","4588","0.884469696969697"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4876","5366","0.8937875751503006"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16500","16971","0.9145833333333333"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5281","5779","0.8791423001949318"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13680","14156","0.918918918918919"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11245","11726","0.9529652351738241"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","859","1329","0.9350104821802935"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10515","10967","0.8884120171673819"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10489","10949","0.9482758620689655"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12138","0.8742393509127789"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9323","0.8713968957871396"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5350","0.8658536585365854"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1691","2155","0.9206680584551148"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9368","0.9156378600823045"
"1","KM519951|Boende-Lokolia|DRC|2014","7321","7798","0.9089068825910931"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9769","0.8764705882352941"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7792","0.8680412371134021"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8902","9368","0.918580375782881"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16971","0.9207317073170732"
