"channel","reference","start","end","identity"
"11","ref4","9014","9174","89"
"11","ref1","500","535","81"
"12","ref4","9044","9090","87"
"9","ref4","6466","6680","83"
"7","ref1","4678","4765","89"
"9","ref2","2197","2516","93"
"3","ref4","9425","9532","100"
"8","ref2","2985","3233","100"
"8","ref1","58","294","95"
"6","ref2","3536","3961","96"
"11","ref3","1562","1618","97"
"7","ref1","4545","4721","94"
"11","ref1","5391","5510","95"
"3","ref1","4650","4742","99"
"9","ref1","5931","6102","95"
"2","ref1","251","293","81"
"5","ref3","1563","1589","93"
"1","ref3","1745","1789","98"
"4","ref1","5631","5728","84"
"4","ref3","1812","1881","86"
"12","ref4","7333","7583","97"
"3","ref1","384","442","99"
"2","ref4","9389","9446","81"
"7","ref2","2830","3158","81"
"11","ref1","771","789","80"
"6","ref2","3555","4554","100"
"7","ref2","2024","3023","98"
"7","ref1","7423","7519","93"
"11","ref1","7558","7598","97"
"9","ref5","8610","8889","100"
"9","ref4","8396","8632","89"
"3","ref4","7835","7989","95"
"6","ref4","6789","6937","81"
"8","ref2","3311","3449","97"
"11","ref2","2300","2381","90"
"8","ref1","4070","4744","93"
"4","ref4","7735","7953","98"
"10","ref5","5543","6542","93"
"12","ref4","7543","7655","96"
"9","ref5","5421","5675","90"
"1","ref3","1589","1649","80"
"11","ref3","1802","2063","98"
"12","ref3","1766","1828","84"
"11","ref2","2253","2650","93"
"7","ref2","3554","3768","80"
"10","ref5","4560","5448","96"
"5","ref5","8745","9744","99"
"5","ref2","3481","3636","94"
"6","ref4","9381","9705","90"
"12","ref1","5752","5819","91"
"4","ref4","7257","7405","88"
"4","ref2","2793","3512","98"
"5","ref4","8656","8847","90"
"2","ref1","7226","7415","91"
"4","ref2","2786","2833","85"
"10","ref1","4283","4335","98"
"2","ref4","6604","7593","85"
"2","ref2","3809","4020","95"
"3","ref3","1793","1833","92"
"10","ref2","2091","2523","98"
"2","ref1","3502","3882","87"
"1","ref4","8574","8687","96"
"9","ref4","9957","10014","97"
"8","ref4","9030","9169","82"
"9","ref1","7218","7279","83"
"9","ref4","6129","6443","94"
"3","ref1","3687","3752","82"
"11","ref4","8361","8412","100"
"6","ref3","1561","1583","90"
"9","ref5","7035","7176","88"
"2","ref2","3418","3474","87"
"5","ref2","3328","4327","89"
"8","ref3","1949","2001","81"
"10","ref2","2981","3671","90"
"5","ref2","3104","3467","84"
"1","ref1","1652","1737","100"
"7","ref1","7880","7949","88"
"7","ref2","3998","4432","94"
"3","ref1","1223","1274","94"
"7","ref5","5124","6123","96"
"8","ref5","4942","5390","87"
"10","ref1","1233","1311","95"
"5","ref2","3591","3999","88"
"1","ref3","1659","1688","98"
"8","ref1","3306","3367","86"
"4","ref2","2215","2791","88"
"8","ref4","8127","8313","93"
"8","ref2","2030","2563","84"
"6","ref4","9914","10057","98"
"4","ref1","3131","3715","87"
"4","ref3","1922","2043","82"
"1","ref2","3784","3988","85"
"4","ref3","1655","1691","99"
"1","ref2","3338","3551","99"
"2","ref4","7255","7451","100"
"10","ref3","1864","1872","84"
"8","ref5","5830","6488","94"
"12","ref2","2211","2644","92"
"7","ref1","4611","5141","83"
"12","ref1","2219","2278","100"
"2","ref2","3125","3318","83"
"4","ref1","7756","7967","94"
"9","ref3","1690","1706","90"
"2","ref4","9074","9234","91"
"6","ref1","6872","6919","80"
"12","ref1","7366","7404","83"
"7","ref4","8590","9030","95"
"1","ref1","7770","8061","83"
"9","ref1","5479","5532","87"
"8","ref1","4628","4726","81"
"12","ref5","6464","7463","89"
"4","ref4","6068","6271","87"
"11","ref5","5963","6543","87"
"9","ref1","5629","5950","90"
"5","ref1","2402","2429","85"
"12","ref1","3480","3795","95"
"7","ref1","6864","6956","82"
"2","ref2","2482","2755","87"
"10","ref1","5783","5884","95"
"3","ref1","5006","5054","92"
"4","ref4","9761","9899","98"
"9","ref2","3394","3746","99"
"2","ref2","3210","3307","84"
"8","ref3","1607","1631","84"
"2","ref3","1994","2051","99"
"12","ref3","1779","1794","88"
"5","ref1","3399","4398","82"
"10","ref5","5648","5777","99"
"6","ref1","5634","5919","100"
"12","ref4","8442","8777","83"
"12","ref3","1528","1536","94"
"11","ref3","1614","1661","90"
"4","ref4","7334","7963","94"
"4","ref2","2405","2476","85"
"5","ref4","6004","7003","98"
"6","ref5","5894","5989","81"
"8","ref1","3592","3903","90"
"10","ref5","8118","8258","88"
"10","ref5","7969","8307","100"
