"channel","reference","start","end","identity"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1252","1678","0.8899082568807339"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4084","4588","0.8819047619047619"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1710","2161","0.9"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","871","1349","0.9183673469387755"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12143","0.8869731800766284"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.9610655737704918"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","435","918","0.9469387755102041"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5182","0.8930817610062893"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1303","0.9490022172949002"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6526","6999","0.8655804480651731"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8905","9368","0.8825995807127882"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","860","1347","0.9134808853118712"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16502","16952","0.8658536585365854"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4873","5366","0.9123505976095617"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12840","13341","0.91796875"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14156","0.9285714285714286"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13688","14156","0.8536585365853658"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3289","3778","0.92"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","862","1334","0.8949494949494949"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9326","0.8431372549019608"
"1","KC242798|1Ikot|Gabon|1996","4074","4577","0.8027079303675049"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5292","6192","0.9065217391304348"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","17726","18190","0.9197530864197531"
"1","KC242792|Gabon|Gabon|1994","8528","8993","0.9194214876033058"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7780","0.9143468950749465"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7798","0.8934426229508197"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9787","0.930188679245283"
"1","KC242793|1Eko|Gabon|1996","10504","10965","0.9258474576271186"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5354","0.9114688128772636"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","459","919","0.9361702127659575"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2525","2997","0.8924302788844621"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9787","0.928436911487759"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10504","10939","0.9300225733634312"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9368","0.918200408997955"
