"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10504","10967","0.9276595744680851"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16113","16578","0.8760330578512396"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9269","9759","0.9133858267716536"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1699","2166","0.9195876288659793"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4871","5354","0.8911290322580645"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4577","0.9223300970873787"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8902","9368","0.9621848739495799"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","17714","18177","0.9530916844349681"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7321","7798","0.8866396761133604"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10528","10932","0.8698795180722891"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3694","4147","0.8817204301075269"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12850","13341","0.9655172413793104"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","10524","10965","0.8830022075055187"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13275","13751","0.934560327198364"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1251","1747","0.9275929549902152"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","883","1349","0.9235537190082644"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5291","5779","0.9342629482071713"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16956","0.9089026915113871"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","18446","18921","0.9377593360995851"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9279","9787","0.9434697855750487"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14501","14975","0.944558521560575"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7798","0.9151138716356108"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16901","17377","0.9461697722567288"
"1","KC242798|1Ikot|Gabon|1996","860","1349","0.8690476190476191"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10111","10563","0.9237472766884531"
"1","KC242792|Gabon|Gabon|1994","3697","4158","0.9322033898305084"
