"channel","reference","start","end","identity"
"9","ref3","1657","1742","94"
"7","ref3","1740","1755","98"
"7","ref1","5100","5141","96"
"10","ref1","7237","7525","91"
"2","ref1","2841","2885","86"
"5","ref3","1629","1643","87"
"4","ref1","2901","2954","100"
"11","ref4","8218","8318","96"
"11","ref4","9103","9213","85"
"10","ref2","3177","3405","89"
"7","ref1","5557","5590","100"
"6","ref3","1904","1936","81"
"3","ref4","9638","9726","91"
"10","ref1","1993","2448","92"
"2","ref5","5581","6580","85"
"2","ref1","4740","4794","91"
"8","ref4","9361","9505","81"
"7","ref1","5282","5307","86"
"6","ref5","8736","9153","98"
"3","ref2","2857","2908","85"
"4","ref3","1765","1789","96"
"12","ref4","7944","8023","89"
"11","ref4","8678","8834","84"
"10","ref1","3321","3485","100"
"12","ref2","3062","3315","86"
"6","ref2","3273","3439","92"
"11","ref1","2906","2965","93"
"6","ref4","8929","9061","82"
"11","ref4","8685","9284","84"
"5","ref4","7236","7606","98"
"1","ref1","4107","4244","84"
"7","ref3","1976","2315","90"
"10","ref2","3586","3698","83"
"3","ref1","727","757","87"
"7","ref2","2756","2950","83"
"1","ref3","1694","1735","80"
"9","ref1","7957","7969","87"
"11","ref1","6437","6475","93"
"2","ref4","7112","7339","81"
"10","ref1","2443","2522","91"
"6","ref4","8736","9735","82"
"8","ref2","3815","3867","81"
"6","ref4","7934","8160","97"
"1","ref4","8089","8127","96"
"8","ref1","5457","5478","82"
"8","ref3","1651","1695","98"
"2","ref3","1690","1718","100"
"4","ref1","4383","5382","82"
"2","ref2","2162","2428","98"
"2","ref4","6458","6612","81"
"3","ref4","9556","9960","87"
"7","ref2","3715","3903","96"
"12","ref1","3265","3316","94"
"3","ref3","1721","1773","83"
"9","ref3","1934","1944","87"
"5","ref3","1979","2059","81"
"7","ref1","516","582","94"
"10","ref3","1671","1676","96"
"8","ref4","9846","10222","100"
"3","ref3","1607","1621","95"
"2","ref1","6960","6990","82"
"7","ref3","1669","1700","100"
"12","ref2","3229","4083","86"
"7","ref5","5070","6069","85"
"12","ref2","2240","2872","97"
"9","ref2","3987","4316","93"
