"channel","reference","start","end","identity"
"4","ref2","2128","3127","84"
"10","ref4","7022","7160","95"
"11","ref1","7853","7989","99"
"1","ref2","2942","3063","97"
"7","ref1","55","67","97"
"4","ref1","4619","4683","91"
"3","ref3","1874","1927","82"
"2","ref4","7112","7523","86"
"12","ref4","9679","9850","88"
"5","ref2","2489","2907","92"
"6","ref3","1586","1672","87"
"2","ref2","3777","3968","94"
"7","ref4","6753","6906","98"
"8","ref2","2443","2529","88"
"7","ref4","6545","6911","80"
"8","ref4","6430","6699","94"
"6","ref1","5420","5563","98"
"1","ref2","2658","3657","85"
"10","ref4","6508","7381","86"
"6","ref5","4604","5056","82"
"1","ref2","2603","2896","87"
"12","ref3","1530","1685","98"
"9","ref4","6193","6239","90"
"8","ref1","2773","3011","94"
"3","ref2","3844","4197","95"
"11","ref3","1941","1975","99"
"4","ref5","6074","6253","89"
"12","ref4","9783","9813","84"
"4","ref3","1797","2080","83"
"12","ref4","8246","8479","96"
"1","ref1","793","817","81"
"3","ref2","2774","3144","95"
"5","ref1","1701","1850","93"
"7","ref2","2843","2895","90"
"2","ref1","3064","3086","90"
"10","ref4","8000","8143","90"
"3","ref4","7831","7892","96"
"12","ref2","2573","2757","82"
"4","ref1","1058","1205","98"
"4","ref4","7047","7170","92"
"10","ref2","2512","3122","80"
"4","ref5","8314","9187","93"
"10","ref2","3207","4123","81"
"5","ref1","3837","3973","85"
"8","ref1","7266","7452","90"
"6","ref4","9843","9906","86"
"9","ref1","1253","1406","82"
"9","ref4","6511","6788","96"
"5","ref1","2768","2953","93"
"12","ref2","3396","3791","97"
"5","ref2","3276","3471","86"
"8","ref1","3175","3435","98"
"3","ref4","9037","9373","100"
"5","ref2","3504","3690","94"
"7","ref2","2350","2381","99"
"12","ref2","3407","3673","88"
"9","ref1","6900","6948","95"
"3","ref3","1944","2188","88"
"9","ref4","6237","6530","99"
"11","ref1","1702","2034","94"
"11","ref2","3643","3964","92"
"6","ref1","519","705","98"
"12","ref4","8579","8982","89"
"1","ref1","4167","4309","97"
"3","ref4","8731","8845","90"
"2","ref2","2572","2717","83"
"2","ref1","1439","1466","81"
"10","ref1","4887","5184","89"
"4","ref3","1664","1728","99"
"2","ref1","6394","6542","96"
"4","ref1","7980","8046","87"
"3","ref4","6801","6988","88"
"8","ref1","152","204","88"
"10","ref5","7299","7476","93"
"6","ref1","6879","6920","91"
"11","ref2","3547","4546","87"
"6","ref5","5161","5650","100"
"8","ref2","2364","2665","87"
"10","ref2","2791","3422","91"
"3","ref1","3125","3182","93"
"3","ref3","1620","1997","84"
"3","ref2","2292","2394","96"
"11","ref5","5802","6018","86"
"12","ref3","1826","2002","82"
"12","ref4","9017","9060","97"
"7","ref4","7601","7644","98"
"10","ref1","6165","6614","85"
"12","ref3","1906","1978","82"
"5","ref5","6500","6996","97"
"1","ref2","2274","2387","82"
"11","ref1","4494","4566","87"
"3","ref4","6611","6823","89"
"3","ref2","3210","3586","92"
"9","ref3","1552","1557","93"
"3","ref4","8497","8796","95"
"9","ref1","1582","1643","98"
"4","ref2","3011","3287","94"
"2","ref4","7408","8407","85"
"8","ref1","7997","8095","96"
"5","ref3","1581","1708","87"
"10","ref4","9026","9077","98"
"3","ref4","6036","6553","87"
"9","ref4","7894","8352","100"
"3","ref3","1953","2044","98"
"2","ref3","1560","1618","84"
"11","ref3","1590","1613","87"
"10","ref1","5561","5723","87"
"12","ref1","1312","1339","99"
"7","ref2","3547","4121","94"
"4","ref5","6644","7370","92"
"10","ref4","6002","6939","94"
"7","ref3","1997","2025","98"
"3","ref4","6038","6304","84"
"8","ref4","8259","8569","99"
"10","ref4","9065","9172","86"
"7","ref1","3780","3827","90"
"9","ref3","1758","1794","97"
"3","ref1","5758","5825","94"
"5","ref3","1842","1962","87"
"6","ref1","1002","1134","83"
"2","ref1","245","417","82"
"8","ref3","1731","1782","89"
"5","ref2","3063","3410","89"
"12","ref4","8797","8853","96"
"7","ref3","2000","2031","100"
"7","ref1","6867","7114","87"
"8","ref2","2441","3105","90"
"5","ref4","6650","6893","100"
"8","ref4","9578","9646","84"
"7","ref4","9906","10103","90"
"8","ref2","3225","3504","91"
"11","ref4","6403","6989","93"
"7","ref2","3908","4195","97"
"4","ref3","1682","1695","89"
"9","ref1","7424","7435","97"
"7","ref4","7489","7841","91"
"2","ref4","7508","7769","90"
"4","ref2","2426","2592","86"
"3","ref1","3844","4220","91"
"2","ref1","6948","7045","90"
"3","ref4","6719","6833","92"
"8","ref4","7874","8007","80"
"1","ref2","2663","3048","80"
"6","ref4","7609","7742","95"
"1","ref2","3343","3815","97"
"5","ref5","5785","6151","100"
"11","ref1","3533","3781","94"
"7","ref4","6803","7009","94"
"9","ref3","1779","1781","81"
"11","ref4","9526","9675","89"
"6","ref4","9896","10102","93"
"9","ref3","1590","1603","94"
"9","ref4","9142","9308","90"
"9","ref2","2227","2404","91"
"6","ref2","3970","4326","88"
"5","ref2","2243","2924","93"
"6","ref1","4055","4288","92"
"2","ref1","211","325","84"
"2","ref5","8765","9346","98"
"3","ref5","8211","8302","96"
"12","ref1","5186","5461","83"
"3","ref5","5740","6408","86"
"12","ref4","8014","8314","93"
"11","ref4","9660","10659","90"
"1","ref2","2836","2975","97"
"6","ref1","7049","7090","89"
"12","ref1","5118","5165","90"
"7","ref5","8735","8945","82"
"7","ref1","7721","7917","87"
"12","ref3","1991","2043","91"
"8","ref4","8056","9038","84"
"4","ref1","1777","2003","88"
"12","ref2","2032","2270","93"
"9","ref1","5399","5501","91"
"12","ref4","9512","9828","84"
"12","ref5","4996","5305","96"
"9","ref2","3416","3515","82"
"12","ref2","3449","4448","100"
"1","ref4","7237","7263","89"
"7","ref4","7459","7609","98"
"5","ref5","5877","6144","96"
"11","ref4","8683","8745","80"
"4","ref1","3367","3478","80"
"11","ref4","7580","7653","94"
"6","ref1","6569","6666","97"
"1","ref2","3239","3703","92"
"9","ref2","2433","2539","97"
"10","ref3","1867","1935","89"
"12","ref2","3522","4186","91"
"11","ref1","7245","7276","82"
"7","ref1","3558","3656","81"
"9","ref4","8993","9344","100"
"7","ref4","6325","6579","89"
"3","ref2","3369","3842","99"
"7","ref3","1529","1570","97"
"8","ref3","1950","2129","83"
"5","ref1","6321","6471","88"
"11","ref3","1672","1716","95"
"10","ref5","7081","7761","100"
"10","ref3","1925","1947","84"
"7","ref2","2229","2315","99"
"6","ref2","2693","2712","85"
"2","ref3","1835","2096","96"
"3","ref5","5299","6054","97"
"7","ref1","826","994","88"
"9","ref4","7209","7314","95"
"12","ref2","2649","2786","95"
"8","ref5","7583","8217","100"
"10","ref1","7579","8022","86"
"3","ref2","3989","4140","91"
"10","ref3","1680","1722","92"
"1","ref4","8129","8384","88"
"1","ref5","6885","7126","95"
"2","ref4","7536","7701","88"
"6","ref5","5382","5489","89"
"2","ref4","7458","7623","97"
"4","ref1","4","64","94"
"4","ref1","1027","1108","80"
"1","ref3","1699","1724","82"
"9","ref4","9622","10035","88"
"4","ref3","1934","1970","81"
"10","ref1","6583","6705","99"
"1","ref4","9501","10012","80"
"12","ref4","7096","7170","89"
"8","ref4","7926","8104","85"
"11","ref5","8941","9940","87"
"1","ref4","6177","6677","81"
"12","ref5","4887","5886","96"
"4","ref4","8086","8577","91"
"5","ref4","7873","7927","91"
"7","ref4","7404","7664","83"
"1","ref4","6218","6338","84"
"12","ref1","4812","4839","98"
"4","ref3","1811","1833","81"
"6","ref2","2870","3065","94"
"10","ref4","6709","6743","97"
"10","ref4","9223","9422","92"
"2","ref5","5927","6318","80"
"1","ref2","2990","3039","99"
"6","ref4","8873","9046","93"
"6","ref4","6571","6729","81"
"6","ref4","6054","6191","81"
"11","ref1","4824","4979","96"
"9","ref1","7785","8340","85"
"5","ref4","9715","10272","99"
"10","ref1","4268","4419","81"
"12","ref4","8166","9165","93"
"7","ref4","7850","7916","88"
"7","ref4","8383","8764","81"
"2","ref1","7952","8105","99"
"5","ref2","2603","3080","93"
"4","ref4","8299","8335","90"
"5","ref4","9497","9751","83"
"6","ref4","8202","9201","91"
"11","ref3","1908","1919","81"
"3","ref4","7275","7462","86"
"11","ref4","6381","6422","97"
"8","ref4","8100","9099","96"
"3","ref2","2129","2274","99"
"2","ref5","8334","9333","96"
"8","ref2","2026","2232","99"
"10","ref4","6392","6583","95"
"5","ref4","6549","7084","98"
"7","ref2","3969","4264","100"
"4","ref3","1906","1971","80"
"12","ref3","1681","1702","95"
"9","ref1","7358","7400","80"
"3","ref2","2637","2836","84"
"6","ref3","1526","1579","93"
"2","ref1","4762","4808","94"
"12","ref5","4818","5691","91"
"2","ref4","7551","7655","97"
"5","ref1","5042","5126","89"
"11","ref4","8550","8694","90"
"2","ref4","8776","8818","82"
"4","ref1","2776","2879","84"
"4","ref3","1601","1622","86"
"6","ref1","5909","5958","87"
"11","ref3","1676","1756","95"
"11","ref5","4036","4385","100"
"9","ref1","7508","7515","85"
"8","ref1","6936","7045","99"
"5","ref2","2083","3082","85"
"6","ref1","116","257","94"
"6","ref3","1630","1728","91"
"11","ref2","3233","3343","90"
"11","ref4","9706","9878","94"
"5","ref4","9667","9933","93"
"2","ref4","7987","8097","88"
"11","ref2","2435","3390","84"
"4","ref2","3703","3805","96"
"9","ref1","7515","8073","85"
"6","ref3","1775","1795","97"
"7","ref4","8567","8708","87"
"5","ref3","1726","1859","100"
"6","ref1","6289","6314","100"
"12","ref4","7226","7272","90"
"2","ref4","6502","6655","92"
"5","ref4","7959","8347","89"
"7","ref5","8745","9744","88"
"5","ref3","1784","1829","87"
"2","ref1","896","922","91"
"3","ref3","1508","1830","91"
"9","ref4","7614","7695","93"
"12","ref5","7577","8044","86"
"2","ref2","3342","3418","96"
"2","ref3","1649","1720","81"
"1","ref1","2079","2120","85"
"6","ref1","6250","6803","99"
"12","ref5","4996","5107","81"
"2","ref2","3678","3730","89"
"10","ref1","6765","7166","96"
"9","ref2","3104","3188","86"
"8","ref1","788","1787","91"
"10","ref2","3990","4239","82"
"9","ref4","6820","7819","81"
"11","ref2","2063","2178","89"
"10","ref2","2085","2537","80"
"9","ref3","1739","1753","98"
"11","ref1","1869","1930","97"
"1","ref1","7643","7717","95"
"3","ref3","1699","1790","84"
"1","ref2","2087","2242","97"
"8","ref2","2526","2600","97"
"8","ref1","7850","7936","86"
"12","ref2","2013","2311","98"
"7","ref3","1969","1976","80"
"10","ref1","3753","3787","91"
"9","ref3","1812","2091","82"
"2","ref3","1662","1696","82"
"6","ref4","6596","6766","86"
"5","ref3","1900","2031","81"
"12","ref2","3162","3633","94"
"7","ref4","8319","8572","82"
"1","ref1","6112","6296","80"
"5","ref3","1690","1810","87"
"12","ref2","3320","4124","95"
"7","ref1","4904","5227","94"
"2","ref3","1839","1854","95"
