"channel","reference","start","end","identity"
"1","ref5","6343","6493","85"
"6","ref3","1553","1881","84"
"9","ref1","3818","3903","94"
"11","ref3","1624","1646","81"
"7","ref3","1544","1583","80"
"1","ref3","1725","1770","80"
"5","ref4","7848","7979","94"
"2","ref1","559","626","98"
"4","ref2","2274","2330","91"
"5","ref3","1956","1988","80"
"7","ref4","6135","6931","80"
"2","ref2","2921","3033","95"
"9","ref3","1834","1843","100"
"11","ref1","1233","1258","99"
"5","ref2","2994","3266","82"
"6","ref3","1656","1696","81"
"2","ref4","8262","8477","97"
"4","ref5","8213","8462","96"
"11","ref5","4015","4595","94"
"6","ref1","1273","1344","86"
"2","ref1","6395","6475","100"
"6","ref1","6851","7187","87"
"6","ref2","3278","3287","81"
"2","ref1","1030","1380","97"
"11","ref3","1625","1799","97"
"12","ref1","3903","4017","90"
"9","ref1","4438","4455","93"
"6","ref2","2178","2352","95"
"2","ref1","858","1047","82"
"11","ref2","2895","3251","91"
"9","ref1","7253","7270","100"
"7","ref1","7021","7590","87"
"2","ref4","9279","10006","100"
"7","ref4","8252","8301","95"
"11","ref2","3522","3814","95"
"12","ref3","1904","1912","84"
"2","ref3","1890","1893","84"
"10","ref4","8573","9327","99"
"1","ref2","3940","4248","94"
"6","ref2","2411","3410","99"
"8","ref2","2225","2557","96"
"1","ref2","2252","2619","97"
"3","ref3","1556","1893","100"
"5","ref1","1575","1589","85"
"2","ref1","2172","2210","86"
"11","ref4","9787","10037","99"
"4","ref4","7115","7178","88"
"7","ref3","1532","1543","85"
"1","ref4","8935","9256","86"
"1","ref1","4533","4640","80"
"3","ref2","3236","3322","87"
"12","ref1","1675","1706","98"
"10","ref2","2687","2905","87"
"8","ref4","8639","8855","84"
"12","ref3","1686","1869","88"
"11","ref2","3974","4149","84"
"1","ref1","7062","7175","94"
"2","ref4","8280","8297","98"
"9","ref5","5248","5463","87"
"11","ref3","1902","2014","98"
"1","ref3","1899","1976","94"
"9","ref1","7606","7979","94"
"3","ref4","6508","6574","93"
"7","ref2","2551","2697","97"
"7","ref3","1501","1524","99"
"9","ref1","4677","4834","84"
"3","ref1","7760","8215","91"
"6","ref1","1778","1809","96"
"1","ref4","7978","8106","92"
"4","ref4","7267","7410","98"
"9","ref2","3802","4493","86"
"5","ref2","2787","2918","97"
"11","ref5","8561","9560","85"
"6","ref1","7571","7642","85"
"9","ref1","233","919","98"
"12","ref4","6840","7349","88"
"11","ref2","3380","3396","85"
