"channel","reference","start","end","identity"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5290","5772","0.8770491803278688"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10500","10967","0.9329140461215933"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13350","13741","0.9255583126550868"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10490","10967","0.9281314168377823"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4082","4588","0.9161904761904762"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5289","5779","0.9414141414141414"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8902","9368","0.9494736842105264"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4877","5366","0.8349705304518664"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12852","13332","0.9100204498977505"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","873","1345","0.8918367346938776"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","14109","14566","0.910828025477707"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4579","0.9333333333333333"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4588","0.9235181644359465"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11650","12131","0.9238476953907816"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","862","1349","0.9271255060728745"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4503","4970","0.9161425576519916"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4566","0.8698224852071006"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8526","8993","0.9347368421052632"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.9403292181069959"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11244","11717","0.9158110882956879"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1257","1762","0.8790786948176583"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11244","11713","0.9309623430962343"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10489","10967","0.9128630705394191"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9357","0.9150743099787686"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","870","1349","0.8879837067209776"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8894","9362","0.8956158663883089"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10489","10949","0.9199134199134199"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16490","16957","0.9330543933054394"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11655","12145","0.882703777335984"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4892","5363","0.9411764705882353"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4503","4970","0.9175257731958762"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12143","0.904950495049505"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1251","1744","0.9137254901960784"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12850","13336","0.8596837944664032"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8905","9368","0.8801652892561983"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10501","10967","0.8833333333333333"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8902","9360","0.9376344086021505"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5289","5767","0.9284253578732107"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10513","10967","0.9053763440860215"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12113","0.895397489539749"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4882","5359","0.944672131147541"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11661","12145","0.9054325955734407"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16500","16971","0.9354166666666667"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1687","2134","0.8577586206896551"
