"channel","reference","start","end","identity"
"11","ref2","2009","2532","84"
"12","ref1","2774","2936","91"
"1","ref4","6543","7064","95"
"11","ref2","3393","4392","95"
"12","ref2","2528","2964","87"
"3","ref5","4754","5225","99"
"1","ref4","7365","7668","82"
"3","ref4","7112","7281","93"
"5","ref4","7921","8140","88"
"6","ref2","2898","2969","86"
"10","ref1","3045","3197","80"
"4","ref1","4966","5053","85"
"10","ref3","1737","2167","98"
"11","ref3","1725","1751","81"
"2","ref2","3009","3936","90"
"3","ref1","1394","1416","82"
"4","ref1","5152","5245","86"
"12","ref5","5229","5531","92"
"2","ref3","1663","1697","91"
"10","ref4","8057","8192","95"
"10","ref1","2434","2658","97"
"9","ref5","4951","5425","100"
"8","ref1","6008","6059","87"
"6","ref1","1220","1334","89"
"2","ref1","4241","4279","98"
"5","ref4","9427","9518","90"
"11","ref1","1344","1379","87"
"8","ref1","1172","1215","92"
"4","ref1","4596","4637","84"
"4","ref3","1975","2038","89"
"1","ref4","8460","9459","93"
"10","ref3","1753","2082","100"
"5","ref4","9605","10181","96"
"11","ref1","6279","6308","85"
"5","ref2","2568","3567","92"
"3","ref4","6895","7184","80"
"8","ref1","3775","3944","91"
"1","ref3","1576","1602","91"
"10","ref2","3703","4369","90"
"5","ref3","1565","1647","96"
"10","ref1","1495","1614","97"
"6","ref1","974","1175","94"
"12","ref1","41","92","97"
"2","ref1","3215","3248","83"
"3","ref1","2974","3185","96"
"9","ref4","6332","6803","93"
"5","ref4","8398","8767","99"
"2","ref4","9565","9746","96"
"1","ref3","1716","1737","84"
"11","ref1","2495","2597","97"
"7","ref1","3012","3084","98"
"11","ref1","6488","6520","100"
"8","ref1","1317","1637","97"
"2","ref5","6919","7035","80"
"2","ref4","8205","8472","80"
"2","ref2","3276","4251","95"
"11","ref2","3820","3950","99"
"1","ref4","9011","9057","92"
"7","ref1","4959","5370","82"
"11","ref1","7688","7741","87"
"6","ref5","8831","9830","89"
"11","ref4","6301","6555","86"
"9","ref1","5884","5956","93"
"12","ref1","7621","7904","82"
"10","ref4","9779","10265","97"
"2","ref3","1508","2153","89"
"4","ref4","8965","9106","82"
"8","ref1","498","527","87"
"6","ref5","5129","5461","87"
"2","ref1","3922","4074","99"
"1","ref2","3310","3546","89"
"9","ref3","1510","1520","86"
"8","ref2","3253","4054","86"
"9","ref2","2168","3167","99"
"11","ref4","9170","9277","86"
"5","ref1","5192","5346","84"
"4","ref1","498","606","97"
"6","ref1","1384","1690","91"
"10","ref1","2077","2474","85"
"4","ref2","3463","4398","82"
"7","ref2","2654","2715","91"
"7","ref3","1758","1758","83"
"9","ref2","2518","2809","80"
"1","ref1","5650","5755","95"
"6","ref2","2311","2629","91"
"10","ref4","8436","8600","83"
"8","ref4","6070","7069","95"
"6","ref4","8252","8488","94"
"5","ref1","5469","5653","93"
"5","ref2","3947","4224","97"
"2","ref3","1591","1642","83"
"12","ref5","5488","5799","80"
"10","ref5","4133","4975","100"
"2","ref2","2000","2889","100"
"10","ref1","3258","3374","100"
"5","ref3","1634","1672","89"
"2","ref1","4927","4963","90"
"9","ref4","7996","8186","91"
"1","ref4","6816","7182","87"
"5","ref2","2891","3328","94"
"11","ref2","3977","4003","93"
"5","ref4","8850","9207","96"
"10","ref1","6015","6797","80"
"11","ref4","7691","8468","81"
"3","ref1","3567","3684","82"
"6","ref1","2175","2252","94"
"7","ref1","2943","3279","85"
"1","ref4","8444","8587","87"
"10","ref1","3016","3058","93"
"9","ref1","6443","6526","83"
"8","ref1","3506","3553","99"
"2","ref5","8632","9631","85"
"6","ref1","443","457","87"
"10","ref1","6830","7158","82"
"11","ref2","2515","2769","91"
"9","ref5","8442","9162","82"
"7","ref1","6116","6949","84"
"4","ref2","2246","2738","99"
"4","ref5","6665","7664","91"
"10","ref4","6367","6633","84"
"3","ref2","3966","4080","86"
"1","ref4","9555","9907","92"
"1","ref1","3317","3344","98"
"12","ref5","8209","8692","96"
"11","ref4","6811","7709","85"
"1","ref2","2825","3023","98"
"12","ref3","1647","1710","85"
"9","ref3","1614","1685","89"
"9","ref1","2284","2339","81"
"6","ref2","2049","2387","93"
"6","ref1","7805","7938","96"
"11","ref2","3300","3483","87"
"12","ref4","7668","7762","88"
"6","ref1","2423","2520","94"
"12","ref1","6167","6317","98"
"10","ref5","8904","9532","92"
"12","ref2","2089","2485","88"
"11","ref3","1550","1789","90"
"2","ref4","8952","8984","81"
"7","ref1","2295","2351","91"
"5","ref4","8747","9399","94"
"5","ref4","8969","9021","100"
"11","ref4","8891","8922","92"
"9","ref4","7130","7339","97"
"3","ref3","1919","1964","90"
"4","ref2","3818","4693","86"
"10","ref3","1620","1681","80"
"9","ref3","1702","1767","91"
"6","ref1","7471","7576","87"
"11","ref2","3218","3955","89"
"7","ref2","2378","3265","81"
"11","ref1","6495","6610","95"
"3","ref4","7835","7860","99"
"5","ref3","1734","1762","86"
"10","ref1","3171","3446","88"
"9","ref4","6371","6499","94"
"11","ref3","1675","1698","87"
"4","ref2","2530","2646","90"
"2","ref5","7687","8036","100"
"10","ref1","6584","6832","80"
"12","ref3","1577","1670","93"
"6","ref1","4719","4799","84"
"2","ref1","399","811","88"
"9","ref5","7086","7833","91"
"2","ref5","8411","8666","89"
"12","ref3","1983","2051","84"
"12","ref5","4827","5054","94"
"7","ref1","6754","6773","80"
"8","ref1","3050","3257","100"
"5","ref4","8506","8865","94"
"3","ref1","4034","4284","81"
"5","ref1","922","1133","91"
"7","ref2","2624","2718","90"
"1","ref4","9608","10607","94"
"9","ref1","49","113","90"
"8","ref1","2759","3758","84"
"5","ref5","8391","9189","90"
"10","ref4","7502","7680","80"
"11","ref3","1736","1874","89"
"11","ref1","3899","3970","93"
"4","ref5","7188","7674","84"
"1","ref2","3288","4287","100"
"2","ref4","7140","7330","96"
"8","ref1","5862","5940","83"
"8","ref5","4598","4858","95"
"1","ref3","1924","1934","83"
"6","ref2","2325","2678","100"
"11","ref3","1650","1671","86"
"5","ref4","6385","6698","84"
"6","ref1","5739","5817","97"
"11","ref1","1994","2087","96"
"5","ref1","1782","2203","97"
"6","ref4","7116","7666","87"
"1","ref2","3324","3423","87"
"12","ref4","7254","7287","92"
