"channel","reference","start","end","identity"
"5","ref5","6153","6278","88"
"11","ref1","1447","1573","86"
"5","ref5","7406","7720","87"
"8","ref4","7614","7769","100"
"1","ref2","2941","3940","97"
"7","ref1","841","1070","87"
"1","ref4","6176","6292","83"
"7","ref4","8813","9106","96"
"12","ref4","6981","7554","95"
"9","ref2","3643","3940","87"
"10","ref3","1805","1815","88"
"8","ref4","8756","9047","82"
"7","ref2","2306","2544","97"
"11","ref1","3056","3070","99"
"11","ref1","4158","4490","96"
"12","ref1","1701","1818","80"
"12","ref2","2626","2799","88"
"4","ref3","1908","1971","82"
"9","ref4","6177","6233","99"
"12","ref1","2878","3200","98"
"3","ref4","9083","9231","97"
"1","ref4","6712","6748","98"
"7","ref3","1593","1657","84"
"9","ref1","2161","2248","90"
"11","ref1","5100","5156","88"
"11","ref4","6956","6977","94"
"2","ref2","3321","3580","100"
"4","ref3","1765","1862","88"
"1","ref2","2123","2878","82"
"5","ref4","8363","8429","88"
"1","ref1","7377","7661","89"
"2","ref1","5852","6003","98"
"11","ref4","8885","8935","92"
"1","ref4","9979","10159","91"
"9","ref1","2634","2778","93"
"8","ref3","1979","2036","80"
"3","ref4","9320","9445","80"
"2","ref4","9236","9359","82"
"5","ref5","7925","8456","89"
"11","ref5","5820","5947","100"
"3","ref1","4010","4140","85"
"3","ref1","296","315","82"
"12","ref1","3440","3508","86"
"2","ref1","6145","6214","80"
"9","ref1","3219","3304","84"
"5","ref2","3423","3576","100"
"8","ref3","1698","1719","81"
"7","ref1","4889","5770","93"
"8","ref1","4678","4744","98"
"4","ref3","1717","1730","81"
"7","ref4","8746","8884","83"
"2","ref5","6012","6181","96"
"12","ref5","5707","5945","84"
"3","ref4","8321","8983","97"
"12","ref4","6927","7504","93"
"10","ref1","989","1026","96"
"4","ref1","134","212","80"
"7","ref4","6417","6623","100"
"4","ref1","5243","5787","93"
"3","ref2","3185","3266","96"
"11","ref3","1599","1619","83"
"11","ref2","2242","2993","98"
"6","ref2","3893","4233","85"
"4","ref4","9958","10498","91"
"8","ref2","2802","3089","95"
"12","ref2","2161","2318","95"
