"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12856","13341","0.8962075848303394"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","919","0.8966202783300199"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16961","0.9350104821802935"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8902","9368","0.9227557411273486"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9660","0.9316455696202531"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7323","7787","0.9100418410041841"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","11651","12131","0.898"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9279","9787","0.9201520912547528"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","866","0.9107142857142857"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5600","5775","0.9171270718232044"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2510","2994","0.9076305220883534"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14554","0.8793456032719836"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4588","0.8905660377358491"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","15286","15768","0.9083665338645418"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16971","0.934156378600823"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8528","8993","0.9361702127659575"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4577","0.8910133843212237"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9767","0.8970873786407767"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9272","9769","0.888030888030888"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8904","9364","0.921443736730361"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8524","8993","0.93125"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12145","0.9261477045908184"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","860","1349","0.9112903225806451"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2523","2997","0.9337474120082816"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9775","0.9319066147859922"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","18447","18921","0.9475890985324947"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","859","1334","0.8971774193548387"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","8891","9330","0.8512035010940919"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","10111","10572","0.9224318658280922"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9778","0.8764478764478765"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14112","14528","0.8264840182648402"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4074","4587","0.9258555133079848"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13289","0.925764192139738"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13311","0.9315352697095436"
