"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7785","0.9299363057324841"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6540","7008","0.9350104821802935"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13306","0.8977035490605428"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","869","1347","0.9118236472945892"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","9268","9777","0.9248554913294798"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5289","5779","0.9071146245059288"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10489","10967","0.8579881656804734"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4080","4577","0.8815533980582524"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","435","924","0.8667992047713717"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12131","0.9315352697095436"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5351","0.8631790744466801"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4587","0.9142857142857143"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","15290","15768","0.9200819672131147"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16490","16971","0.9475806451612904"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4086","4576","0.7790476190476191"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8526","8968","0.9052863436123348"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12840","13341","0.9005847953216374"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4503","4970","0.9071729957805907"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5354","0.9323770491803278"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8515","8977","0.9336188436830836"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3289","3778","0.9110671936758893"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1687","2147","0.9364406779661016"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13275","13733","0.8858350951374208"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16490","16971","0.9352226720647774"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16500","16971","0.8969072164948454"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16892","17365","0.9461697722567288"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6997","0.8811475409836066"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3694","4158","0.9424307036247335"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","472","922","0.9004329004329005"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","13671","14155","0.917004048582996"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1251","1752","0.90748031496063"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1251","1748","0.942"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","12840","13320","0.893574297188755"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8891","9355","0.8875"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7335","7798","0.8877338877338877"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14501","14973","0.9237113402061856"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1687","2153","0.9288702928870293"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","869","1347","0.9260780287474333"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","5290","5770","0.8959183673469387"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6523","6997","0.8872950819672131"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","1687","2166","0.90020366598778"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","4505","4969","0.896049896049896"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14097","14559","0.913135593220339"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","8901","9784","0.9234972677595629"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","1702","2161","0.9676724137931034"
"2","KC242792|Gabon|Gabon|1994","11673","11907","0.8688524590163934"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","447","920","0.9398340248962656"
"2","KR063671|Yambuku-Mayinga|DRC|1976-10-01","447","927","0.9221311475409836"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","4084","4588","0.875968992248062"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","4082","4577","0.9309664694280079"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","10499","10963","0.9323467230443975"
"2","KC242792|Gabon|Gabon|1994","874","1349","0.9105691056910569"
"2","KR063672|Kikwit-807223|DRC|1995-04-01","4074","4569","0.8950495049504951"
