"channel","reference","start","end","identity"
"6","ref5","6205","6333","89"
"8","ref1","5720","5730","83"
"4","ref1","933","1367","82"
"10","ref2","3970","4388","100"
"10","ref4","8077","9076","81"
"9","ref4","6292","6366","91"
"12","ref3","1727","1740","97"
"4","ref2","2492","3491","88"
"5","ref4","9768","9875","91"
"4","ref3","1780","1802","84"
"4","ref2","2043","2307","87"
"9","ref2","3055","3143","95"
"7","ref5","6374","6614","92"
"2","ref2","3491","4464","92"
"4","ref2","2299","2721","83"
"10","ref2","2443","2656","92"
"6","ref1","5612","5686","88"
"5","ref2","3580","4036","95"
"8","ref2","2393","2433","93"
"10","ref3","1713","1777","96"
"7","ref4","8433","9047","82"
"8","ref3","1578","1628","96"
"3","ref3","1943","2057","93"
"3","ref1","6782","6857","88"
"1","ref4","8952","9191","94"
"7","ref1","4858","5086","83"
"4","ref1","571","900","84"
"9","ref1","2665","2752","83"
"3","ref1","2342","2397","89"
"5","ref5","5164","5906","100"
"9","ref1","7860","7988","85"
"3","ref4","6221","6537","98"
"9","ref1","7419","7606","95"
"5","ref2","2536","2653","85"
"12","ref1","3807","3918","93"
"6","ref5","8513","8983","90"
"3","ref5","4505","5159","91"
"11","ref1","5810","5822","81"
"3","ref2","3041","3757","100"
"12","ref2","2170","3169","81"
"11","ref4","6961","7245","100"
"8","ref5","5442","6436","80"
"1","ref1","457","1161","84"
"2","ref4","8369","8822","97"
"10","ref1","4482","4756","96"
"9","ref4","8984","9122","90"
"4","ref3","1760","1783","99"
"6","ref3","1637","1669","97"
"2","ref1","6223","7209","94"
"6","ref1","7087","7121","84"
"9","ref3","1644","1654","98"
"8","ref4","9516","9644","85"
"9","ref5","7177","7572","87"
"4","ref4","6297","7287","87"
"12","ref4","7333","7364","89"
"12","ref3","1963","2013","86"
"9","ref1","6485","6566","92"
"1","ref4","6267","6415","95"
"12","ref4","7846","8053","90"
"10","ref2","3656","3758","85"
"5","ref3","1629","1639","100"
"1","ref2","2653","2810","93"
"4","ref1","5014","5427","94"
"12","ref3","1522","1577","81"
"4","ref4","8703","9006","96"
"5","ref3","1910","2007","82"
"12","ref2","2387","3386","84"
"7","ref3","1691","1727","88"
"10","ref4","6704","7182","88"
"11","ref2","3556","3815","97"
"7","ref3","1924","1946","82"
"7","ref1","123","211","89"
"1","ref1","5136","5202","85"
"7","ref1","4087","4148","80"
"5","ref2","2785","3685","98"
"7","ref4","6229","6398","92"
"7","ref2","3836","3951","100"
"8","ref3","1905","1932","97"
"12","ref2","3242","3908","93"
"7","ref4","9447","10425","96"
"10","ref2","2374","2659","100"
"10","ref1","5533","5666","92"
"11","ref5","5968","6290","97"
"9","ref2","2123","2175","92"
"3","ref4","9963","9998","88"
"12","ref2","2993","3553","87"
"10","ref3","1947","2094","88"
"3","ref3","1877","1898","100"
"3","ref5","6941","7940","89"
"3","ref2","2896","3022","82"
"5","ref1","3154","3220","90"
"3","ref1","2776","2797","97"
"2","ref2","2457","2521","85"
"4","ref1","5553","5597","82"
"3","ref1","7700","8050","81"
"2","ref2","2781","3499","97"
"8","ref3","1721","1748","100"
"1","ref4","8019","8353","85"
"8","ref4","9709","10513","91"
"1","ref2","2831","3017","94"
"3","ref1","4401","4528","96"
"4","ref3","1595","1656","97"
