"channel","reference","start","end","identity"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16961","0.9705263157894737"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","7324","7754","0.8952164009111617"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","8516","8912","0.8567961165048543"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14560","0.8366141732283464"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","8516","8981","0.939203354297694"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","434","929","0.9108910891089109"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","6122","6593","0.9024896265560166"
"1","KC242798|1Ikot|Gabon|1996","7328","7788","0.8308977035490606"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14088","14563","0.864476386036961"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14526","14918","0.885"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","2519","2997","0.8688524590163934"
"1","KC242793|1Eko|Gabon|1996","1251","1740","0.8605577689243028"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14076","14547","0.8765432098765432"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","15692","16156","0.8921161825726142"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","3704","4167","0.9445628997867804"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16494","16956","0.8472803347280334"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","16490","16957","0.9224318658280922"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","447","929","0.926829268292683"
"1","KR063672|Kikwit-807223|DRC|1995-04-01","8515","8980","0.8734439834024896"
"1","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14080","14566","0.8871287128712871"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11654","12134","0.902970297029703"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4876","5366","0.9386138613861386"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8515","8860","0.8904899135446686"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","6523","6997","0.9243353783231084"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1903","2161","0.8676470588235294"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1349","0.9150197628458498"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11660","11863","0.9330143540669856"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9354","0.8981288981288982"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","858","1341","0.8977955911823647"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4074","4579","0.899803536345776"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10499","10967","0.9059304703476483"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4878","5354","0.8668032786885246"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1687","2163","0.911522633744856"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","4871","5366","0.9071146245059288"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","1687","2163","0.9044715447154471"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","10489","10957","0.9352818371607515"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9287","9785","0.9153846153846154"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11250","11454","0.8651162790697674"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","3289","3778","0.9186046511627907"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13680","14156","0.9235537190082644"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13678","14147","0.9066390041493776"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","16095","16578","0.9241803278688525"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13668","14156","0.9206349206349206"
"3","KR063671|Yambuku-Mayinga|DRC|1976-10-01","14504","14973","0.9476987447698745"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12842","13341","0.8103448275862069"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","11244","11394","0.935064935064935"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8515","8977","0.8924050632911392"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","9268","9778","0.9366602687140115"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8949","9368","0.8085585585585585"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","12476","12931","0.9352051835853131"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","5289","5779","0.9496981891348089"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","13669","14142","0.8755186721991701"
"3","KJ660347|Makona-Gueckedou-C07|Guinea|2014-01-20","8891","9368","0.9212121212121213"
